wad of bubble gum and 66
with the writer who had 92
with the writer who has 131
with the writer who was 70
with the yellow and red 703
with the younger man and 134
with the younger men and 239
with the younger men who 273
with the younger one and 43
with the younger set and 103
with the younger set who 40
with the younger than with 49
with thy master and with 89
with thy portion and with 119
with thy praise and with 159
with thy wisdom and with 56
with us always and that 103
with us before you can 51
with us through all our 204
with us through all that 42
with us through all this 101
with us through our own 50
with us unless they had 56
wit of horace was not 49
wit or strength with one 124
wit to invent them too 46
won by anyone who did 57
won the battle and got 41
won the battle and had 45
won the battle and she 46
won the battle and that 220
won the battle and then 47
won the battle and was 115
won the battle but for 51
won the battle but not 197
won the battle but they 52
won the battle but was 53
won the battle for her 93
won the battle for him 149
won the battle for his 145
won the battle for our 45
won the battle for them 123
won the battle that day 126
won the battle that was 45
won the battle with her 60
won the battle with his 172
won the maiden for his 45
won the silver cup for 83
won the spelling bee and 42
won the spelling bee for 94
won to christ and his 78
