waft its owner back to 47
work was based more on 47
work was based upon an 98
work was based upon the 691
work was begun among the 284
work was begun during the 208
work was begun early in 281
work was begun from the 90
work was begun here in 45
work was begun late in 54
work was begun there in 42
work was begun upon it 60
work was begun upon the 267
work was begun when the 52
work was built into the 84
work was built upon the 74
work was drawn from the 136
work was either late or 40
work was first done by 91
work was first done in 73
work was first heard at 81
work was first heard in 100
work was first seen at 44
work was first seen in 155
work was first used in 40
work was found among the 44
work was getting done at 44
work was given during the 43
work was given into the 44
work was given over to 236
work was known only by 57
work was known only in 61
work was known only to 192
work was later done by 55
work was later used by 94
work was moved from the 123
work was never done by 49
work was never done in 90
work was never meant to 70
work was often done at 40
work was often done by 251
work was often done in 146
work was often done on 91
work was often seen as 136
work was really done by 205
work was spread over the 60
work was still ahead of 151
work was still done by 460
work was still done in 463
work was still done on 65
work was swept away by 100
work was swept away in 51
work was taken away by 91
work was taken care of 420
work was taken from the 352
work was taken into the 48
work was taken over by 3846
work was taken over in 149
work was thrown into the 80
work was thrown upon the 258
work with anything like the 312
work with either type of 151
work with every kind of 177
work with every type of 199
work with human beings as 52
work with large sets of 91
work with others such as 51
work with people from the 398
work with people like me 42
work with people living in 111
work with people such as 142
work with people whom he 43
work with people whom we 102
work with tools such as 112
work with women from the 124
work you might have to 44
work you might like to 106
work you might want to 340
work you never help me 73
work you really want to 329
work you still have to 89
work you would have to 405
work you would like to 2036
work you would make of 57
work you would need to 69
worm that feeds upon the 43
worm that never dies is 95
worn and tired from the 121
worn and whose bread he 43
worn out after years of 86
worn that mother uses it 60
worth and value from the 107
worth his while even to 179
worth his whole book of 42
worth our while here to 360
worth our while trying to 56
worth ten times more to 83
worth ten times what he 109
worth ten times what it 143
worth ten times what the 138
worth ten times what we 43
worth was known only to 115
wove her fingers into the 58
wove his fingers into the 46
wrath has burst forth in 50
wrath has swept over me 162
wringing her hands over the 263
wringing his hands over the 1251
wringing his hands upon the 60
wringing its hands over the 89
wringing our hands over the 97
wringing out every cent of 91
wrings his hands over the 81
wrings its hands over an 46
writ may issue only if 58
wrong and gives rise to 47
wrong and right ways of 89
wrong and right ways to 106
wrong and would have to 198
wrong and would like to 59
wrong for human beings to 172
wrong for which there is 217
wrong idea about what is 54
wrong idea about what it 57
wrong idea about what the 42
wrong that gives rise to 52
wrong with daily life in 110
wrong with shady hill is 40
wrung her hands over the 96
wrung her hands when we 60
