if angel proposes leaving 72
is true concerning many 59
is true concerning other 63
is true concerning these 56
is true provided only 46
is true provided there 206
is true respecting these 46
is true whenever there 114
is true wherever there 68
is upon somebody else 49
is used alongside other 90
is used anywhere else 174
is used commonly when 75
is used directly from 270
is used directly only 58
is used directly over 70
is used normally only 51
is used nowadays only 92
is used probably more 169
is used properly only 108
is used properly when 79
is used slightly more 260
is used somewhat less 278
is used somewhat like 284
is used somewhat more 716
is used straight from 72
is used whenever data 65
is used whenever more 87
is used whenever some 45
is used whenever there 492
is used wherever there 301
is vast mischief done 101
is very abundant along 338
is very abundant among 119
is very abundant during 173
is very abundant from 183
is very abundant here 313
is very abundant over 88
is very abundant there 328
is very abundant upon 96
is very accurate even 100
is very accurate over 57
is very accurate when 327
is very adroitly done 58
is very agreeable reading 101
is very agreeable when 136
is very apparent also 86
is very apparent among 88
is very apparent during 94
is very apparent even 93
is very apparent from 1820
is very apparent here 326
is very apparent there 270
is very apparent when 2357
is very apposite here 85
is very backward here 40
is very beautiful along 45
is very beautiful also 74
is very beautiful even 41
is very beautiful from 208
is very beautiful here 702
is very beautiful just 86
is very beautiful over 189
is very beautiful there 375
is very beautiful when 759
is very brilliant when 134
is very cleverly done 289
is very cleverly made 108
is very cleverly used 47
is very comforting when 42
is very commonly done 795
is very commonly eaten 87
is very commonly felt 55
is very commonly from 83
is very commonly heard 138
is very commonly held 372
is very commonly kept 218
is very commonly lost 48
is very commonly made 604
is very commonly meant 53
is very commonly more 105
is very commonly nothing 60
is very commonly said 396
is very commonly seen 1257
is very commonly some 46
is very commonly sown 124
is very commonly true 112
is very commonly used 16313
is very commonly worn 67
is very compelling when 46
is very confused here 55
is very constant among 42
is very constant from 92
is very constant over 173
is very convincing when 101
is very critical during 47
is very critical here 50
is very critical when 217
is very curiously made 71
is very dangerous during 193
is very dangerous even 131
is very dangerous from 233
is very dangerous here 141
is very dangerous just 53
is very dangerous talk 67
is very dangerous there 43
is very dangerous when 676
is very dangerous work 299
is very delicate when 91
is very delicate work 174
is very delicious when 77
is very detached from 51
is very detailed work 43
is very diligent when 89
is very distinct even 53
is very distinct from 10701
is very distinct when 113
is very disturbing news 42
is very disturbing when 109
is very doubtful even 117
is very doubtful from 77
is very doubtful what 774
is very doubtful when 209
is very dramatic when 49
is very eloquent upon 87
is very emphatic here 42
is very emphatic upon 52
is very essential also 48
is very essential during 86
is very essential from 123
is very essential here 53
is very essential when 379
is very exhausting work 74
is very explicit here 70
is very explicit upon 138
is very explicit when 75
is very flexible when 199
is very fragrant when 49
is very frequent also 58
is very frequent among 1144
is very frequent during 143
is very frequent here 117
is very frequent there 49
is very frequent upon 64
is very frequent when 111
is very generous when 86
is very grateful when 58
is very gratifying when 111
is very grievous sick 68
is very grievous unto 114
is very handsome also 45
is very handsome when 237
is very homelike when 51
is very indecent from 52
is very ingeniously made 121
is very injurious when 49
is very innocent food 43
is very irritant when 43
is very irritating when 169
is very isolated from 143
is very laborious work 250
is very lonesome here 64
is very manifest from 1965
is very manifest when 79
is very markedly less 42
is very markedly seen 47
is very moderate when 69
is very numerous during 55
is very numerous here 83
is very obviously true 133
is very obviously wrong 43
is very positive from 57
is very positive when 41
is very possible also 196
is very possible even 40
is very possible many 42
is very possible some 112
is very possible there 413
is very possible these 46
is very possible when 96
is very possible your 145
is very possibly true 279
is very powerful among 83
is very powerful even 91
is very powerful from 53
is very powerful here 153
is very powerful when 545
is very prettily done 113
is very prettily laid 207
is very prettily said 107
is very prettily told 135
is very probable also 434
is very probable from 404
is very probable many 97
is very probable some 353
is very probable such 51
is very probable their 93
