cabbage stalks supplied 80
current prices relative 116
current prices remained 59
current prison sentence 48
current proved reserves 253
current proven reserves 252
current public attention 73
current public attitude 123
current public concerns 155
current public education 278
current public expenses 52
current public interest 2445
current public officials 99
current public policies 733
current public problems 134
current public programs 169
current public questions 551
current public relations 461
current public revenues 87
current public servants 49
current public services 136
current pulses injected 157
current pulses produced 182
current pulses required 56
current pulses supplied 44
current reality problems 94
current reality situation 117
current record contains 84
current refining capacity 95
current reform movement 1306
current reform policies 133
current reform programs 61
current reform rhetoric 47
current reform strategy 62
current release contains 45
