racetrack five miles 73
revolution have never 187
revolution have often 146
revolution have shown 243
revolution have since 59
revolution have spread 60
revolution have swept 78
revolution have taken 268
revolution having taken 269
revolution here would 111
revolution into action 135
revolution into every 97
revolution into motion 112
revolution into russia 46
revolution into social 82
revolution into which 335
revolution into words 43
revolution just about 83
revolution just after 81
revolution like russia 61
revolution made rapid 47
revolution made sense 60
revolution make uneasy 56
revolution many people 107
revolution many times 59
revolution means change 135
revolution more easily 49
revolution more fully 51
revolution more rapid 62
revolution most often 100
revolution most people 50
revolution must again 42
revolution must await 61
revolution must begin 622
revolution must build 82
revolution must carry 42
revolution must change 59
revolution must create 100
revolution must either 140
revolution must ensue 76
revolution must first 789
revolution must march 42
revolution must needs 194
revolution must never 75
revolution must occur 358
revolution must serve 49
revolution must spread 70
revolution must start 223
revolution must still 69
revolution once again 367
revolution once every 166
revolution only about 49
revolution only after 311
revolution only began 60
revolution only under 63
revolution over again 89
revolution over which 204
revolution sent shock 44
revolution some people 89
revolution some thirty 40
revolution soon after 234
revolution soon began 84
revolution soon broke 145
revolution soon spread 176
revolution take place 3168
revolution taking place 6848
revolution taking shape 74
revolution there arose 66
revolution there could 185
revolution there might 70
revolution there seems 50
revolution there which 129
revolution there would 674
revolution these people 61
revolution took place 29812
revolution took power 124
revolution took shape 498
revolution tout court 164
revolution upon which 423
revolution very nearly 51
revolution well under 52
revolution were about 145
revolution were above 81
revolution were added 52
revolution were again 100
revolution were alike 40
revolution were based 181
