ac load resistance 948
at such affordable 57
at such agreements 217
at such allegations 51
at such amusements 151
at such antiquated 41
at such apparently 195
at such apparitions 147
at such appearances 193
at such application 231
at such approaches 78
at such appropriate 178
at such aspirations 59
at such assemblies 864
at such assessment 149
at such associations 60
at such assumptions 62
at such atrocities 229
at such attainment 43
at such attractive 146
at such boundaries 444
at such calamities 59
at such categories 62
at such celebration 109
at such censorship 51
at such ceremonials 72
at such ceremonies 1449
at such characters 139
at such coarseness 105
at such collections 41
at such collective 54
at such committees 78
at such comparison 60
at such competition 66
at such complaints 79
at such compromise 347
at such concealment 55
at such conceptions 182
at such concessions 54
at such conclusions 2043
at such conference 968
at such confessions 65
at such confidence 119
at such connections 105
at such consummate 112
at such convenient 2425
at such conventions 419
at such conversions 46
at such convictions 77
at such cooperation 89
at such criticisms 121
at such crossroads 94
at such definitions 180
at such degradation 64
at such deliberate 89
at such delicacies 40
at such delightful 56
at such departures 52
at such deplorable 54
at such description 76
at such desecration 150
at such designated 131
at such despicable 48
at such destination 341
at such destruction 152
at such determined 51
at such discipline 49
at such discourses 103
at such discussions 446
at such disloyalty 79
at such disrespect 173
at such distillery 73
at such distinction 167
at such educational 290
at such efficiency 67
at such effrontery 625
at such electrodes 99
at such elementary 55
at such employment 326
at such encounters 212
at such enormities 153
at such evaluations 41
at such examination 2075
at such excellence 242
at such exceptional 96
at such exhaustive 56
at such exhibitions 1381
at such exorbitant 954
at such expedients 41
at such experience 77
at such expertness 46
at such explanation 118
at such expositions 71
at such expressions 538
at such exuberance 52
at such facilities 1331
at such familiarity 307
at such fashionable 299
at such formidable 69
at such generosity 397
at such government 119
at such gratuitous 58
at such historical 405
at such impossible 73
at such impressive 50
at such imprudence 72
at such imputations 70
at such incredible 532
at such incredibly 79
at such indications 78
at such indicators 103
at such individual 306
at such indulgence 59
at such industries 41
at such inferences 52
at such information 742
at such infrequent 303
at such inhumanity 114
at such iniquitous 50
at such initiatives 41
at such injustices 46
at such innovations 198
at such inordinate 186
at such insistence 51
at such inspections 67
at such institutes 299
at such institution 1186
at such instruction 309
at such integration 227
at such interfaces 1183
at such interludes 52
at such interviews 439
at such intimacies 47
at such legislation 213
at such liberality 75
at such limitations 80
at such literature 47
at such localities 541
at such loggerheads 199
at such loveliness 50
at such management 65
at such measurement 116
at such mechanical 59
at such misconduct 55
at such misfortune 58
at such monumental 85
at such narratives 53
at such negligence 108
at such negotiations 207
at such objectives 142
at such observation 40
at such obtuseness 83
at such occupations 411
at such outlandish 88
at such overwhelming 81
at such parameters 58
at such particular 444
at such penetration 41
at such percentage 338
at such peremptory 48
at such peripheral 44
at such persistent 84
at such perversions 46
at such perversity 49
at such phenomenal 145
at such politeness 54
at such portentous 54
at such precautions 96
at such predictions 179
at such prejudices 45
at such prestigious 636
at such presumption 749
at such pretensions 242
at such principles 199
at such procedures 157
at such productions 113
at such profanation 128
at such profitable 54
at such profligate 44
at such projections 45
at such propaganda 56
at such properties 69
at such prophecies 42
at such proportions 77
at such provocation 74
at such punishment 46
at such quarantine 319
at such recognition 163
at such references 55
at such referendum 345
at such refinement 365
at such reflections 51
at such registered 134
at such regulations 88
at such relatively 683
at such remarkable 169
at such remarkably 83
at such remoteness 184
at such rendezvous 74
at such reproaches 57
at such resignation 50
at such resistance 135
at such resolutions 133
at such respective 230
at such revelations 145
at such rhetorical 42
at such ridiculous 311
at such sacrifices 359
at such scandalous 98
at such scientific 54
at such seminaries 90
at such sentiments 769
at such separations 68
at such settlement 593
at such simplicity 396
at such solicitude 47
at such specialized 108
at such spectacles 696
at such speculation 87
at such statements 924
at such statistics 137
at such strategies 60
at such strictures 48
at such structural 55
at such structures 128
at such stupendous 159
at such subsequent 1643
at such substantial 61
at such successful 89
at such successive 75
at such suggestions 552
at such superficial 44
at such techniques 114
at such tendencies 52
at such tenderness 49
at such termination 518
at such thicknesses 45
at such tomfoolery 54
at such traditional 189
at such transitions 117
at such translation 52
at such treacherous 58
at such tremendous 1378
at such unaffected 113
at such unchristian 138
at such undertakings 61
at such unexampled 72
at such unexpected 1190
at such unfairness 41
at such unification 69
at such uniformity 72
at such university 205
at such unlikeness 110
at such unprovoked 100
at such unrealistic 52
at such unthinkable 81
at such utterances 110
at such velocities 559
at such visitations 70
at such vulnerable 131
at such warehouses 148
at such wickedness 206
at sure conclusions 43
at taking likenesses 66
at taking precautions 57
at tale university 257
at test facilities 72
at test preparation 165
at test termination 146
at text accompanying 2692
at their abominable 91
at their acceptance 403
at their accidental 64
at their accusations 81
at their accustomed 5780
at their acquisition 1802
at their activities 1300
at their adjustment 50
at their admittance 181
at their adolescent 228
at their advantages 117
at their adventures 111
at their advertised 258
at their affectation 47
at their afflictions 94
at their aggressive 62
at their aggressors 49
at their agreements 55
at their amelioration 58
at their amusements 372
at their analytical 57
at their anchorages 361
at their antagonist 69
at their antiquated 42
at their apartments 676
at their apparently 242
at their appearances 156
at their applicable 40
at their application 610
at their appreciation 80
at their approaches 209
at their approbation 46
at their appropriate 3885
at their arrangement 169
at their articulating 55
at their aspirations 135
at their assailants 1418
at their assemblies 1471
at their assessment 216
at their assignment 246
at their assistants 41
at their associations 83
at their assumptions 275
at their astonished 414
at their asymptotic 93
at their atrocities 130
at their attachment 3688
at their attainment 141
at their attendance 99
at their attendants 60
at their attractive 182
at their attributes 66
at their automobile 61
at their background 336
at their banishment 67
at their barricades 155
at their basketball 53
at their beautifully 154
