ace tone phosphate 103
are more processes 720
are more processor 48
are more prodigious 51
are more producers 185
are more production 273
are more profusely 368
are more prominent 36396
are more prophetic 385
are more propitious 1170
are more proposals 81
are more prospects 94
are more prostrate 83
are more prostrating 110
are more protected 5810
are more provident 338
are more provincial 235
are more provisions 79
are more proximate 1444
are more prudently 84
are more psychotic 55
are more pubescent 131
are more published 266
are more pugnacious 264
are more purchases 44
are more purgative 40
are more purposive 202
are more pyramidal 71
are more qualified 10060
are more qualities 82
are more questioned 208
are more quiescent 303
are more quotations 299
are more radically 698
are more railroads 57
are more rationally 1576
are more reactionary 618
are more realizable 54
are more reasonable 6776
are more reasonably 1394
are more rebellious 1169
are more receivers 48
are more receptive 12353
are more receptors 168
are more recessive 49
are more reclusive 74
are more recondite 308
are more recovered 48
are more recurrent 170
are more reducible 51
are more reductive 105
are more redundant 473
are more referable 83
are more reference 56
are more reflected 66
are more reflexive 214
are more reformist 162
are more refracted 1086
are more refreshed 140
are more regionally 616
are more registers 62
are more regularly 3248
are more regulated 1434
are more reinforcing 356
are more relational 601
are more relatives 72
are more reluctant 9321
are more reminders 75
are more repeatable 187
are more repeatedly 42
are more repellent 240
are more reporters 121
are more repressed 462
are more repugnant 188
are more repulsive 446
are more reputable 242
are more requisite 415
are more resentful 299
are more residents 87
are more resilient 4887
are more resistant 122392
are more resistive 247
are more resources 1367
are more respected 7164
are more responses 238
are more restricting 174
are more retailers 85
are more retentive 572
are more retracted 122
are more revengeful 56
are more rhythmical 173
are more robberies 76
are more routinely 388
are more ruthlessly 88
are more salubrious 210
are more sanctioned 41
are more sanguinary 150
are more sarcastic 57
are more satirical 215
are more satisfied 37267
are more saturated 2325
are more scattered 12332
are more schematic 713
are more scholarly 1362
are more scotchmen 53
are more scratches 55
are more seasonally 41
are more secondary 305
are more secretive 942
are more sedentary 3122
are more seductive 575
are more segmental 40
are more segmented 462
are more selections 78
are more selective 8266
are more senseless 62
are more sensitive 133009
are more sentences 209
are more separable 180
are more separated 4136
are more sequences 59
are more sequential 232
are more shallowly 129
are more shameless 206
are more shattered 112
are more sheltered 2627
are more shepherds 80
are more shortened 121
are more similarly 110
are more sincerely 331
are more situations 243
are more skeletons 53
are more skeptical 4203
are more sketchily 78
are more skilfully 604
are more slenderly 255
are more socialists 44
are more socialized 752
are more societies 79
are more sorrowful 69
are more sovereign 445
are more spasmodic 70
are more specialist 219
are more specifics 83
are more specified 316
are more specimens 249
are more spherical 944
are more spiritual 5484
are more spreadable 54
are more sprightly 579
are more stabilizing 169
are more standards 124
are more stationary 480
are more staunchly 42
are more stimulant 271
are more stimulating 2053
are more strategic 2035
are more strengthening 56
are more strenuous 758
are more stressful 2064
are more stretched 712
are more stringently 540
are more structure 51
are more struggles 46
are more studiously 44
are more stylistic 144
are more subjected 670
are more submerged 121
are more substance 53
are more successes 99
are more succulent 562
are more sufferers 53
are more suggested 247
are more summarily 206
are more sumptuous 362
are more suppliers 147
are more supported 260
are more supremely 51
are more surprised 1577
are more surprises 467
are more survivals 54
are more survivors 101
are more suspected 188
are more suspicious 2118
are more sustained 1526
are more syllables 133
are more symmetric 545
are more syntactic 63
are more talkative 974
are more tantalizing 203
are more taxpayers 50
are more technical 7901
are more technique 70
are more teenagers 96
are more telephone 410
are more television 344
are more temperate 1703
are more temporary 743
are more tentative 3627
are more tenuously 135
are more terminals 47
are more terrified 649
are more themselves 304
are more theological 428
are more theoretical 2767
are more therapists 42
are more thoroughly 10071
are more thoughtful 1681
are more tinctured 74
are more titillating 52
are more tolerable 4338
are more tolerated 570
are more tormented 322
are more tractable 2470
are more traditions 67
are more tragedies 71
are more trainable 101
are more transient 3661
are more transport 48
are more traumatic 897
are more travailed 44
are more treatments 76
are more tremulous 67
are more trenchant 118
are more truculent 50
are more truncated 195
are more truthfully 113
are more turbulent 463
are more typically 7514
are more tyrannous 45
are more unanimous 276
are more unbearable 134
are more uncertain 6068
are more undecided 115
are more undefined 51
are more undeniable 126
are more unequally 528
are more unfaithful 71
are more unfamiliar 153
are more unforgiving 40
are more unfounded 43
are more ungrateful 137
are more uniformly 10150
are more universal 4307
are more unmarried 148
are more unnatural 84
are more unorthodox 41
are more unpleasant 878
are more unpopular 213
are more unreliable 393
are more unselfish 210
are more unsettled 278
are more unsightly 169
are more unskilled 114
are more urbanized 746
are more vacancies 461
are more valueless 50
are more varieties 1262
are more vegetable 56
are more vegetarian 60
are more venerable 386
are more venerated 232
are more ventrally 148
are more verifiable 115
are more versatile 13024
are more vesicular 159
are more vibrations 50
are more vibratory 81
are more victories 44
are more victorious 121
are more vineyards 48
are more vocational 235
are more voluntary 612
are more warranted 270
are more wavelengths 43
are more weaknesses 53
are more whimsical 258
are more wholesome 1445
are more widespread 12085
are more witnesses 186
are more wonderful 3047
are more worrisome 665
are more worthwhile 1156
are more yellowish 450
are more youngsters 89
are most abandoned 76
are most abhorrent 194
are most absorbent 71
are most abstemious 107
are most accordant 69
are most accounted 62
are most activated 141
are most adaptable 1186
are most admirable 2240
are most admirably 1569
are most adversely 832
are most advisable 370
are most affectingly 68
are most affective 119
are most afflicted 810
are most aggravating 79
are most aggrieved 140
are most alienated 674
are most ambiguous 253
are most americans 603
are most analogous 577
are most anomalous 67
are most antelopes 49
are most applauded 347
are most arbitrary 144
are most artificial 112
are most assaulted 99
are most assertive 91
are most assiduous 437
are most associated 4271
are most assuredly 6328
are most asteroids 45
are most astonishing 511
are most attentive 1315
are most attracted 2694
are most augmented 114
are most auspicious 241
are most automatic 58
are most available 2924
are most awkwardly 103
are most barbarous 231
are most basically 187
are most beneficial 8782
