sabbath notes with feeble 205
system which has arisen 173
system which has become 1748
system which has broken 135
system which has called 62
system which has caused 328
system which has changed 167
system which has created 459
system which has denied 64
system which has driven 112
system which has engaged 55
system which has failed 436
system which has fallen 138
system which has filled 55
system which has forced 86
system which has formed 135
system which has gained 212
system which has greater 40
system which has greatly 82
system which has helped 178
system which has itself 54
system which has lasted 307
system which has lately 126
system which has little 396
system which has neither 62
system which has passed 223
system which has placed 152
system which has played 101
system which has proved 1319
system which has proven 274
system which has raised 111
system which has reached 285
system which has robbed 54
system which has ruined 83
system which has served 533
system which has shaped 53
system which has sought 54
system which has tended 148
system which has turned 134
system which has worked 809
system which lay behind 96
system which may affect 151
system which may become 114
system which may burden 50
system which may differ 50
system which may enable 46
system which may itself 48
system which may permit 41
system which may reduce 42
system which may result 291
system which not merely 66
system which now covers 65
system which now exists 613
system which our fathers 52
system which ran through 48
system which she claims 46
system which sir robert 54
system which they affect 96
system which they called 276
system which they created 248
system which they follow 44
system which they formed 66
system which they helped 43
system which they regard 132
system which they reject 103
system which they served 45
system which they should 89
system which they sought 126
system which they taught 59
system which they thought 173
system which they upheld 49
system which they uphold 54
system which they wished 335
system which was active 54
system which was agreed 54
system which was almost 181
system which was already 2101
system which was always 136
system which was becoming 222
system which was better 152
system which was beyond 100
system which was called 312
system which was chosen 67
system which was clearly 127
system which was common 160
system which was copied 74
system which was created 467
system which was crushing 48
system which was emerging 90
system which was evolving 51
system which was firmly 48
system which was fitted 49
system which was forced 71
system which was formed 160
system which was framed 80
system which was further 128
system which was handed 64
system which was hardly 43
system which was heavily 74
system which was highly 338
system which was indeed 42
system which was itself 471
system which was likely 76
system which was linked 41
system which was little 80
system which was mainly 78
system which was merely 59
system which was needed 54
system which was neither 290
system which was partly 113
system which was placed 62
system which was pulled 46
system which was purely 41
system which was rooted 43
system which was rotten 102
system which was shaped 42
system which was simple 40
system which was slowly 72
system which was suited 40
system which was taught 66
system which was tested 86
system which was thought 277
system which was unable 109
system which was unique 81
system which was upheld 43
system which was wholly 84
system which was widely 193
system which was without 40
system which was worked 141
system within and across 42
system within and without 79
system within its limits 66
system within our bodies 59
system works far better 47
system would aid malthus 43
system would and should 40
system would far exceed 62
