sachems and war chiefs 324
sympathy for his losses 72
sympathy for his master 126
sympathy for his native 83
sympathy for his nephew 75
sympathy for his person 144
sympathy for his plight 1174
sympathy for his pupils 75
sympathy for his recent 48
sympathy for his sister 400
sympathy for his sorrow 65
sympathy for his tragic 82
sympathy for his victim 254
sympathy for his younger 62
sympathy for its fellow 82
sympathy for its maimed 85
sympathy for its object 51
sympathy for its plight 87
sympathy for its victim 86
sympathy for new england 49
sympathy for one another 3057
sympathy for our common 106
sympathy for our fellow 794
sympathy for our friend 44
sympathy for our mourning 135
sympathy for our plight 175
sympathy for that person 115
sympathy for them caused 60
sympathy for them should 43
sympathy for this desire 47
sympathy for this fellow 42
sympathy for this latest 110
sympathy for this latter 87
sympathy for this little 95
sympathy for this lonely 40
sympathy for this person 58
sympathy for this strange 92
sympathy for this victim 63
sympathy goes not beyond 225
sympathy had got abroad 49
sympathy had its limits 46
sympathy had now become 51
sympathy has its limits 61
sympathy one for another 83
sympathy one with another 255
sympathy our own person 77
sympathy she had always 70
sympathy than for native 76
sympathy that had always 45
sympathy that one should 51
sympathy that they should 57
sympathy that was almost 107
sympathy was but feebly 45
sympathy was not always 73
sympathy was not enough 196
sympathy was not merely 77
sympathy was not without 56
sympathy with all around 97
sympathy with all created 140
sympathy with all creation 101
sympathy with all earnest 46
sympathy with all fellow 42
sympathy with all nature 170
sympathy with all peoples 46
sympathy with all phases 125
sympathy with all proper 102
sympathy with all sorrow 61
sympathy with and desire 51
sympathy with and little 106
sympathy with any effort 99
sympathy with any higher 45
sympathy with any policy 134
sympathy with any portion 46
sympathy with any scheme 73
sympathy with any system 44
sympathy with her brother 329
sympathy with her cousin 57
sympathy with her desire 114
sympathy with her family 57
sympathy with her feelings 199
sympathy with her fellow 202
sympathy with her friend 185
sympathy with her plight 141
sympathy with her pupils 59
sympathy with her sister 556
sympathy with her sorrow 132
sympathy with her tastes 61
sympathy with him without 109
sympathy with his actions 52
sympathy with his anxious 110
sympathy with his brother 445
sympathy with his career 58
sympathy with his client 80
sympathy with his course 43
sympathy with his cousin 69
sympathy with his desire 302
sympathy with his effort 57
sympathy with his family 391
sympathy with his feelings 394
sympathy with his fellow 4794
sympathy with his former 240
sympathy with his friend 697
sympathy with his gaiety 97
sympathy with his genius 84
sympathy with his hatred 66
sympathy with his hearers 168
sympathy with his humble 40
sympathy with his imaged 78
sympathy with his manner 40
sympathy with his martial 75
sympathy with his master 292
sympathy with his meanest 80
sympathy with his methods 139
sympathy with his mission 94
sympathy with his native 116
sympathy with his nature 74
sympathy with his object 74
sympathy with his opinion 40
sympathy with his passion 55
sympathy with his patron 51
sympathy with his plight 143
sympathy with his policy 407
sympathy with his poorer 46
sympathy with his praise 99
sympathy with his public 138
sympathy with his pupils 222
sympathy with his readers 124
sympathy with his scheme 81
sympathy with his sister 465
sympathy with his sorrow 120
sympathy with his spirit 329
sympathy with his tastes 149
sympathy with his teachings 99
sympathy with his theology 72
sympathy with his thought 401
sympathy with his tragic 44
sympathy with his victim 131
sympathy with his wishes 91
sympathy with its fellow 110
sympathy with its master 42
sympathy with its methods 134
sympathy with its native 63
sympathy with its object 357
sympathy with its policy 111
sympathy with its special 45
sympathy with its spirit 456
sympathy with its teachings 80
sympathy with new england 203
