sable antelope and the 65
still reserved for the 2524
still reserved for us 147
still resisted all the 53
still resisted with the 64
still resolute for the 119
still resolute not to 43
still resolved not to 734
still resolved that he 40
still resonant with the 146
still resonate with me 45
still resonate with the 225
still resonate with us 52
still resonating with the 99
still resounding with the 318
still resounds with the 210
still respects them as 64
still restless with the 43
still retained all of 162
still retained all the 1422
still retained and is 57
still retained and the 214
still retained any of 42
still retained both in 40
still retained but the 74
still retained for it 52
still retained for me 54
still retained for the 1285
still retained him as 72
still retained him in 162
still retained one of 76
still retained that of 125
still retained them in 163
still retained two or 80
still retained with the 141
still satisfying all the 48
still scarcely out of 127
still scrambling for the 52
still selected and the 165
still selected for the 42
still sensible for the 45
still separate out the 43
still seriously ill in 48
still shackled with the 55
still shimmering with the 46
still shivered with the 43
still shrewder than the 44
still shrouded with the 46
still shuddering with the 69
still situated near the 65
still slightly out of 243
still slippery with the 155
still smoldering and the 139
still smoldering with the 84
still somewhat ill at 52
still somewhat new in 57
still somewhat new to 142
still somewhat out of 293
still somewhat shy of 48
still sparkled with the 147
still sparkles with the 43
still splashed with the 101
still sprawled out on 162
still squabbling with the 55
still standard for the 132
still stationed near the 41
still straight and the 102
still stressed that the 96
still stresses that the 43
still stricken with the 73
still struggle for the 205
