labs were working on 101
lose their vision in 70
lose their vision of 119
lose their voice in 319
lose their voice or 54
lose their votes in 135
lose their water as 117
lose their water at 209
lose their water by 108
lose their water in 79
lose their water of 1380
lose their water on 68
lose their water to 61
lose their wives or 45
lose their wives to 61
lose these people in 42
lose three games in 57
lose three hours of 102
lose three months of 63
lose three times as 239
lose three times in 42
lose three times the 43
lose time while he 56
lose time while the 61
lose what could be 53
lose what might be 200
lose what money he 44
lose what seems to 64
lose what would be 55
lose your bearings in 139
lose your child to 46
lose your claim to 115
lose your father in 56
lose your feeling of 93
lose your fingers in 263
lose your focus on 433
lose your footing in 78
lose your footing on 97
lose your grasp of 78
lose your grasp on 68
lose your hearts to 47
lose your house if 85
lose your house or 70
lose your house to 46
lose your lives in 76
lose your money at 165
lose your money if 192
lose your money in 236
lose your money on 119
lose your money or 137
lose your money to 77
lose your mother at 41
lose your nerve at 83
lose your nerve in 71
lose your nerve or 55
lose your pills or 114
lose your place as 193
lose your place at 58
lose your place if 68
lose your place in 938
lose your place on 179
lose your place or 140
lose your point of 57
lose your power of 178
lose your power to 176
lose your reason or 42
lose your right of 52
lose your right to 1610
lose your sense of 5679
lose your share in 80
lose your share of 142
lose your shirt at 62
lose your shirt if 119
lose your shirt in 191
lose your shirt on 107
lose your sight in 42
lose your sight or 45
lose your souls by 131
lose your train of 917
lose your trust in 174
lose your wedding ring 46
losing clear sight of 52
losing from sight the 88
losing game which he 73
losing good people to 42
losing many hours of 51
losing more lives in 40
losing more money at 53
losing more money in 116
losing more money on 46
losing more water by 47
losing much money by 137
losing side could be 50
losing side would be 89
losing some money in 54
losing some sense of 56
losing their appeal as 115
losing their appeal in 72
losing their appeal to 181
losing their bearings in 129
losing their child to 64
losing their claim to 253
losing their crops to 65
losing their farms by 79
losing their farms in 44
losing their farms or 47
losing their farms to 142
losing their feeling of 122
losing their fight to 62
losing their focus on 120
losing their footing at 68
losing their footing in 104
losing their footing on 223
losing their force as 187
losing their force in 55
losing their grace of 49
losing their grasp of 144
losing their grasp on 117
losing their hearts in 58
losing their hearts to 180
losing their homes as 178
losing their homes by 105
losing their homes if 53
losing their homes in 218
losing their homes or 159
losing their homes to 267
losing their lands by 43
losing their lands in 67
losing their lands or 59
losing their lands to 447
losing their leaves at 40
losing their leaves in 385
losing their lives as 764
losing their lives at 303
losing their lives by 498
losing their lives if 167
losing their lives in 2784
losing their lives on 245
losing their lives or 411
losing their lives to 411
losing their minds as 104
losing their minds in 65
losing their minds or 150
losing their money as 44
losing their money at 191
losing their money by 44
losing their money if 113
losing their money in 229
losing their money on 62
losing their money or 100
losing their money to 270
losing their nerve at 51
losing their nerve in 43
losing their place as 281
losing their place at 67
losing their place in 1032
losing their place of 85
losing their place on 141
losing their place to 53
losing their power as 78
losing their power by 54
