wafers representing the 86
writer representing the 166
writer represents an 53
writer represents as 354
writer represents it 135
writer represents the 957
writer reproaches me 40
writer reproduces the 91
writer specializes in 73
writer speculated on 51
writer speculates on 79
writer structures the 53
writer subscribed to 45
writer subscribes to 291
writer subsequent to 340
writer sufficient to 112
writer summarized it 53
writer summarized the 410
writer summarizes the 432
writer supervised the 44
writer surrounded by 111
writer sympathetic to 486
writer telephoned me 131
writer transcends the 85
writer transforms the 103
writer translated by 47
writer translated it 61
writer translated the 103
writer translates the 98
writer underlined the 47
writer underlines the 89
writer understand the 222
writer understood by 52
writer understood it 146
writer understood the 428
writer undertakes the 101
writer undertakes to 703
writer visualizes the 65
writer vulnerable to 48
writes baudelaire in 82
writes beautifully in 61
writes beautifully of 260
writes beautifully on 69
writes biographies of 75
writes brilliantly of 107
writes brilliantly on 119
writes characters to 196
writes cheerfully of 87
writes cheerfully to 68
writes commentary on 84
writes compellingly of 154
writes consciously as 41
writes constantly in 105
writes constantly of 70
writes constantly to 117
writes convincingly in 55
writes convincingly of 353
writes convincingly on 53
writes critically of 363
writes declaration of 258
writes derisively of 54
writes description of 68
writes despairingly of 82
writes despairingly to 56
writes discerningly of 46
writes eloquently in 164
writes eloquently of 1046
writes eloquently on 245
writes explicitly in 106
writes explicitly of 201
writes explicitly to 43
writes forcefully of 43
writes frequently in 190
writes frequently of 237
writes frequently on 1464
writes frequently to 213
writes gratefully of 83
writes humorously of 75
writes immediately to 95
writes information in 80
writes information on 363
writes information to 971
writes intimately of 51
writes ironically in 55
writes ironically of 145
writes ironically to 110
writes jubilantly to 54
writes memorandum on 57
writes narratives of 49
writes personally to 47
writes philosophy in 70
writes poignantly of 341
writes positively of 75
writes powerfully of 140
writes scornfully of 227
writes separately to 49
writes shakespeare in 55
writes university of 206
writhed helplessly in 115
writhed helplessly on 62
writhes innocently on 65
writings acceptable to 54
writings accessible in 41
writings accessible to 350
writings antecedent to 51
writings anticipate the 84
writings appertaining to 41
writings appropriate to 67
writings articulate the 56
writings attractive to 49
writings attributed by 43
writings attributed to 8940
writings calculated to 342
writings celebrated the 69
writings circulated in 834
writings classified as 117
writings comparable to 128
writings complained of 103
writings considered as 169
writings considered by 46
writings considered in 150
writings considered the 44
writings considered to 116
writings constitute an 409
writings constitute the 806
writings constituting the 171
writings contribute to 260
writings contributing to 46
writings correspond to 135
writings criticized the 77
writings culminated in 111
writings designated as 55
writings discovered at 142
writings discovered by 66
writings discovered in 264
writings discovered the 92
writings documented the 51
writings emphasized the 642
writings emphasizes the 83
writings encouraged the 116
writings expressive of 48
writings foreshadow the 41
writings identified as 48
writings identified the 51
writings illuminate the 171
writings illustrate the 501
writings illustrating the 85
writings indicative of 58
writings influenced by 378
writings influenced the 815
writings interpreting the 40
writings introduced in 52
writings introduced the 137
writings maintained the 40
writings obligatory of 70
writings originated in 209
writings prejudicial to 56
writings presuppose the 77
writings proclaimed the 44
writings promulgating the 157
writings propagated the 73
writings recognized as 205
writings recognized by 112
writings references to 166
writings regardless of 91
writings reinforced the 103
writings representing the 167
writings represents the 69
writings reproduced in 274
writings stimulated by 46
writings stimulated the 86
writings subscribed by 120
writings subsequent to 763
writings sufficient to 121
writings suppressed by 73
writings sympathetic to 60
writings translated by 204
writings translated in 94
writings undermined the 43
writings underscore the 69
writings undertaken by 46
wronged individual is 50
wronged individual or 165
wronged individual to 224
wronged yourselves by 84
wrongly accredited to 141
wrongly attributed as 167
wrongly attributed by 763
wrongly attributed in 224
wrongly attributed it 253
wrongly attributed or 68
wrongly attributed the 710
wrongly attributed to 40948
wrongly attributes it 229
wrongly attributes the 536
wrongly attributes to 1712
wrongly calculated by 73
wrongly calculated in 40
wrongly calculated the 86
wrongly classified as 3548
wrongly classified by 173
wrongly classified in 294
wrongly classified or 56
wrongly classified the 44
wrongly considered an 72
wrongly considered as 1860
wrongly considered by 270
wrongly considered it 85
wrongly considered the 711
wrongly considered to 1251
