wan crescent scarcely 137
with military services 285
with military setbacks 71
with military settlers 51
with military severity 287
with military solutions 431
with military standard 77
with military strategy 1646
with military struggle 107
with military students 48
with military subjects 421
with military superiors 62
with military supplies 2969
with military takeovers 43
with military tradition 378
with military triumphs 101
with military trophies 1336
with military uniforms 577
with military vehicles 766
with military ventures 78
with military veterans 150
with military warrants 124
with military whiskers 51
with minerals containing 334
with minerals produced 46
with miniature american 61
with miniature electric 79
with miniature japanese 46
with miniature pictures 176
with miniature portrait 58
with miniature rainbows 57
with miniature replicas 231
with miniature soldiers 67
with miniature terraces 42
with miniature turnpike 61
with miniature volcanoes 44
with ministry approval 63
with ministry officials 1037
with minority business 156
with minority carriers 287
with minority children 1561
with minority citizens 79
with minority concerns 205
with minority cultural 104
with minority cultures 290
with minority education 104
with minority elements 52
with minority families 432
with minority identity 44
with minority interest 243
with minority languages 340
with minority partners 44
with minority patients 194
with minority positions 73
with minority problems 762
with minority questions 133
with minority religions 103
with minority religious 110
with minority students 2428
with minority subjects 59
with minority suspects 44
with minutely detailed 765
with minutely granular 44
with minutely observed 146
with minutely serrated 149
with minutest accuracy 122
with minutest attention 48
with minutest fidelity 79
with mirrored surfaces 107
with mirthless laughter 145
with misgivings concerning 96
with missiles launched 119
with mistaken identity 301
with mistaken judgment 111
with mistaken kindness 250
with mistress elizabeth 61
with mistress margaret 89
with mistress overdone 376
with mixtures consisting 66
with mixtures containing 1619
with mobility patterns 53
with mobility problems 3056
with modality specific 49
with moderate academic 66
with moderate accuracy 1672
with moderate activity 881
with moderate additions 52
with moderate affinity 480
with moderate agitation 530
with moderate ambitions 96
with moderate appetite 49
with moderate applause 82
with moderate approval 122
with moderate arthritis 42
with moderate attention 591
with moderate authority 70
with moderate bandwidth 67
with moderate business 90
with moderate capacity 129
with moderate capitals 58
with moderate catholics 58
with moderate cellular 67
with moderate cerebral 75
with moderate chastity 46
with moderate chemical 51
with moderate civility 81
with moderate climates 221
with moderate clinical 150
with moderate comforts 95
with moderate computer 60
with moderate contrast 148
with moderate coronary 113
with moderate curiosity 49
with moderate currents 227
with moderate declines 45
with moderate decreases 91
with moderate deficits 121
with moderate depletion 79
with moderate deviations 65
with moderate distress 51
with moderate drainage 113
with moderate drinkers 136
with moderate economic 182
with moderate education 137
with moderate efficacy 46
with moderate electric 45
with moderate electron 156
with moderate elements 418
with moderate elevation 899
with moderate emotional 48
with moderate emphasis 84
with moderate energies 71
with moderate enthusiasm 311
with moderate essential 78
with moderate evidence 57
with moderate exercise 2237
with moderate exertions 47
with moderate expansion 148
with moderate expenses 48
with moderate exposure 458
with moderate extension 190
with moderate external 83
with moderate facility 399
with moderate fibrosis 94
with moderate fidelity 42
with moderate financial 180
with moderate firmness 1105
with moderate flattening 50
with moderate fortunes 188
with moderate gradient 131
with moderate hardness 95
with moderate humidity 358
with moderate hydrogen 49
with moderate increases 1450
with moderate industry 248
with moderate infection 57
with moderate inflation 1392
with moderate injuries 132
with moderate interest 975
with moderate internal 110
with moderate jaundice 62
with moderate judgment 55
with moderate liberals 221
with moderate loudness 50
with moderate magnetic 78
with moderate magnifying 42
with moderate marginal 68
with moderate mobility 66
with moderate moisture 796
with moderate movement 81
with moderate muscular 342
with moderate negative 54
with moderate nitrogen 44
with moderate northerly 48
with moderate nutrient 140
with moderate optimism 81
with moderate patience 56
with moderate pecuniary 45
with moderate physical 524
with moderate policies 133
with moderate politics 87
with moderate pollution 62
with moderate positions 112
with moderate positive 181
with moderate potential 288
with moderate practice 99
with moderate precision 277
with moderate pressure 16306
with moderate problems 154
with moderate progress 78
with moderate property 136
with moderate prudence 146
with moderate quantity 58
with moderate rainfall 1594
with moderate rapidity 1121
with moderate reduction 200
with moderate relative 97
with moderate religious 91
with moderate residual 159
with moderate revenues 48
with moderate salaries 383
with moderate salinity 93
with moderate scoliosis 90
with moderate security 80
