tab to create your own 61
then we shall take our 81
then we shall think that 127
then we shall turn our 112
then we shall wait for 42
then we shall want you 60
then we stand afar off 54
then we still have not 58
then we still will not 48
then we would come and 52
then we would come out 139
then we would feel that 47
then we would find out 131
then we would find that 1360
then we would give them 94
then we would have all 184
then we would have and 105
then we would have both 51
then we would have for 100
then we would have got 79
then we would have had 1861
then we would have not 69
then we would have one 204
then we would have our 195
then we would have that 138
then we would have them 59
then we would have this 49
then we would have two 251
then we would have won 80
then we would hope that 135
then we would know for 60
then we would know how 168
then we would know that 1674
then we would know why 56
then we would look for 137
then we would lose our 88
then we would make our 71
then we would send our 58
then we would stop and 108
then we would take our 51
then we would take that 107
then we would take them 55
then we would think that 56
then we would wait for 52
then ye shall give his 464
then ye shall kill him 347
then ye shall know that 518
they as human beings are 65
they at first took for 238
they be anything else but 45
they be anything more than 78
they be anything other than 55
they be freed from all 53
they be given food and 54
they be given into his 55
they be given their own 63
they be given what they 47
they be happy when they 72
they be pleasing unto him 66
they be quiet till they 55
they be really what they 51
they be swept away with 42
they be taken away and 47
they be taken from him 113
they be taken from them 134
they be taxed more than 134
they be thinking when they 67
they be which will bear 136
they do about their own 476
they do about what they 134
they do after their death 68
they do anything else but 44
they do anything like that 166
they do anything more than 239
