the abbot call together the 43
to raise many millions of 58
to raise more capital by 136
to raise more capital in 92
to raise more capital or 80
to raise more capital to 186
to raise more revenue by 139
to raise more revenue in 84
to raise more revenue or 51
to raise more revenue to 139
to raise some memorial to 64
to raise some question as 125
to raise such revenue as 43
to raise their ability to 72
to raise their capital to 69
to raise their chances of 90
to raise their charges to 64
to raise their country to 231
to raise their courage by 41
to raise their courage to 135
to raise their exports to 42
to raise their glasses in 95
to raise their glasses to 156
to raise their incomes by 147
to raise their incomes in 56
to raise their incomes to 184
to raise their language in 93
to raise their numbers to 61
to raise their offspring in 53
to raise their offspring to 50
to raise their passions to 44
to raise their position in 157
to raise their profile by 50
to raise their profile in 133
to raise their profits by 76
to raise their quality of 126
to raise their spirits by 123
to raise their spirits in 335
to raise their spirits to 75
to raise their tariffs to 47
to raise their thoughts to 239
to raise these matters in 77
to raise these numbers to 60
to raise those emotions to 46
to raise three millions of 60
to raise vast amounts of 135
to raise what appeared to 55
to raise your glasses in 47
to raise your glasses to 146
to raise your potatoes in 160
to raise your thoughts to 106
to really look forward to 341
to really take control of 76
to reason from analogy or 50
to reason from analogy to 40
to reason from effects to 96
to reason from motives of 53
to reason from premise to 55
to reason from species to 41
to reason upon matters of 73
to recur very briefly to 70
to refer back briefly to 42
to refer even briefly to 83
to refer from genesis to 63
to refer here briefly to 150
to refer more broadly to 252
to refer more closely to 53
to refer only briefly to 170
to refer other matters to 77
to refer some question to 45
to refer such clients to 55
to refer such demands to 65
to refer such dispute to 125
to refer such matters to 492
to refer such persons to 40
to refer their clients to 262
to refer their conduct to 76
to refer their designs to 69
to refer their dispute to 748
to refer their friends to 58
to refer their quarrel to 202
to refer these effects to 73
to refer these matters to 257
to refer these wonders to 70
to refer very briefly to 732
to refer very broadly to 51
to refer very shortly to 52
to refer your account to 46
to refer your majesty to 62
to refer your patient to 65
to reign from jubilee to 54
to relax their demands on 42
to relax their efforts at 52
to relax their efforts in 215
to relax their efforts to 319
to relay their message to 41
to relay your message to 62
to remit sins according to 96
to remit their efforts in 104
to remit their profits to 42
to renew their assault on 112
to renew their attacks in 45
to renew their attacks on 614
to renew their attempt to 133
to renew their devotion to 58
to renew their efforts at 116
to renew their efforts in 277
to renew their efforts on 57
to renew their efforts to 1445
to renew their license at 54
to renew their loyalty to 127
to renew their pledges of 122
to renew their ravages in 40
to renew their ravages on 40
to renew their subsidy of 64
to renew their support of 47
to repay such amounts to 115
to repeal those clauses of 50
to repeal those portions of 50
to repeal those sections of 108
to repeat such phrases as 72
to repeat their mistake of 44
to repeat their success at 45
to repeat their success in 174
to repeat their success of 118
to repeat their tactics of 40
to repeat their victory of 40
to repeat their voyages to 57
to repeat these remarks to 46
to repeat these results in 47
to repeat these stories to 46
to repeat these studies in 48
to repeat these thoughts to 84
to repeat those measures of 126
to repeat those signals of 68
to repel such invasion or 43
to repel such outrage on 47
to repel such violence as 64
to reply very briefly to 54
to reveal fine details of 42
to reveal full details of 41
to reveal many aspects of 85
to reveal many details of 70
to reveal more details of 112
to reveal other aspects of 150
to reveal some aspects of 205
