the ache that burns and 62
to tell her people that 196
to tell her right now 173
to tell her right off 42
to tell her right out 41
to tell her right then 99
to tell her story all 71
to tell her story and 1006
to tell her story but 99
to tell her story for 183
to tell her story her 80
to tell her story she 50
to tell her story that 54
to tell her story was 58
to tell her story with 194
to tell her uncle that 480
to tell her until she 97
to tell her until they 46
to tell her where and 88
to tell her where her 332
to tell her where his 160
to tell her where she 1077
to tell her where they 495
to tell her where you 293
to tell her which one 113
to tell her which they 51
to tell her which was 97
to tell her which way 141
to tell her while she 65
to tell her would not 60
to tell him about all 853
to tell him about any 158
to tell him about being 188
to tell him about dan 45
to tell him about god 170
to tell him about going 75
to tell him about her 6882
to tell him about his 4769
to tell him about how 878
to tell him about its 68
to tell him about one 195
to tell him about our 1075
to tell him about sam 62
to tell him about sex 51
to tell him about that 2338
to tell him about them 743
to tell him about things 191
to tell him about this 2041
to tell him about tom 66
to tell him about two 45
to tell him about was 40
to tell him about why 54
to tell him about you 688
to tell him after all 128
to tell him again and 146
to tell him again how 175
to tell him again that 939
to tell him anything and 119
to tell him anything but 199
to tell him anything for 53
to tell him anything new 70
to tell him anything now 46
to tell him anything she 68
to tell him anything that 846
to tell him anything they 47
to tell him anything you 52
to tell him could not 73
to tell him either that 88
to tell him every day 95
to tell him first that 42
to tell him jones was 53
to tell him later that 155
to tell him lunch was 53
to tell him rather than 40
to tell him right now 157
to tell him right off 46
to tell him right out 152
to tell him right then 119
to tell him still that 68
to tell him thanks for 42
to tell him until she 61
to tell him where and 192
to tell him where her 169
to tell him where his 630
to tell him where she 1921
to tell him where that 132
to tell him where they 943
to tell him where this 42
to tell him where you 606
to tell him which one 273
to tell him which was 211
to tell him which way 692
to tell him would not 62
to tell his chief that 254
to tell his class that 133
to tell his enemy that 40
to tell his exact age 48
to tell his father all 266
to tell his father and 687
to tell his father his 85
to tell his father how 474
to tell his father not 66
to tell his father that 6402
to tell his father they 45
to tell his father this 68
to tell his father who 55
to tell his father why 83
to tell his flock that 123
to tell his folks that 105
to tell his grace that 40
to tell his guest that 93
to tell his hosts that 88
to tell his mother all 314
to tell his mother and 1076
to tell his mother but 45
to tell his mother his 90
to tell his mother how 422
to tell his mother not 96
to tell his mother she 69
to tell his mother that 6558
to tell his mother this 53
to tell his mother why 59
to tell his niece that 105
to tell his people his 63
to tell his people how 124
to tell his people not 61
to tell his people that 1844
to tell his reader that 233
to tell his staff that 236
to tell his story all 125
to tell his story and 2105
to tell his story but 141
to tell his story for 314
to tell his story his 161
to tell his story now 55
to tell his story than 59
to tell his story that 390
to tell his story thus 62
to tell his story was 116
to tell his story with 564
to tell his uncle all 52
to tell his uncle how 49
to tell his uncle that 439
to tell how close they 72
to tell how easily she 98
to tell how every one 47
to tell how often they 71
to tell how often this 70
to tell how sadly that 189
to tell how strong men 69
to tell its people that 63
to tell its story and 255
to tell its story with 117
to tell its turns and 50
to tell men about god 46
to tell men again and 50
to tell mom about this 47
to tell one story and 96
to tell our father that 135
to tell our mother that 66
to tell our people how 48
to tell our people that 663
to tell our story and 268
to tell sam about her 46
to tell sir george that 53
to tell sir henry all 83
to tell sir james and 73
to tell than people that 55
to tell that anything had 82
to tell that anything was 57
to tell that jesus was 42
to tell that story and 183
to tell that story for 50
to tell that story now 55
to tell that story with 66
