tea tray and a plate 45
to pour out a fluid 50
to pour out a fresh 61
to pour out a glass 469
to pour out a large 43
to pour out a small 102
to pour out a steady 94
to pour out a story 55
to pour out a stream 627
to pour out a whole 53
to pour you a drink 99
to pour you a glass 121
to pray but i could 159
to pray for a change 258
to pray for a child 407
to pray for a happy 199
to pray for a healthy 57
to pray for a longer 83
to pray for a loved 44
to pray for a quick 68
to pray for a right 81
to pray for a short 56
to pray for a sound 40
to pray for a taste 279
to pray for a vision 43
to pray for a while 145
to pray for a whole 45
to pray for a woman 148
to pray for a world 208
to pray that i could 65
to pray that i might 516
to pray that i would 348
to pray with a group 43
to pull off a bluff 51
to pull off a first 44
to pull off a heist 81
to pull off a large 80
to pull off a major 256
to pull off a piece 213
to pull off a quick 49
to pull off a really 50
to pull off a small 95
to pull off a stunt 269
to pull off a trick 131
to pull off a wedding 63
to pull out a black 50
to pull out a chair 797
to pull out a feather 70
to pull out a fresh 42
to pull out a knife 275
to pull out a large 292
to pull out a loose 46
to pull out a piece 247
to pull out a print 51
to pull out a sheet 66
to pull out a small 380
to pull out a weapon 77
to pull out a white 68
to pull out a whole 70
to pull with a force 135
to push and i might 78
to push for a broad 41
to push for a change 334
to push for a final 79
to push for a large 60
to push for a major 116
to push for a quick 159
to push for a rapid 78
to push for a state 90
to push for a strong 127
to push for a total 45
to push for a treaty 41
to push for a wider 41
to push with a force 48
to quit for a while 933
to rats for a period 67
to reach for a chair 42
to reach for a drink 173
to reach for a fresh 43
to reach for a glass 634
to reach for a knife 71
to reach for a light 49
to reach for a match 62
to reach for a phone 85
to reach for a piece 202
to reach for a rifle 47
to reach for a small 98
to reach for a stack 48
to reach for a stick 59
to reach for a stone 55
to reach for a towel 171
to reach for a weapon 295
to reach out a helping 562
to reach with a brush 87
to reach with a spray 44
to react for a period 70
to react with a feeling 60
to react with a given 312
to react with a known 251
to react with a large 136
to react with a metal 117
to react with a sense 79
to react with a small 48
to react with a smile 46
to react with a strong 111
to react with a water 42
to rely for a large 58
to rely for a season 70
to rely for a while 55
to rent for a period 55
to rent for a short 62
to rent for a while 291
to rent him a house 92
to rent out a house 43
to rent them a house 44
to rest for a brief 245
to rest for a light 707
to rest for a longer 173
to rest for a night 512
to rest for a period 409
to rest for a season 342
to rest for a short 1717
to rest for a space 73
to rest for a spell 228
to rest for a while 21151
to rest for a whole 112
to rest near a small 58
to rest with a feeling 87
to rest with a final 64
to rest with a light 90
to rest with a poker 46
to rest with a sense 129
to rest with a small 84
to rest with a steady 57
to rest with a sweet 59
to ride for a short 91
to ride for a while 600
to ride near a hedge 52
to ride out a first 64
to ride out a period 56
to ride out a short 51
to ride out a storm 863
to ride with a group 69
to ride with a large 79
to ride with a light 42
to ride with a loose 49
to ride with a sword 124
to ride with a woman 53
to ripe that i would 118
to rise for a longer 43
to rise for a period 159
to rise for a short 391
to rise for a while 488
to rise with a force 52
to rise with a small 47
to roar out a stave 77
to rock for a whole 44
to roll with a punch 67
to rome and i shall 54
to rome for a brief 108
to rome for a final 113
to rome for a meeting 184
to rome for a papal 81
to rome for a period 87
to rome for a short 264
to rome for a visit 141
to rome for a while 207
to rome that a libel 81
to rome with a force 50
to rome with a large 307
to rome with a small 89
to rome with a strong 49
to room with a grave 65
to root out a people 44
to ruin with a crash 74
to rule for a period 153
to rule for a short 52
to rule for a while 73
to rule out a brain 209
to rule out a change 52
to rule out a false 101
to rule out a large 190
to rule out a lesion 74
to rule out a local 44
to rule out a major 130
to rule out a renal 46
to rule out a small 136
to rule out a space 219
to rule out a tumor 554
to rule out a whole 46
to rule that a claim 62
to rule that a state 159
to rule with a stiff 47
to rule with a strong 304
to sail with a cargo 194
to sail with a fleet 204
to sail with a force 79
to sail with a large 95
to sail with a light 42
to sail with a moody 83
to sail with a small 75
to sail with a strong 49
to sale for a slave 51
to save all i could 137
to save for a child 231
to save for a dowry 151
to save for a house 416
to save for a later 81
to save for a rainy 1263
to save for a small 54
to save for a while 52
to save him a dance 49
to saying that a child 44
to saying that a given 82
to saying that a woman 46
to saying that i found 48
to saying that i never 86
to saying that i would 73
to seek for a basis 96
to seek for a bride 61
to seek for a cause 593
to seek for a change 109
to seek for a child 65
to seek for a first 78
to seek for a fresh 126
to seek for a guide 40
to seek for a house 49
to seek for a lineal 101
to seek for a lodging 296
to seek for a method 76
to seek for a model 53
to seek for a moral 76
to seek for a place 434
to seek for a point 77
to seek for a proof 152
to seek for a reason 158
to seek for a small 55
to seek for a unity 61
to seek for a wider 54
to seek for a woman 50
to seek him a woman 41
to seek out a basis 69
to seek out a bride 47
to seek out a buyer 43
to seek out a group 130
to seek out a large 73
to seek out a local 147
to seek out a piece 45
to seek out a place 1014
to seek out a quiet 178
to seek out a resting 339
to seek out a route 45
to seek out a small 137
to seek out a woman 209
to sell and a buyer 189
to sell and a willing 96
to sell and a would 40
to sell for a fixed 59
to sell for a given 65
to sell for a large 77
to sell for a lower 155
to sell for a penny 323
to sell for a price 1000
to sell for a quick 47
to sell for a slave 54
to sell for a small 152
to sell for a total 57
to sell for a while 54
to sell her a small 48
to sell him a block 43
to sell him a horse 409
to sell him a house 234
to sell him a large 160
to sell him a paper 109
to sell him a piece 241
to sell him a share 57
to sell him a small 116
to sell him a story 40
to sell him a water 93
to sell his t stock 253
to sell his x stock 85
to sell off a large 201
to sell off a piece 185
to sell off a small 43
to sell off a whole 231
to sell out a large 56
to sell them a bible 59
to sell them a house 143
to sell them a large 52
to sell them a piece 85
to sell them a small 54
to sell them a story 43
to sell you a horse 182
to sell you a house 178
to sell you a paper 49
to sell you a piece 172
to sell you a puppy 63
to sell you a small 61
to sell you a watch 49
to sell you a whole 72
to send all i write 55
to send for a bible 41
to send for a force 48
to send for a fresh 98
to send for a glass 86
to send for a greek 109
to send for a guard 85
to send for a horse 54
to send for a large 76
