tan and young and lovely 137
this was done not without 103
this was done they should 67
this was done was called 48
this was done was highly 71
this was done was through 201
this was done with greater 52
this was done with intent 40
this was done with little 253
this was done with malice 60
this was done with proper 53
this was done with regard 48
this was food for thought 95
this was good and useful 44
this was good for morale 42
this was having its effect 71
this was just not enough 95
this was just one aspect 108
this was meek and placid 79
this was more than another 58
this was more than anyone 50
this was more than double 581
this was more than enough 2734
this was more than likely 458
this was more than merely 157
this was more than offset 2290
this was more than simple 88
this was more than simply 500
this was more than twenty 193
this was nothing but fright 64
this was only her second 515
this was only his second 980
this was only one aspect 1284
this was only one factor 251
