ha nature reserve 180
he waited hungrily 44
he waited listening 48
he waited outside 7358
he waited quietly 1388
he waited several 1067
he waited tensely 389
he waited thirteen 49
he waited trembling 42
he waited uneasily 115
he waited willingly 41
he waived counsel 51
he walked according 151
he walked against 283
he walked agilely 41
he walked because 470
he walked between 3112
he walked blindly 463
he walked blithely 79
he walked bravely 204
he walked briskly 14082
he walked closely 89
he walked dreamily 62
he walked eastward 372
he walked erectly 43
he walked exactly 47
he walked familiar 59
he walked fifteen 174
he walked forever 41
he walked forward 13758
he walked gravely 266
he walked halfway 219
he walked haltingly 106
he walked happily 154
he walked hastily 903
he walked himself 354
he walked hunched 111
he walked indoors 55
he walked jerkily 53
he walked lightly 520
he walked moodily 255
he walked noisily 72
he walked oftener 51
he walked onstage 812
he walked onwards 307
he walked orderly 91
he walked outside 7204
he walked perhaps 66
he walked proudly 915
he walked quicker 140
he walked quickly 9214
he walked quietly 3581
he walked rapidly 5913
he walked rigidly 76
he walked seventy 54
he walked several 1149
he walked shakily 82
he walked sharply 85
he walked shortly 64
he walked sixteen 86
he walked smartly 246
he walked smoothly 50
he walked soberly 219
he walked steadily 1572
he walked sternly 52
he walked stiffly 1390
he walked stooped 141
he walked stoutly 111
he walked strongly 41
he walked sulkily 42
he walked swiftly 2733
he walked thirteen 43
he walked timidly 50
he walked tiredly 50
he walked together 77
he walked towards 18366
he walked unaided 167
he walked unarmed 154
he walked uneasily 178
he walked upright 1518
he walked upstream 215
he walked upwards 50
he walked whistling 65
he walked willingly 124
he walked worthily 91
he walled himself 175
he wangled himself 77
he wanted abraham 58
he wanted african 70
he wanted against 259
he wanted alcohol 49
he wanted altered 40
he wanted although 55
he wanted america 519
he wanted annette 44
he wanted answers 1204
he wanted anybody 179
he wanted anymore 279
he wanted appeared 98
he wanted awfully 126
he wanted ballast 44
he wanted barbara 108
he wanted because 5754
he wanted belonged 41
he wanted besides 221
he wanted between 210
he wanted bradley 51
he wanted britain 528
he wanted british 681
he wanted brought 266
he wanted capital 118
he wanted captain 76
he wanted careful 64
he wanted carried 216
he wanted certain 686
he wanted charles 188
he wanted charlie 161
he wanted checked 82
he wanted chicken 84
he wanted chiefly 127
he wanted chinese 81
he wanted clarity 42
he wanted clinton 49
he wanted collins 43
he wanted colonel 58
he wanted comfort 304
he wanted command 109
he wanted company 1461
he wanted congress 641
he wanted contact 140
he wanted control 1229
he wanted counsel 294
he wanted courage 1078
he wanted covered 153
he wanted culture 47
he wanted current 167
he wanted custody 265
he wanted damages 59
he wanted decency 49
he wanted decision 156
he wanted defending 56
he wanted deleted 48
he wanted despite 128
he wanted dessert 65
he wanted details 271
he wanted dignity 108
he wanted douglas 56
he wanted elected 85
he wanted emerson 75
he wanted enacted 70
he wanted engraved 68
he wanted equally 47
he wanted eternal 40
he wanted european 49
he wanted everything 8104
he wanted exactly 318
he wanted federal 66
he wanted fifteen 160
he wanted finally 129
he wanted flowers 64
he wanted foreign 109
he wanted forever 91
he wanted francis 54
he wanted freedom 1907
he wanted friends 305
he wanted general 309
he wanted genuine 57
he wanted germany 467
he wanted handled 40
he wanted harmony 100
he wanted himself 1472
he wanted history 143
he wanted honesty 154
he wanted hopkins 41
he wanted including 66
he wanted instant 211
he wanted ireland 81
he wanted jackson 136
he wanted jessica 72
he wanted johnson 217
he wanted jonathan 47
he wanted justice 553
he wanted kathleen 66
he wanted kennedy 90
he wanted kissinger 59
he wanted language 61
he wanted leisure 216
he wanted leonardo 44
he wanted leprosy 77
he wanted lessons 45
he wanted letters 81
he wanted liberty 101
he wanted lincoln 84
he wanted loyalty 51
he wanted madison 70
he wanted mankind 42
he wanted marriage 278
he wanted material 268
he wanted matilda 52
he wanted matters 78
he wanted maximum 119
he wanted medical 138
he wanted members 120
he wanted muslims 44
he wanted napoleon 64
he wanted natalie 89
he wanted national 129
he wanted numbers 46
he wanted official 87
he wanted outside 287
he wanted painted 71
he wanted payment 239
he wanted peaceful 42
he wanted perfect 49
he wanted perhaps 81
he wanted persons 45
he wanted players 64
he wanted pleasure 67
he wanted popular 51
he wanted precise 106
he wanted present 131
he wanted priests 46
he wanted printed 153
he wanted privacy 1189
he wanted private 100
he wanted quality 129
he wanted quickly 149
he wanted raymond 41
he wanted rebecca 86
he wanted reforms 64
he wanted regarding 89
he wanted regular 108
he wanted released 43
he wanted religion 137
he wanted removed 202
he wanted repeated 51
he wanted reports 77
he wanted respect 194
he wanted results 417
he wanted richard 192
he wanted russell 44
he wanted samantha 52
he wanted schooling 92
he wanted schools 97
he wanted science 90
he wanted secrecy 49
he wanted senator 75
he wanted service 89
he wanted settled 68
he wanted seventy 44
he wanted several 467
he wanted shelter 213
he wanted sherman 88
he wanted shipped 49
he wanted silence 276
he wanted similar 90
he wanted slavery 83
he wanted society 100
he wanted someday 151
he wanted somehow 423
he wanted stephen 68
he wanted stopped 44
he wanted stories 82
he wanted stronger 66
he wanted success 325
he wanted support 992
he wanted sympathy 380
he wanted talents 43
he wanted teachers 116
he wanted thompson 50
he wanted tobacco 111
he wanted tonight 593
he wanted totally 73
he wanted trained 47
he wanted trouble 162
he wanted variety 68
he wanted vengeance 280
he wanted victoria 58
he wanted victory 178
he wanted viewers 77
he wanted virginia 66
he wanted wallace 92
he wanted western 143
he wanted whiskey 90
he wanted williams 46
he wanted workers 73
he wanted writers 54
he wanted written 660
he warily avoided 51
he warily refused 45
he warily replied 42
he warily watched 100
he warmed himself 1943
he warmed towards 123
he warmly admired 411
he warmly admires 47
he warmly adopted 57
he warmly advised 54
he warmly assured 101
he warmly clasped 163
he warmly defends 113
he warmly entered 93
he warmly favored 95
he warmly grasped 214
he warmly greeted 349
he warmly invited 147
he warmly opposed 542
he warmly praised 871
he warmly praises 422
he warmly pressed 590
he warmly replied 423
he warned admiral 45
he warned against 16836
he warned america 131
he warned bluntly 64
he warned britain 104
he warned british 151
he warned captain 100
he warned charles 152
he warned colonel 71
he warned congress 465
he warned douglas 45
he warned european 56
he warned farmers 66
he warned friends 62
he warned general 461
he warned germany 218
he warned gravely 76
he warned gruffly 81
he warned harshly 96
he warned himself 5784
he warned huskily 102
he warned jackson 68
he warned johnson 144
he warned kennedy 97
he warned lincoln 74
he warned madison 46
he warned mankind 51
he warned members 200
he warned napoleon 95
he warned parents 152
he warned quietly 244
he warned richard 52
he warned russell 72
he warned several 44
he warned sharply 171
he warned silkily 64
he warned sternly 321
he warned strongly 43
he warned teachers 40
he warned workers 61
he warred against 1376
he washed everything 65
he washed glasses 45
he washed himself 4099
he washed quickly 60
he washed windows 99
he washes everything 60
he washes himself 1287
he wasted everything 125
he wasted himself 302
he wasted precious 511
he wasted several 275
he wastes himself 167
he waters himself 85
he wavers between 1689
he weakens himself 284
he wearied himself 475
he wearies himself 355
he wearily climbed 211
he wearily dragged 58
he wearily replied 110
he wearily trudged 80
he wedded himself 56
he wedged between 85
he wedged himself 1158
he wedges himself 82
he weighs against 147
he weighs between 69
he weighs everything 54
he weighs exactly 59
he weighs himself 193
he welded together 639
he wended towards 44
he wheels himself 146
he wholly abandon 63
he wholly accepts 92
he wholly admired 45
he wholly applied 165
he wholly approve 43
he wholly avoided 41
he wholly depends 49
he wholly devoted 387
he wholly escaped 64
he wholly forgets 60
he wholly ignored 205
he wholly ignores 209
he wholly mistook 63
he wholly omitted 124
he wholly refused 154
he wholly rejects 128
he wholly retired 110
he wholly subdued 45
he wholly trusted 100
he widely differs 80
he wields against 121
he wields because 41
he wields immense 57
he willed everything 130
he willed himself 3319
he winced against 45
he winced because 101
he winced visibly 164
he winked broadly 340
he winked knowingly 375
he winked rapidly 50
he winked towards 76
he wisely adhered 69
he wisely adopted 276
he wisely advised 238
he wisely allowed 314
he wisely availed 85
he wisely avoided 753
he wisely brought 96
he wisely cautions 66
he wisely chooses 155
he wisely consent 48
he wisely decided 2467
he wisely decides 114
he wisely desired 97
he wisely devoted 180
he wisely dropped 143
he wisely elected 61
he wisely entered 45
he wisely forbore 473
he wisely foresaw 376
he wisely ignored 103
he wisely limited 220
he wisely managed 49
he wisely offered 57
he wisely omitted 117
he wisely ordered 120
he wisely planned 48
he wisely pointed 153
he wisely prefers 72
he wisely pursued 68
he wisely realized 119
he wisely refused 938
he wisely refuses 95
he wisely remarks 223
he wisely reminds 83
he wisely removed 46
he wisely replied 171
he wisely retired 219
he wisely stopped 111
he wisely withdrew 339
