hail suppression program 255
huge competition between 49
huge concentric circles 99
huge confidence booster 49
huge confidence builder 44
huge conspiracy against 222
huge correlation between 63
huge difference because 147
huge difference between 12742
huge disconnect between 308
huge disjunction between 44
huge distinction between 266
huge divergence between 91
huge electrical machine 57
huge electronic display 42
huge exportable surplus 53
huge government borrowing 74
huge government buildings 198
huge government deficit 242
huge government machine 47
huge government offices 52
huge government outlays 93
huge government program 53
huge government project 56
huge government subsidy 108
huge historical paintings 67
huge imbalances between 63
huge impersonal machine 114
huge importance because 47
huge incoherent failure 115
huge individual variation 85
huge inequality between 62
huge inevitable product 117
huge inferiority complex 355
huge interstate highway 66
huge investment capital 42
huge investment outlays 136
huge investment program 127
huge literature devoted 60
huge logistical problem 117
huge manuscript volumes 44
huge mechanical monster 48
huge mechanical shovels 84
huge percentage increase 107
huge promotional budgets 57
huge propaganda machine 360
huge propaganda posters 41
huge propaganda success 54
huge propaganda victory 146
huge quantities because 107
huge reclamation project 52
huge republican victory 46
huge restoration project 66
huge shipbuilding program 157
huge storehouse carried 82
huge structural deficit 45
huge territorial expanse 46
huge university library 45
