ha sample plots 71
he walked quite 593
he walked rather 545
he walked right 15687
he walked round 18273
he walked sadly 356
he walked seven 558
he walked sixty 109
he walked smack 155
he walked smiling 65
he walked stiff 202
he walked still 194
he walked taper 98
he walked thence 48
he walked thinking 70
he walked thirty 332
he walked thither 660
he walked though 267
he walked thrice 120
he walked today 46
he walked twice 815
he walked under 2167
he walked until 1029
he walked weakly 95
he walked where 273
he walked which 58
he walked while 182
he walked within 283
he walked would 129
he wander about 489
he wander apart 53
he wanted about 1730
he wanted above 3166
he wanted action 2181
he wanted adams 54
he wanted added 137
he wanted after 2527
he wanted again 489
he wanted agnes 45
he wanted alice 126
he wanted allen 56
he wanted angela 49
he wanted annie 129
he wanted anything 10545
he wanted apple 44
he wanted arthur 87
he wanted asked 81
he wanted backing 42
he wanted bacon 55
he wanted badly 1728
he wanted banks 45
he wanted began 93
he wanted betty 51
he wanted billy 155
he wanted black 372
he wanted blood 646
he wanted bobby 87
he wanted books 261
he wanted boots 44
he wanted brown 72
he wanted built 251
he wanted burnt 155
he wanted caesar 51
he wanted candy 122
he wanted carol 57
he wanted casey 50
he wanted change 911
he wanted china 198
he wanted chris 103
he wanted chuck 43
he wanted civil 59
he wanted clara 42
he wanted clark 64
he wanted close 320
he wanted coals 91
he wanted could 1132
he wanted cynthia 49
he wanted daddy 65
he wanted daily 190
he wanted daisy 115
he wanted danny 68
he wanted david 343
he wanted davis 57
he wanted dearly 48
he wanted drama 45
he wanted drawn 68
he wanted drink 103
he wanted drugs 56
he wanted eddie 71
he wanted egypt 87
he wanted eight 379
he wanted either 3272
he wanted elbow 77
he wanted ellen 118
he wanted emily 214
he wanted equal 133
he wanted esther 55
he wanted every 3575
he wanted exact 60
he wanted extra 229
he wanted facts 266
he wanted fanny 47
he wanted father 295
he wanted fewer 215
he wanted field 101
he wanted fifty 457
he wanted first 4830
he wanted fixed 110
he wanted flesh 105
he wanted folks 87
he wanted force 121
he wanted forty 182
he wanted found 45
he wanted frank 213
he wanted fresh 626
he wanted fruit 106
he wanted funds 225
he wanted george 418
he wanted girls 110
he wanted given 74
he wanted gloria 51
he wanted glory 128
he wanted goods 46
he wanted grace 129
he wanted grant 133
he wanted grass 101
he wanted green 87
he wanted hands 64
he wanted harry 191
he wanted healthy 46
he wanted helen 106
he wanted henry 298
he wanted holly 89
he wanted honey 361
he wanted human 153
he wanted indian 303
he wanted input 52
he wanted irish 108
he wanted isaac 47
he wanted israel 195
he wanted issue 138
he wanted italy 149
he wanted jacob 87
he wanted james 229
he wanted janet 50
he wanted japan 242
he wanted jason 78
he wanted jenny 128
he wanted jerry 83
he wanted jesus 368
he wanted jimmy 122
he wanted joint 49
he wanted jones 70
he wanted judge 44
he wanted julie 109
he wanted karen 48
he wanted katie 68
he wanted kelly 71
he wanted kevin 44
he wanted known 163
he wanted labor 93
he wanted large 213
he wanted larry 54
he wanted later 269
he wanted laura 124
he wanted learning 80
he wanted legal 142
he wanted lewis 82
he wanted light 650
he wanted linda 86
he wanted linen 115
he wanted local 135
he wanted longer 125
he wanted looking 62
he wanted louis 146
he wanted lower 41
he wanted lunch 164
he wanted luther 66
he wanted major 146
he wanted marie 184
he wanted martha 139
he wanted megan 52
he wanted mercy 44
he wanted might 629
he wanted molly 186
he wanted money 19736
he wanted moore 40
he wanted moral 151
he wanted moses 105
he wanted mother 276
he wanted motion 60
he wanted moved 63
he wanted music 714
he wanted names 92
he wanted nancy 93
he wanted nathan 40
he wanted naval 49
he wanted nearly 51
he wanted nerve 72
he wanted never 670
he wanted nixon 165
he wanted notes 40
he wanted olivia 47
he wanted orange 40
he wanted order 135
he wanted others 2164
he wanted paper 128
he wanted paris 48
he wanted parts 79
he wanted peggy 121
he wanted people 5405
he wanted peter 373
he wanted plain 96
he wanted plans 54
he wanted poetry 154
he wanted polly 67
he wanted power 3635
he wanted proof 1324
he wanted quick 223
he wanted quiet 390
he wanted quite 222
he wanted ralph 42
he wanted rapid 53
he wanted rather 746
he wanted really 329
he wanted right 2989
he wanted roast 171
he wanted robin 46
he wanted roger 73
he wanted round 53
he wanted russia 301
he wanted sadly 45
he wanted sally 102
he wanted santa 81
he wanted sarah 194
he wanted saved 56
he wanted scott 62
he wanted sense 110
he wanted seven 318
he wanted shaving 87
he wanted ships 129
he wanted short 94
he wanted simon 64
he wanted since 371
he wanted sitting 44
he wanted sixty 81
he wanted skill 130
he wanted sleep 348
he wanted small 147
he wanted snuff 46
he wanted social 233
he wanted solid 80
he wanted sonny 142
he wanted sound 112
he wanted space 447
he wanted spain 99
he wanted speed 99
he wanted spread 45
he wanted staff 44
he wanted state 176
he wanted steady 62
he wanted steel 42
he wanted steve 102
he wanted still 1013
he wanted stood 49
he wanted strong 177
he wanted sugar 114
he wanted susan 116
he wanted sylvia 44
he wanted taken 342
he wanted taste 106
he wanted teaching 46
he wanted terry 60
he wanted texas 234
he wanted theirs 118
he wanted thence 112
he wanted thirty 191
he wanted thomas 163
he wanted though 223
he wanted today 151
he wanted tommy 81
he wanted tools 51
he wanted total 706
he wanted tracy 54
he wanted trade 137
he wanted trees 75
he wanted truly 54
he wanted twice 66
he wanted typed 131
he wanted uncle 86
he wanted under 679
he wanted unity 157
he wanted until 1131
he wanted utter 45
he wanted value 49
he wanted votes 50
he wanted warmth 73
he wanted washing 57
he wanted water 2747
he wanted where 249
he wanted which 297
he wanted while 981
he wanted white 275
he wanted whole 40
he wanted within 556
he wanted wives 46
he wanted woman 91
he wanted women 593
he wanted words 724
he wanted working 97
he wanted would 4805
he wanted writing 46
he warily moved 161
he warily picks 48
he warmed again 44
he warmly loved 171
he warmly shook 617
he warmly urged 367
he warned about 2873
he warned adams 50
he warned after 87
he warned again 752
he warned allen 47
he warned black 54
he warned cecil 77
he warned china 75
he warned could 73
he warned david 92
he warned davis 54
he warned every 210
he warned father 65
he warned frank 41
he warned george 125
he warned grant 56
he warned harry 46
he warned henry 149
he warned israel 125
he warned james 157
he warned japan 76
he warned labor 59
he warned lenin 139
he warned lloyd 69
he warned local 47
he warned louis 254
he warned major 42
he warned manning 42
he warned might 49
he warned monroe 43
he warned nixon 80
he warned others 282
he warned paris 40
he warned party 49
he warned people 420
he warned peter 84
he warned russia 74
he warned spain 118
he warned thomas 66
he warned under 41
he warned white 44
he warned women 78
he warned would 557
he washed after 50
he washed again 84
he washed every 238
he washed first 124
he washed under 63
he washes every 50
he wasted hours 99
he wasted labor 51
he wasted large 40
he wasted money 437
he wasted months 49
he wasted nearly 83
he wasted seven 58
he wasted words 42
he wastes money 175
he wearily asked 90
he wearily comes 42
he wearily wrote 58
he wedded sarah 52
he weighs about 907
he weighs close 41
he weighs eight 72
he weighs every 185
he weighs forty 45
he weighs nearly 94
he weighs twice 136
he wheels about 275
he wheels right 137
he wheels round 836
he whiles swears 88
he whiles takes 49
he whiles thumps 57
he whined about 268
he whined again 169
he whined coaxing 43
he whines about 433
he whirls about 340
he whirls round 815
he wholly ceased 92
he wholly ceases 49
he wholly fails 234
he wholly gives 315
he wholly lacks 84
he wholly leaves 45
he wholly lives 46
he wholly loses 70
he wholly omits 171
he wholly owned 76
he wholly within 121
he widely known 101
he wields power 338
he wildly added 109
he wildly casts 45
he wildly cried 170
he wildly gazed 98
he wildly waved 67
he willed every 63
he willed would 52
he wilted under 177
he winced again 176
he winced beneath 58
he winced every 119
he winced under 942
he winces under 65
he winked again 663
he winked round 56
he winked slyly 265
he winter months 55
he wisely added 711
he wisely asked 128
he wisely began 112
he wisely ceased 42
he wisely chose 1373
he wisely could 73
he wisely feared 52
he wisely gives 69
he wisely holds 54
he wisely keeps 138
he wisely knows 79
he wisely leaves 220
he wisely lived 58
he wisely makes 108
he wisely moved 73
he wisely never 179
he wisely noted 61
he wisely notes 115
he wisely omits 85
he wisely shows 332
he wisely spent 146
he wisely spoke 79
he wisely stood 55
he wisely takes 118
he wisely treats 46
he wisely tried 79
he wisely urged 174
he wisely warns 73
he wisely would 93
he wisely wrote 80
he wished about 651
he wished above 2895
he wished added 50
he wished after 245
he wished again 892
he wished alive 47
he wished alone 57
he wished aloud 133
he wished anything 351
he wished arthur 54
he wished could 638
he wished crook 43
he wished david 66
he wished either 826
he wished every 1687
he wished father 82
he wished first 4182
he wished frank 62
he wished george 72
he wished given 107
he wished grant 41
he wished harry 55
he wished henry 199
he wished israel 44
he wished italy 52
he wished james 90
he wished jesus 44
he wished later 286
he wished longer 398
he wished might 1621
he wished mother 59
he wished never 1105
he wished often 65
he wished older 103
he wished others 1133
he wished people 856
he wished peter 54
he wished power 95
he wished rather 1167
he wished really 119
he wished right 90
