ha active ingredient 174
he wanted affection 87
he wanted american 1013
he wanted answered 1119
he wanted anywhere 108
he wanted applause 58
he wanted approval 174
he wanted arrested 40
he wanted attention 588
he wanted australia 52
he wanted authority 221
he wanted beautiful 43
he wanted benjamin 48
he wanted breakfast 337
he wanted business 129
he wanted capacity 99
he wanted captured 42
he wanted caroline 117
he wanted catherine 107
he wanted children 1836
he wanted christian 146
he wanted citizens 48
he wanted comforting 243
he wanted complete 674
he wanted concerning 68
he wanted concrete 77
he wanted constant 59
he wanted conveyed 99
he wanted convincing 41
he wanted darkness 49
he wanted decisions 41
he wanted definite 124
he wanted detailed 89
he wanted directly 102
he wanted distance 70
he wanted domestic 40
he wanted economic 126
he wanted education 270
he wanted elizabeth 210
he wanted enthusiasm 80
he wanted entirely 49
he wanted equality 127
he wanted everyone 4705
he wanted evidence 234
he wanted executed 49
he wanted exercise 372
he wanted feedback 117
he wanted financial 169
he wanted firmness 256
he wanted firsthand 44
he wanted followed 92
he wanted franklin 82
he wanted friendly 85
he wanted gasoline 68
he wanted governor 44
he wanted guidance 107
he wanted happened 46
he wanted humanity 52
he wanted humphrey 46
he wanted immediate 520
he wanted immunity 50
he wanted improved 66
he wanted included 304
he wanted increased 93
he wanted industry 73
he wanted initially 46
he wanted inserted 82
he wanted intimate 50
he wanted invention 51
he wanted involved 95
he wanted japanese 44
he wanted jennifer 65
he wanted johnston 53
he wanted judgment 210
he wanted katherine 73
he wanted likewise 71
he wanted literary 55
he wanted margaret 134
he wanted marshall 78
he wanted materials 64
he wanted medicine 101
he wanted mightily 57
he wanted military 241
he wanted mitchell 58
he wanted movement 60
he wanted officers 123
he wanted officials 40
he wanted ordinary 42
he wanted pakistan 113
he wanted patience 205
he wanted personal 211
he wanted physical 99
he wanted pictures 175
he wanted politics 60
he wanted positive 69
he wanted prepared 53
he wanted presence 157
he wanted probably 64
he wanted produced 48
he wanted progress 95
he wanted promotion 96
he wanted provided 122
he wanted provision 48
he wanted prudence 295
he wanted recorded 81
he wanted recreation 40
he wanted recruits 50
he wanted referred 65
he wanted relations 47
he wanted religious 113
he wanted remained 59
he wanted replaced 74
he wanted required 53
he wanted resolved 46
he wanted returned 71
he wanted salvation 62
he wanted security 292
he wanted separate 68
he wanted settlers 46
he wanted sexually 89
he wanted sheridan 61
he wanted socialism 76
he wanted soldiers 133
he wanted solidity 63
he wanted solitude 435
he wanted somebody 1776
he wanted specially 83
he wanted specific 262
he wanted squarely 99
he wanted straight 136
he wanted students 574
he wanted suddenly 212
he wanted supplies 130
he wanted terribly 260
he wanted therefore 103
he wanted thousands 41
he wanted treatment 123
he wanted urgently 230
he wanted victuals 46
he wanted visitors 85
he wanted washington 233
he wanted whatever 530
he wanted whenever 464
he wanted wherever 123
he warily declined 107
he warmly accepted 54
he warmly approved 786
he warmly approves 133
he warmly attached 43
he warmly attacked 58
he warmly commends 169
he warmly declared 228
he warmly defended 734
he warmly embraced 480
he warmly endorsed 291
he warmly entreated 45
he warmly espoused 1382
he warmly exhorted 61
he warmly insisted 51
he warmly promoted 51
he warmly recalled 61
he warmly received 77
he warmly resented 164
he warmly returned 97
he warmly seconded 247
he warmly supports 54
he warmly welcomed 918
he warmly welcomes 106
he warned american 268
he warned catholics 93
he warned elizabeth 73
he warned everyone 236
he warned fiercely 44
he warned franklin 43
he warned governor 104
he warned hoarsely 74
he warned menacingly 41
he warned nicholas 58
he warned potential 61
he warned publicly 81
he warned solemnly 107
he warned students 183
he warned washington 253
he wasted valuable 169
he wastes valuable 70
he wearily observed 63
he wearily returned 56
he wedded elizabeth 86
he wedded margaret 61
he weighs evidence 85
he wended homeward 71
he whined piteously 113
he wholly abandons 49
he wholly accepted 67
he wholly addicted 48
he wholly approved 202
he wholly approves 83
he wholly ascribed 44
he wholly ascribes 68
he wholly believed 103
he wholly declined 121
he wholly departed 76
he wholly depended 87
he wholly despised 113
he wholly disliked 42
he wholly embraced 42
he wholly employed 47
he wholly followed 297
he wholly ignorant 62
he wholly mistaken 45
he wholly neglects 124
he wholly rejected 304
he wholly repented 55
he widely differed 161
he widely diverges 47
he widely extended 130
he wields authority 113
he wields energies 83
he wields enormous 105
he wildly clutched 57
he wildly imagined 50
he willed otherwise 98
he winced inwardly 192
he winced slightly 330
he winced whenever 81
he winked solemnly 125
he winked violently 58
he wisely abstains 53
he wisely accepted 372
he wisely answered 96
he wisely attached 45
he wisely believed 57
he wisely cautioned 40
he wisely concealed 126
he wisely confined 260
he wisely confines 43
he wisely counsels 58
he wisely declared 60
he wisely declined 1457
he wisely declines 60
he wisely deferred 104
he wisely desisted 120
he wisely directed 149
he wisely employed 116
he wisely eschewed 42
he wisely followed 180
he wisely hearkened 61
he wisely improved 78
he wisely included 58
he wisely insisted 125
he wisely intended 83
he wisely invested 147
he wisely listened 149
he wisely observed 305
he wisely observes 269
he wisely provided 116
he wisely refrains 350
he wisely regarded 173
he wisely rejected 332
he wisely remained 201
he wisely remarked 196
he wisely reserved 88
he wisely resigned 114
he wisely resisted 109
he wisely resolved 1060
he wisely retained 66
he wisely retreated 123
he wisely returned 237
he wisely selected 170
he wisely suggests 78
he wished american 100
he wished answered 115
he wished ardently 266
he wished attended 48
he wished concerning 85
he wished conveyed 92
he wished cromwell 44
he wished devoutly 133
he wished earnestly 381
he wished entirely 107
he wished everyone 615
he wished executed 44
he wished included 81
he wished inserted 61
he wished likewise 151
he wished mightily 88
he wished otherwise 277
he wished provided 111
he wished publicly 103
he wished secretly 91
he wished seriously 76
he wished somebody 301
he wished specially 140
he wished students 52
he wished suddenly 192
he wished thereafter 48
he wished therefore 463
he wished urgently 47
he wished washington 78
he wished whatever 60
he wished whenever 51
he wishes answered 89
he wishes ardently 95
he wishes children 40
he wishes concerning 94
he wishes cordially 63
he wishes earnestly 46
he wishes everyone 195
he wishes likewise 134
he wishes otherwise 86
he wishes provided 272
he wishes somebody 69
he wishes specially 87
he wishes students 42
he wishes therefore 89
he wishes whenever 65
he without authority 77
he without ceremony 114
he without children 48
he without interest 60
he without sentries 79
he without suspicion 47
he worked actively 1189
he worked alongside 4228
he worked amicably 78
he worked anywhere 67
he worked ardently 124
he worked backward 363
he worked demanded 72
he worked directly 1544
he worked doggedly 355
he worked downtown 230
he worked downward 40
he worked earnestly 451
he worked eighteen 506
he worked entirely 595
he worked fiercely 57
he worked fitfully 114
he worked fourteen 801
he worked furiously 923
he worked honestly 189
he worked included 88
he worked initially 381
he worked intently 128
he worked manfully 152
he worked mightily 167
he worked miracles 1478
he worked normally 41
he worked northward 58
he worked numerous 53
he worked outdoors 485
he worked overtime 1734
he worked proposed 50
he worked provided 56
he worked publicly 48
he worked remained 45
he worked saturday 78
he worked secretly 377
he worked security 89
he worked seriously 200
he worked shoulder 232
he worked silently 248
he worked somewhat 82
he worked straight 329
he worked strictly 71
he worked terribly 95
he worked thereafter 74
he worked unceasingly 1330
he worked untiringly 762
he worked upstairs 139
he worked valiantly 121
he worked variously 388
he worked weekends 170
he worked whenever 126
he worked wherever 73
he worked zealously 752
he writes admiringly 133
he writes agreeably 48
he writes anxiously 50
he writes articles 512
he writes beautiful 167
he writes bitterly 298
he writes candidly 83
he writes casually 50
he writes charmingly 107
he writes children 48
he writes comedies 93
he writes concerning 1807
he writes contains 99
he writes december 61
he writes describing 81
he writes dialogues 42
he writes directly 434
he writes earnestly 131
he writes entirely 130
he writes epistles 50
he writes exultingly 59
he writes fluently 80
he writes furiously 53
he writes gloomily 40
he writes honestly 91
he writes joyfully 60
he writes learnedly 48
he writes literary 43
he writes messages 44
he writes modestly 73
he writes nonsense 706
he writes november 62
he writes passages 69
he writes piteously 45
he writes prefaces 66
he writes receipts 103
he writes reflects 79
he writes regretting 100
he writes respecting 192
he writes ruefully 157
he writes sensibly 104
he writes seriously 123
he writes solemnly 48
he writes somewhat 787
he writes speeches 52
he writes straight 189
he writes suggests 53
he writes superbly 55
he writes tenderly 40
he writes therefore 58
he writes valuable 260
he writes washington 66
he writes whatever 97
he writes whenever 45
he writhed inwardly 68
he wronged cromwell 57
he wrongly ascribed 102
he wrongly ascribes 160
