babbled it forth as 213
brought the dream of 245
brought the dream to 203
brought the drug to 137
brought the drum to 70
brought the duke of 1097
brought the duke the 41
brought the duke to 556
brought the duty of 168
brought the eagle to 63
brought the echo of 101
brought the edge of 662
brought the eggs in 89
brought the eggs of 149
brought the eggs to 173
brought the ending of 44
brought the ends of 1125
brought the ends to 43
brought the envy of 48
brought the epic to 45
brought the evil in 42
brought the evil of 105
brought the evil on 159
brought the evil to 124
brought the eyes of 299
brought the eyes to 65
brought the face of 423
brought the face to 44
brought the face up 88
brought the fact of 388
brought the fact to 618
brought the faith of 243
brought the faith to 741
brought the fall of 1017
brought the fame of 107
brought the fans to 107
brought the farm to 100
brought the fate of 126
brought the feast of 75
brought the feast to 70
brought the feel of 126
brought the feet of 42
brought the feud to 81
brought the file to 94
brought the file up 51
brought the film in 194
brought the film to 344
brought the finger to 138
brought the fire in 81
brought the fire of 475
brought the fire to 354
brought the firm of 69
brought the firm to 321
brought the fish in 286
brought the fish to 744
brought the fish up 306
brought the five of 51
brought the flag of 159
brought the flag to 100
brought the flat of 729
brought the flow of 195
brought the food he 40
brought the food in 395
brought the food on 76
brought the food to 1563
brought the food up 256
brought the ford to 117
brought the fork to 113
brought the form of 281
brought the form to 360
brought the four of 231
brought the four to 49
brought the friar to 43
brought the fund to 99
brought the fund up 67
brought the furs to 119
brought the fury of 203
brought the gain of 44
brought the game of 228
brought the game to 1440
brought the germ of 191
brought the giant to 101
brought the gift of 1339
brought the gift to 159
brought the ginger on 60
brought the girl in 182
brought the girl to 1902
brought the girl up 627
brought the gleam of 85
brought the glow of 127
brought the goal of 132
brought the goat to 62
brought the gods of 262
brought the gods to 132
brought the gold in 56
brought the gold of 156
brought the gold to 256
brought the guns in 45
brought the guns of 153
brought the guns to 264
brought the guns up 63
brought the hair up 102
brought the half of 107
brought the hall to 50
brought the hand at 51
brought the hand of 120
brought the hand to 229
brought the hand up 129
brought the harp to 80
brought the heads of 1335
brought the heads to 44
brought the healing of 42
brought the hearing to 149
brought the heart of 217
brought the heart to 142
brought the heel of 511
brought the heir of 128
brought the help of 93
brought the herd in 65
brought the herd to 195
brought the hero of 89
brought the hero to 214
brought the hilt of 147
brought the hint of 110
brought the home of 69
brought the hope of 638
brought the horn to 61
brought the host of 70
brought the host to 49
brought the hour of 302
brought the huns to 57
brought the hunt to 76
brought the hymn to 60
brought the iced tea 54
brought the icon of 41
brought the icon to 42
brought the ideal of 271
brought the ideas of 1123
brought the ideas to 94
brought the idol of 79
brought the iron to 95
brought the isle of 49
brought the item to 147
brought the jars to 68
brought the jeep to 779
brought the jews in 90
brought the jews of 235
brought the jews to 524
brought the joys of 122
brought the jury to 176
brought the keys of 504
brought the keys to 313
brought the kids in 99
brought the kids to 333
brought the kids up 180
brought the kind of 947
brought the kiss to 90
brought the lack of 107
brought the lady in 42
brought the lady of 73
brought the lady to 452
brought the lady up 45
brought the lamb to 53
brought the lamp in 46
brought the lamp to 209
brought the lamp up 46
brought the land of 198
brought the land to 478
brought the land up 44
brought the last of 988
brought the late king 84
brought the laws of 248
brought the left of 49
brought the left to 174
brought the left wing 96
brought the legs of 63
brought the length of 273
brought the life of 1128
brought the lift to 58
brought the like of 114
brought the like to 50
brought the limo to 44
brought the line in 74
brought the line of 407
brought the line to 373
brought the line up 130
brought the lining of 134
brought the lips of 91
brought the list of 439
brought the list to 258
brought the list up 272
brought the load of 123
brought the load to 74
brought the logs in 40
brought the logs to 122
brought the look of 167
brought the loot to 56
brought the lord of 313
brought the lord to 130
brought the loss of 875
brought the loss to 43
brought the love of 492
brought the magi to 54
brought the maid to 130
brought the mail in 380
brought the mail on 72
brought the mail to 475
brought the mail up 239
brought the main of 85
brought the making of 121
brought the male to 48
brought the mare to 354
brought the mare up 49
brought the mass of 514
brought the mass to 58
brought the mate to 86
brought the meals to 53
brought the meaning of 350
brought the means of 632
brought the means to 171
brought the media to 64
brought the mike to 69
brought the milk in 253
brought the milk of 76
brought the milk to 382
brought the milk up 59
brought the mind of 408
brought the mind to 191
brought the mine to 69
brought the mist to 45
brought the mode of 104
brought the monk to 68
brought the month of 77
brought the mood of 69
brought the moon to 188
brought the most of 118
brought the most to 72
brought the mouth of 120
brought the mugs to 79
brought the mule to 115
brought the name of 2681
brought the name to 346
brought the name up 112
brought the navy to 155
brought the neck of 44
brought the need of 358
brought the need to 593
brought the news as 140
brought the news at 99
brought the news he 90
brought the news in 333
brought the news is 41
brought the news of 18386
brought the news on 166
brought the news so 90
brought the news the 126
brought the news to 10522
brought the news up 133
brought the north of 70
brought the north to 160
brought the nose of 270
brought the nose up 581
brought the note in 62
brought the note of 113
brought the note to 407
brought the nuns to 48
brought the ocean to 57
brought the odor of 264
brought the other in 167
brought the other to 663
brought the other up 391
brought the oxen to 80
brought the pack to 108
brought the page to 63
brought the pail of 53
brought the pain of 167
brought the pain on 72
brought the pain to 69
brought the pair of 261
brought the pair to 205
brought the palm of 411
brought the palm to 67
brought the park to 55
brought the part of 68
brought the part to 42
brought the past so 54
brought the past to 469
brought the peace of 344
brought the peace to 53
brought the peach to 51
brought the phial to 56
brought the piano to 71
brought the pile of 69
brought the pipe to 196
brought the plan of 197
brought the plan to 580
brought the play of 42
brought the play to 1137
brought the plot to 154
brought the plow to 52
brought the poems of 72
brought the poems to 73
brought the pony to 108
brought the pony up 96
brought the poor of 42
brought the poor thing 59
brought the poor to 103
brought the pope to 485
brought the port of 81
brought the port to 44
brought the race of 64
brought the race to 196
brought the radio to 164
brought the radio up 43
brought the raft to 98
brought the rain in 59
brought the rain to 109
brought the raja of 48
brought the range of 91
brought the rank of 58
brought the rate of 606
brought the rate to 255
brought the rate up 151
brought the ratio of 236
brought the ratio to 107
brought the ratio up 135
brought the rays of 125
brought the reading to 94
brought the realm of 101
brought the realm to 108
brought the rest of 5360
brought the rest to 421
brought the rice to 57
brought the rich to 40
brought the rioting to 40
brought the riots to 52
brought the rise in 70
brought the rise of 904
brought the rising to 42
brought the risk of 611
brought the rite of 55
brought the road to 185
brought the roar of 130
brought the robe to 49
brought the rock to 81
brought the role of 598
brought the roll of 118
brought the roll to 59
brought the roof of 87
brought the room to 463
brought the rope to 96
brought the rope up 42
brought the rose in 68
brought the rose to 105
brought the ruin of 264
brought the rule of 717
brought the rush of 174
brought the sack of 80
brought the sack to 55
brought the sale of 132
brought the salt to 79
brought the same in 66
brought the same thing 125
brought the same to 693
