gable roof consists 49
growth from whatever 43
growth fund managers 189
growth gets underway 144
growth have achieved 45
growth have actually 58
growth have affected 147
growth have centered 43
growth have combined 190
growth have declined 171
growth have decreased 41
growth have depended 56
growth have differed 59
growth have exceeded 88
growth have expanded 42
growth have followed 90
growth have improved 89
growth have included 161
growth have increased 389
growth have involved 85
growth have occurred 1366
growth have probably 64
growth have produced 673
growth have prompted 67
growth have provided 189
growth have received 227
growth have recently 210
growth have remained 183
growth have replaced 42
growth have resulted 526
growth have stressed 67
growth have suffered 71
growth have therefore 95
growth having occurred 187
growth held constant 44
growth here mentioned 64
growth into adjacent 178
growth into adulthood 1738
growth into christian 82
growth into economic 60
growth into greatness 53
growth into holiness 119
growth into improved 105
growth into maturity 942
growth into socialism 120
growth into specific 46
growth just mentioned 122
growth leads directly 45
growth line formation 121
growth lost momentum 49
growth made possible 2697
growth means constant 84
growth means increased 209
growth means progress 63
growth meant progress 42
growth media containing 1037
growth more apparent 48
growth more directly 261
growth more luxuriant 93
growth more recently 300
growth more severely 78
growth more vigorous 174
growth most commonly 410
growth most luxuriant 41
growth most probably 104
growth must consider 91
growth must continue 439
growth must obviously 59
growth must preserve 43
growth must therefore 477
growth only increases 41
growth only occurred 139
growth only possible 66
growth only slightly 340
growth over economic 48
growth over extended 746
growth over prolonged 44
growth over removals 71
growth paths followed 42
growth plus inflation 324
growth pole analysis 97
growth pole approach 562
growth pole policies 171
growth pole strategy 1317
growth puts pressure 205
growth rate abruptly 51
growth rate accounts 44
growth rate achieved 1979
growth rate actually 516
growth rate adequate 44
growth rate adjusted 107
growth rate affected 81
growth rate amounted 524
growth rate analysis 613
growth rate annually 203
growth rate approach 604
growth rate attained 398
growth rate averaged 4964
growth rate averages 201
growth rate category 86
growth rate combined 158
growth rate compared 3744
growth rate compares 539
growth rate computed 282
growth rate consists 47
growth rate constant 7213
growth rate continue 126
growth rate continuing 61
growth rate criterion 163
growth rate declined 3535
growth rate declines 8295
growth rate decreased 3686
growth rate decreases 16062
growth rate depended 137
growth rate differed 95
growth rate directly 220
growth rate downward 160
growth rate employed 44
growth rate equations 1468
growth rate estimate 381
growth rate exceeded 2678
growth rate exhibits 198
growth rate expected 518
growth rate explains 48
growth rate exponent 278
growth rate followed 553
growth rate forecast 1364
growth rate foreseen 48
growth rate formulas 54
growth rate functions 347
growth rate implicit 115
growth rate improved 248
growth rate improves 86
growth rate included 58
growth rate includes 57
growth rate increased 8036
growth rate increases 23973
growth rate indicate 85
growth rate indicating 73
growth rate industry 60
growth rate inflation 131
growth rate initially 295
growth rate involves 78
growth rate kinetics 271
growth rate markedly 77
growth rate mentioned 91
growth rate negative 44
growth rate normally 86
growth rate observed 3813
growth rate obtained 1737
growth rate obviously 77
growth rate occurred 1594
growth rate outpaced 51
growth rate parallel 93
growth rate patterns 348
growth rate persists 600
growth rate policies 42
growth rate possible 305
growth rate potential 892
growth rate presents 56
growth rate prevailing 151
growth rate probably 237
growth rate produced 376
growth rate produces 159
