tap hidden reserves of 43
this seldom happened in 56
this series attempts to 128
this series compared to 49
this series concerning the 46
this series concerns the 52
this series consists of 685
this series contains an 269
this series contains the 224
this series continue to 40
this series describe the 82
this series entitled the 81
this series examined the 79
this series examines the 45
this series expansion is 61
this series explores the 103
this series included the 77
this series includes the 173
this series involved the 73
this series occurred in 201
this series occurred on 41
this series presents the 128
this series promises to 199
this series provides an 173
this series provides the 55
this series referred to 70
this series reflects the 109
this series resulted in 57
this serious attention to 57
this serious business of 190
this serious challenge to 101
this serious condition in 40
this serious condition is 108
this serious condition of 121
this serious drawback to 48
this serious interest in 49
this serious juncture in 46
this serious objection to 117
this serious obstacle to 145
this serious shortage of 52
this serious situation in 78
this serious situation is 95
this serious situation the 117
this serious treatment of 43
this serous membrane is 95
this session amounted to 144
this session included the 69
this severe execution the 65
this severe exercise of 54
this severe fidelity to 54
this severe judgment is 81
this severe judgment of 63
this severe judgment on 90
this severe reduction in 52
this severe sentence of 51
this severe sentence to 40
this severe treatment of 85
this sexual activity is 223
this sexual activity of 42
this sexual identity is 44
this sexual practice is 58
this shabby treatment of 126
this shared emphasis on 57
this shared interest in 202
this shared interest is 69
this shifting panorama of 80
this shocking condition he 56
this shocking condition of 49
this should actually be 322
this should admonish us 50
this should alleviate the 63
this should complete the 58
this should consider the 110
this should continue as 222
this should continue in 241
this should continue to 1132
this should convince the 103
this should convince us 109
this should diminish the 82
this should hereafter be 42
this should indicate the 218
this should indicate to 110
this should initially be 64
this should likewise be 126
this should minimize the 76
this should motivate us 41
this should normally be 515
this should obviously be 281
this should possibly be 62
this should preclude the 88
this should probably be 1731
