tags obtained by partial 54
three generals in charge 43
three guardians of public 62
three guilders the bushel 48
three handfuls of common 43
three hectares in extent 47
three hectares of arable 90
three isotopes of atomic 89
three isotopes of carbon 185
three isotopes of masses 57
three isotopes of oxygen 362
three journeys to england 57
three journeys to europe 128
three journeys to london 76
three languages at school 44
three languages in school 42
three lectures in london 46
three marshals of france 392
three milliards of francs 157
three mistakes in spelling 117
three occasions at weekly 63
three occasions he showed 41
three occasions in august 44
three occasions in recent 153
three occasions to lament 43
three officers in charge 169
three officials in charge 60
three patients so treated 43
three patterns in figure 46
three patterns of disease 52
three patterns of family 105
three patterns of injury 43
three patterns of reaction 63
three patterns of sexual 48
three patterns of thought 113
three pictures by modern 58
three pictures by raphael 50
three pictures by rubens 63
three pictures in figure 63
three positions we thought 55
three precepts of nature 40
three privates or common 43
three products of inertia 403
three quarters in extent 61
three quarters in gloomy 79
three quarters in height 175
three quarters of adults 93
three quarters of africa 50
three quarters of another 151
three quarters of barley 153
three quarters of canada 113
three quarters of england 42
three quarters of english 85
three quarters of europe 217
three quarters of export 55
