tact believed and act 57
time indicate that this 105
time indicate that you 48
time indicating that she 46
time indicating that they 114
time indicating that this 55
time inflation and its 43
time inflation was not 41
time informed her that 120
time informed him how 79
time informed him that 1188
time informed that his 44
time informed that they 56
time informed them that 520
time initially and then 98
time insisted that all 50
time insisted that his 43
time insisted that they 86
time insisted that this 41
time inspired her with 79
time inspired him with 123
