tab a into slot 254
then i will sell 284
then i will send 3024
then i will shew 218
then i will show 2590
then i will shut 145
then i will sign 170
then i will slay 208
then i will slip 58
then i will soon 136
then i will speak 1393
then i will stay 738
then i will step 162
then i will stop 617
then i will swear 105
then i will swim 43
then i will take 7329
then i will talk 981
then i will teach 472
then i will tell 9986
then i will tend 84
then i will thank 124
then i will think 659
then i will throw 314
then i will treat 194
then i will turn 1108
then i will very 55
then i will vote 91
then i will wait 511
then i will wake 68
then i will walk 799
then i will want 246
then i will wash 94
then i will weep 50
then i will wish 64
then i will work 636
then i woke early 50
then l have been 142
then l went back 91
then l will give 46
then l will have 96
then m will have 51
then n must also 44
then n will vary 49
then p must also 101
then p will have 87
then q must also 111
then q will also 42
then r will have 46
then s must have 41
then s will have 62
then t will have 123
then x must also 100
then x must have 143
then x must take 44
then x will also 59
then x will have 217
then y must also 140
then y will also 126
then y will have 54
they a gift from 52
they a third time 49
they a whit more 59
they i have been 47
things a body ever 91
things a fair trial 58
things a girl just 54
things a girl like 69
things a girl must 40
things a good girl 45
things a good many 126
things a good wife 62
things a great love 57
things a great many 90
things a great part 68
things a mile away 131
things a much more 46
things a nice girl 50
things a single step 41
things a very fine 47
things a very great 64
things a young girl 238
things a young lady 139
things i came back 52
things i came here 140
things i came over 89
things i came upon 71
things i care most 166
things i ever came 42
things i ever done 41
things i ever have 80
things i ever heard 2304
things i ever knew 329
things i ever made 47
things i ever meant 59
things i ever said 167
things i ever seen 96
things i ever went 48
things i feel like 409
things i feel more 230
things i feel most 230
things i feel very 84
things i feel when 93
things i felt like 138
things i felt most 133
things i felt sure 49
things i felt were 383
things i felt when 51
things i find hard 95
things i find here 44
things i find more 102
things i find most 875
things i find there 57
things i find very 99
things i hate more 92
things i hate most 504
things i have also 63
things i have been 7367
things i have come 722
things i have dealt 41
things i have done 10744
things i have eaten 76
things i have ever 19354
things i have felt 303
things i have from 95
things i have gone 148
things i have heard 3963
things i have held 52
things i have here 387
things i have just 1493
things i have kept 623
things i have laid 62
things i have left 1751
things i have lost 344
things i have made 699
things i have more 138
things i have most 308
things i have need 137
things i have nothing 118
things i have only 347
things i have said 5604
things i have seen 8919
things i have sent 147
things i have some 45
things i have there 113
things i have told 1687
things i have used 73
things i have very 41
things i heard from 469
things i heard said 72
things i heard there 54
things i heard were 176
things i heard when 81
things i held most 45
things i hold most 190
things i hope will 178
things i just have 113
things i just know 94
things i just said 175
things i just told 125
things i just want 52
things i just will 67
things i kept from 60
things i knew best 143
things i knew from 155
things i knew nothing 810
things i knew very 74
things i knew well 111
things i knew were 679
things i knew when 51
things i know best 140
things i know from 177
things i know have 44
things i know more 135
things i know nothing 1047
things i know only 44
things i know very 55
things i know well 136
things i know what 56
things i know will 415
things i learn from 119
things i left here 41
things i left there 299
things i like best 4007
things i like here 58
things i like into 58
things i like least 161
things i like more 116
things i like most 1822
things i like very 143
things i look back 132
things i look upon 84
things i love best 829
things i love here 46
things i love more 143
things i love most 1816
things i miss from 71
things i miss most 788
things i most like 219
things i most love 191
things i most need 87
things i most want 522
things i most wish 143
things i must find 122
things i must give 62
things i must have 605
things i must keep 47
things i must know 444
things i must learn 181
things i must leave 258
things i must look 81
things i must make 80
things i must show 44
things i must speak 117
things i must take 152
things i must talk 157
things i must teach 63
things i must tell 1055
things i must think 88
things i need done 60
things i need from 221
things i need help 127
things i need most 178
things i once knew 69
things i once said 77
things i once took 94
things i only half 47
things i pass over 228
things i plan will 89
things i said back 42
things i said during 50
things i said last 279
things i said there 105
things i said were 573
things i said when 253
things i think have 52
things i think need 52
things i think there 55
things i think will 161
things i think young 67
things i threw away 63
things i took away 109
things i took from 179
things i very much 288
things i want done 315
things i want from 393
things i want more 202
things i want most 706
things i want very 73
things i want when 52
things i will ever 47
things i will give 652
things i will have 385
things i will just 99
things i will keep 71
things i will know 53
things i will learn 61
things i will leave 53
things i will make 122
things i will miss 138
things i will name 62
things i will need 268
things i will send 92
things i will show 112
things i will speak 67
things i will take 225
things i will talk 64
things i will teach 79
things i will tell 361
things i will turn 60
things i will want 70
things i wish were 104
things l have done 79
things l have ever 48
this a blue robe 52
this a call from 94
this a call upon 62
this a case like 62
this a clear case 260
this a clear sign 105
this a door leads 70
this a dream come 61
this a fact worth 52
this a fair game 410
this a fair reading 118
this a fair test 275
this a fair trial 358
this a fine book 41
this a fine joke 77
this a fine lady 47
this a fine plan 54
this a fine time 45
this a free land 50
this a free port 40
this a full time 51
this a fund must 50
this a giant step 55
this a gift from 209
this a good base 137
this a good bill 49
this a good book 424
this a good case 102
this a good deed 42
this a good game 60
this a good home 50
this a good joke 238
this a good kind 41
this a good life 67
this a good many 492
this a good means 45
this a good move 295
this a good name 280
this a good omen 647
this a good part 66
this a good plan 927
this a good play 101
this a good road 49
this a good rule 279
this a good sign 826
this a good site 83
this a good spot 322
this a good stop 157
this a good test 362
this a good time 5643
this a good tool 47
this a good town 53
this a good word 71
this a good work 82
this a great book 300
this a great boon 46
this a great city 85
this a great evil 145
this a great feast 46
this a great gain 107
this a great game 89
this a great gift 40
this a great help 206
this a great joke 416
this a great land 118
this a great loss 140
this a great many 959
this a great part 674
this a great pity 83
this a great roar 47
this a great saving 47
this a great site 41
this a great spot 233
this a great step 157
this a great time 371
this a great trial 62
this a great truth 58
this a great work 151
this a half hour 107
this a hard case 154
this a hard saying 904
this a hard task 107
this a heavy surf 58
this a high rate 53
this a high risk 60
this a high sort 43
this a holy spot 48
