tag and bobtail element 42
they may rapidly develop 46
they may rapidly increase 115
they may receive according 95
they may receive aliment 46
they may receive certain 58
they may receive comfort 74
they may receive condign 129
they may receive eternal 45
they may receive medical 45
they may receive outside 40
they may receive payment 67
they may receive support 218
they may recover damages 86
they may reflect certain 43
they may reflect vaguely 341
they may rejoice together 53
they may require because 59
they may require careful 61
they may require certain 105
they may require insulin 66
they may require medical 93
they may require regarding 58
they may require removal 75
they may require repeated 41
they may require revision 43
they may require several 172
they may require support 165
they may require surgery 65
they may respond quickly 63
they may together examine 267
they may together rejoice 53
they may triumph because 80
they may undergo certain 56
they may utterly destroy 76
they met certain criteria 288
they met certain minimum 185
they met several parties 69
they met several persons 61
they not advancing towards 104
they not brought together 56
they not dethrone jehovah 54
they not natural enemies 45
they not plainly compare 45
they not protest against 87
they not worthily deserve 49
they now brought forward 132
they now pressed forward 48
they now protest against 68
they pay certain amounts 113
they pay fifteen dollars 43
they put everything together 73
they put forward against 46
they put forward certain 94
they put forward demands 258
they put forward several 61
they put letters together 41
they put together several 43
they sat closely together 46
they sat crowded together 49
they sat huddled together 557
they sat propped against 43
they sat quietly listening 71
they sat quietly together 210
they sat together listening 55
they sat together outside 107
they sat together quietly 81
they sat wrapped together 54
they saw advancing towards 127
they saw arrayed against 74
they saw certain animals 90
they saw several hundred 86
they saw several parties 43
they saw several persons 140
they say behaved himself 84
they say certain prayers 53
they see similar objects 43
they see tangible results 46
they set forward towards 161
they set lighted candles 50
they sin against justice 40
they sit huddled together 144
they sit quietly together 49
they that receive baptism 865
