taco shells and other 104
those voices that were 116
those voices that will 50
those voters for whom 109
those voters who cast 67
those voters who feel 45
those voters who felt 78
those voters who have 384
those voters who live 44
those voters who said 86
those voters who vote 42
those voters who want 44
those voters who were 753
those voters who will 44
those voters who wish 45
those vulgar and more 82
those warnings had been 44
those watching and those 44
those watching him from 43
those waters and none 69
those waters and rise 94
those waters and their 53
those waters are free 91
those waters for many 63
those waters for more 40
those waters for some 41
those waters had been 151
those waters has been 44
those waters that have 108
those waters that were 60
those waters that will 53
those waters was coming 61
those waters with their 45
those weapons and take 42
those weapons and their 43
those weapons and those 45
those weapons are used 61
those weapons had been 156
those weapons that have 47
those weapons that were 128
those weapons they have 67
those weapons with great 40
those weavers who were 75
those whence they came 40
those whites and reds 157
those whites that came 40
