tea cost thirty shillings 47
to form small schools 45
to form small spheres 71
to form small squares 132
to form small vessels 57
to form small village 57
to form social cliques 45
to form social groupings 78
to form social systems 69
to form solar systems 60
to form solid calcium 111
to form solid objects 45
to form solid solution 139
to form sound general 61
to form sound opinions 554
to form still smaller 43
to form strong national 53
to form strong opinions 202
to form strong parties 70
to form study circles 82
to form under certain 74
to form unions according 49
to form units capable 43
to form valid opinions 87
to form viable offspring 52
to form vinyl acetate 145
to form water according 61
to form water soluble 472
to form white patches 53
to form within himself 53
to form within minutes 48
to form words according 40
to form working parties 135
to fort lewis college 59
to four adult females 83
to four basic aspects 54
to four basic criteria 58
to four basic factors 133
to four broad classes 55
to four close friends 46
to four hours according 181
to four hours because 83
to four hours between 253
to four hours depending 283
to four hours duration 75
to four hours following 352
to four hours usually 44
to four lanes between 44
to four large volumes 89
to four major aspects 80
to four major classes 64
to four major criteria 43
to four major factors 483
to four major language 47
to four major sources 103
to four miles between 40
to four miles distant 275
to four miles outside 42
to four months according 56
to four months because 72
to four months between 196
to four months depending 131
to four months duration 125
to four months following 376
to four phone numbers 53
to four short stories 68
to four staff members 184
to four times average 43
to four times between 149
to four times capital 55
to four times control 86
to four times current 44
to four times depending 69
to four times increase 124
to four times pinnate 175
to four times shorter 63
to four times smaller 275
to four times stronger 243
to four weeks according 86
to four weeks because 106
to four weeks between 351
to four weeks depending 292
to four weeks duration 153
to four weeks following 805
to four weeks usually 47
to four weeks vacation 86
to free black parents 169
to free eight hundred 44
to free george jackson 68
to free human society 47
to free large numbers 96
to free latin america 128
to free legal counsel 246
to free legal service 75
to free people trapped 90
to free social science 49
to free social studies 440
to free trade because 181
to free trade between 759
to free trade remains 40
to free trade unionism 160
to free water surface 63
to free white persons 477
to free working capital 48
to fret about trifles 46
to from eight hundred 48
to from every quarter 171
to fuel power stations 144
to full feasts invites 53
to full human dignity 257
to full human freedom 54
to full human language 99
to full human stature 187
to full solar radiation 45
to full speed quickly 53
to full speed reverse 46
to full state control 73
to fund basic research 528
to fund basic science 42
to fund joint research 103
to fund large capital 40
to fund local schools 92
to fund major capital 116
to fund major research 47
to fund social science 48
to fund social service 57
to fund social welfare 255
to fund working capital 278
to gain action control 62
to gain added insight 145
to gain added support 92
to gain black support 119
to gain bowel control 43
to gain broad popular 77
to gain broad support 416
to gain civil liberty 51
to gain close contact 48
to gain entry because 72
to gain extra profits 62
to gain extra revenue 93
to gain extra support 44
to gain final victory 138
to gain finer control 44
to gain fresh courage 78
to gain fresh impetus 99
to gain fresh insight 261
to gain fresh laurels 211
to gain george douglas 52
to gain group support 51
to gain human dignity 55
to gain indian support 104
to gain joint control 60
to gain labor support 100
to gain large amounts 168
to gain large numbers 137
to gain large profits 197
to gain lasting control 47
to gain legal control 176
to gain legal custody 148
to gain legal redress 127
to gain legal sanction 65
to gain local control 230
to gain local support 505
to gain moral support 127
to gain motor control 46
to gain negro support 64
to gain papal support 123
to gain party support 64
to gain power against 66
to gain power because 101
to gain power legally 91
to gain quick control 102
to gain quick insight 42
to gain quick profits 77
to gain quick results 110
to gain rapid control 143
to gain royal support 63
