the abbe charles michel 94
to their primary market 133
to their primary mission 317
to their primary motive 49
to their primary nature 42
to their primary notions 75
to their primary object 155
to their primary origin 142
to their primary planet 46
to their primary school 303
to their primary source 369
to their primary target 106
to their privacy policy 41
to their private chapel 50
to their private circle 41
to their private diaries 41
to their private domain 51
to their private duties 67
to their private family 55
to their private feelings 240
to their private habits 74
to their private holdings 74
to their private houses 209
to their private little 45
to their private meetings 118
to their private nature 61
to their private notions 44
to their private office 53
to their private opinion 103
to their private owners 1071
to their private papers 101
to their private parlor 54
to their private piques 60
to their private profit 152
to their private purses 91
to their private revenge 61
to their private rights 247
to their private school 109
to their private sector 484
to their private selves 116
to their private spaces 41
to their private sphere 54
to their private worlds 135
to their problem through 50
to their producing causes 75
to their product prices 43
to their product through 41
to their profits except 101
to their progeny through 171
to their protein nature 45
to their prudent advice 47
to their purpose through 60
to their question whether 86
to their rateable values 62
to their rational nature 169
to their rational source 47
to their reactions toward 46
to their reduced number 44
to their reduced status 42
to their refined tastes 47
to their refugee status 118
to their regional office 62
to their regional origin 73
to their regular annual 82
to their regular chores 75
to their regular course 201
to their regular custom 120
to their regular doctor 46
to their regular duties 2318
to their regular habits 55
to their regular haunts 49
to their regular hourly 67
to their regular income 297
to their regular meetings 178
to their regular monthly 124
to their regular office 49
to their regular pension 62
to their regular places 193
to their regular public 112
to their regular rations 62
to their regular salary 489
to their regular school 879
to their regular source 76
to their regular standing 77
to their regular summer 43
to their regular sunday 136
to their regular teacher 62
to their regular training 86
to their regular visits 53
to their regular weekly 275
to their religion before 57
to their religion should 51
to their religion through 85
to their religion without 75
to their remaining horses 68
