act certainly implies that 63
are connected together both 62
are connected together but 74
are connected together end 129
are connected together for 426
are connected together near 51
are connected together not 57
are connected together they 98
are connected together using 428
are connected together with 1935
are connected usually with 71
are conserved because they 53
are conserved between all 46
are considering assumes that 111
are considering marriage and 48
are considering measures for 51
are considering measures that 87
are considering suicide are 43
are constants because they 49
are consumers because they 58
are contagious because they 51
are contained between two 309
are contained together with 48
are container objects that 108
are contented because they 92
are contested because they 42
are continued because they 99
are continued forward and 47
are contracts between two 270
are controlling factors for 41
are conversion factors for 54
are converted because they 49
are convinced however that 124
are cooperating closely with 166
are correction factors for 200
are correction factors that 47
are correctly aligned and 196
are correctly aligned for 44
are correctly aligned with 241
are correctly applied and 115
are correctly arranged and 54
are correctly carried out 389
are correctly defined and 142
are correctly entered and 50
are correctly labeled and 97
are correctly located and 114
are correctly matched and 40
are correctly matched with 246
are correctly measured and 50
are correctly pointed out 49
are correctly spelled and 106
are correctly spelled but 121
are correctly written and 127
are countless factors that 142
are countless millions who 66
are countless numbers who 135
are countless persons who 111
are countless recipes for 61
are countless stories and 52
are countless stories that 113
are countless studies that 94
are courageous because they 115
are criminals because they 162
are currently applied for 56
are currently carried out 792
are currently charged with 107
are currently checked out 273
are currently competing for 191
are currently competing with 80
are currently covered with 54
are currently defined and 108
are currently defined for 228
are currently designing and 113
are currently enabled for 47
are currently examining how 83
are currently examining this 179
are currently expanding and 46
are currently expanding our 137
are currently exploring how 155
