ad campaign promoting its 42
as wildlife habitat and 349
as wildlife refuges and 105
as wireless devices and 52
as worthless because they 382
as worthless spirits can 63
as yourself because you 41
at aberdeen offered him 135
at absolute justice and 122
at absolute variance with 241
at academic centers and 49
at accurate figures for 103
at actually consuming them 49
at alleviating poverty and 272
at alleviating suffering and 55
at american culture and 91
at american expense and 47
at american express and 320
at american express for 40
at american express was 91
at american express who 43
at american history and 79
at american schools and 137
at american science and 115
at american society and 127
at american society for 404
at american society with 47
at american support for 79
at apparent variance with 117
at appointing members for 49
at augsburg college and 132
at authority figures and 56
at bachelor parties and 42
at berkeley revealed that 105
at boundary between two 83
at bradford academy and 67
at breakfast against his 40
at breakfast because she 68
at breakfast together with 71
at brighton college and 243
at brooklyn college and 2451
at brooklyn college for 234
at brooklyn college had 46
at brooklyn college she 40
at brooklyn college that 131
at brooklyn college was 125
at brooklyn college who 142
at brooklyn college with 71
at brooklyn heights and 104
at brussels dragged its 55
at brussels watched with 57
at buddhist temples and 216
at burlington heights and 82
at business lunches and 67
at business matters and 74
at business schools and 269
at campaign rallies and 126
at campbell college and 59
at canvassing support for 48
at catherine herself and 51
at christian college and 47
at christian schools and 50
at cocktail parties and 3947
at cocktail parties are 49
at cocktail parties but 86
at cocktail parties for 138
at cocktail parties she 48
at cocktail parties than 59
at cocktail parties that 376
at cocktail parties was 116
at cocktail parties who 62
at cocktail parties with 173
at collusion between them 45
at colorado college and 432
at colorado college are 54
at colorado college for 53
at colorado college was 72
at complete harmony with 42
at complete liberty and 51
at complete variance with 8474
at computer screens all 81
at computer screens and 159
at constant average and 149
at constant current and 365
at constant current are 44
at constant current for 111
at constant current has 47
at constant current with 92
at constant density and 199
at constant enthalpy and 78
at constant entropy and 352
at constant quarrel with 74
at constant surface area 191
at constant variance with 261
at constant voltage and 1157
at constant voltage for 83
at constant voltage with 68
at constant warfare with 177
at converse college and 45
at convincing herself that 113
at convincing himself that 109
at criminal behavior that 41
at critical moments and 1138
at critical moments are 58
at critical moments but 41
at critical moments can 87
at critical moments for 161
at critical moments had 96
at critical moments has 73
at critical moments his 42
at critical moments may 51
at critical moments than 41
at critical moments that 318
at critical moments they 168
at critical moments was 122
at critical moments with 151
at critical sections and 51
at customer service and 88
at damascus claimed that 45
at dartmouth college and 2955
at dartmouth college but 46
at dartmouth college for 547
at dartmouth college had 44
at dartmouth college has 77
at dartmouth college that 286
at dartmouth college was 160
at dartmouth college who 110
at dartmouth college with 117
at davidson college and 416
at decisive moments and 110
at decisive moments was 46
at delaware college and 65
at developing criteria for 52
at distinct variance with 139
at district offices and 64
at domestic violence and 44
at douglass college and 128
at dramatic variance with 49
at eighteen dollars per 258
at eighteen hundred and 77
at eighteen shillings and 57
at eighteen shillings each 41
at eighteen shillings per 158
at eighteen thousand men 251
at elections because they 55
at elections persons may 49
at emmanuel college and 170
at emmanuel college for 47
at energies smaller than 108
at enormous expense and 884
at enormous expense for 186
at enormous figures and 72
at enormous profits and 47
