act shall include every 54
are still largely taken 70
are still largely under 636
are still largely valid 173
are still largely white 55
are still largely within 50
are still legally binding 113
are still legally bound 57
are still legally under 44
are still legally valid 70
are still locally known 44
are still locally owned 49
are still located within 209
are still married after 93
are still married today 110
are still matters which 52
are still meaningful today 95
are still modeled after 53
are still morally binding 47
are still nervous about 236
are still occurring after 48
are still occurring today 140
are still offered today 57
are still operating after 119
are still operating today 600
are still operating under 782
are still operating within 369
are still persons alive 46
are still pockets where 42
are still popular today 4174
are still present after 1049
are still present though 142
are still present today 2451
are still present under 118
are still present which 71
are still present within 369
are still private homes 69
are still producing today 63
are still puzzled about 230
are still question marks 232
are still rapidly changing 67
are still rapidly growing 107
are still readable after 51
are still readable today 75
are still recited today 59
are still repeated daily 286
are still repeated today 129
are still research tools 76
are still revered today 107
are still schools where 101
are still several cases 58
