abs function returns the 157
are grouped together if 186
are grouped together in 56923
are grouped together is 287
are grouped together it 86
are grouped together on 3596
are grouped together or 399
are grouped together so 2077
are grouped together the 426
are grouped together to 8401
are grouped together we 61
are grouped towards the 134
are guarded against by 1428
are guarded against in 416
are guarded against the 468
are guardian spirits of 86
are halfway between the 1066
are hampering efforts to 43
are handled according to 1247
are handled affects the 65
are handled between the 135
are handled chiefly by 63
are handled depends on 272
are handled exactly as 500
are handled exactly the 134
are handled jointly by 127
are handled largely by 266
are handled largely in 44
are handled locally by 87
are handled outside of 131
are handled outside the 284
are handled roughly or 50
are handled similar to 81
are handled together in 94
are hapless victims of 158
are happening according to 73
are happening because of 226
are happening because the 74
are happening between the 48
are happening outside of 71
are happening outside the 102
are happier because of 180
are happily adapted to 219
are happily applied to 48
are happily arrived at 113
are happily avoided by 53
are happily avoided in 49
are happily beginning to 87
are happily blended in 247
are happily brought to 60
are happily enabled to 152
are happily married at 77
are happily married in 63
are happily married or 147
are happily married to 393
are happily secured by 48
are happily settled in 554
are happily unaware of 106
are happily unknown in 82
are happily unknown to 54
are harmful because of 228
are harmful because the 74
are harmful effects of 81
are hastening forward to 61
are hastening rapidly to 84
are hastening towards the 148
are hatched outside the 104
are hatched towards the 147
are healthier because of 101
are heartily ashamed of 590
are heartily devoted to 96
are heartily invited to 196
are heartily opposed to 134
are heartily thankful to 71
are heartily welcome to 1633
are helpful against the 40
are helpful because of 149
are helpful because the 221
are helpful factors in 58
are helpful features in 52
are helpful include the 61
are helpful insofar as 119
are helpful measures in 41
are helpful sources of 177
are helpful towards the 53
are herewith invited to 58
are herewith offered to 48
are herewith ordered to 83
are highest because of 50
are highest between the 90
are highest towards the 71
are history written in 47
are hitched together in 56
are hitherto unknown to 68
are honored according to 56
are honored because of 111
are honored members of 106
are hopeful because of 86
are hostile towards it 45
are hostile towards me 45
are hostile towards the 338
are hostile towards us 73
are however allowed to 144
are however beginning to 122
are however capable of 243
are however content to 92
are however covered by 42
are however degrees of 84
are however inferior to 55
are however limited by 126
are however limited in 240
are however limited to 171
are however obliged to 183
are however outside the 67
are however peculiar to 41
are however present in 138
are however related to 104
are however similar in 56
are however similar to 47
are however subject to 657
are huddled against the 81
are huddled together as 294
are huddled together at 145
are huddled together by 115
are huddled together in 3396
are huddled together on 530
are huddled together or 40
are huddled together so 42
are huddled together the 61
are huddled together to 76
are humanly capable of 116
are hurried forward by 169
are hurried forward in 49
are hurried forward to 53
are hybrids between the 537
are ignited together in 50
are ignored because it 94
are ignored because of 699
are ignored because the 626
are ignored because we 67
are illegal according to 360
are illegal because of 203
are illegal because the 164
are immense against the 62
are immense amounts of 64
are immense forests of 219
are immense numbers of 1278
are immense volumes of 46
are immoral according to 60
are immoral because of 84
are impeded because of 70
are impeded because the 61
are implied because of 66
are implied between the 75
are imposed according to 983
are imposed against the 213
are imposed because of 567
are imposed because the 225
are imposed between the 102
are imposed equally on 75
are imposed regarding the 105
are improving because of 98
are improving rapidly in 120
are imputed according to 120
are inclining towards the 91
are including courses in 52
are increasing according to 79
are increasing amounts of 259
are increasing because of 944
are increasing because the 170
are increasing between the 51
are increasing degrees of 165
are increasing demands on 233
are increasing demands to 80
are increasing despite the 78
are increasing efforts to 465
are increasing numbers in 73
