ace high with the 64
and told how at 106
and told how he 4751
and told how in 223
and told how it 811
and told how my 42
and told how on 98
and told how the 3375
and told how to 1765
and told how we 141
and told jim he 90
and told jim to 220
and told ken to 53
and told kim to 45
and told lee to 60
and told lou to 46
and told mac to 47
and told max to 63
and told men to 157
and told mom he 60
and told mom to 91
and told ned to 50
and told not to 6412
and told off by 94
and told off in 180
and told off the 385
and told off to 465
and told one of 4039
and told one or 140
and told one to 88
and told pat to 42
and told ray to 56
and told ruth to 55
and told sam he 204
and told sam to 420
and told she is 122
and told that an 357
and told that as 622
and told that at 189
and told that by 180
and told that he 11672
and told that if 3535
and told that in 703
and told that it 4307
and told that my 649
and told that no 637
and told that on 248
and told that the 11665
and told that to 312
and told that we 2146
and told thee of 46
and told thee the 41
and told thee to 40
and told them an 157
and told them as 1618
and told them at 628
and told them by 232
and told them he 19518
and told them if 2795
and told them in 4011
and told them it 7043
and told them my 1892
and told them no 700
and told them of 19341
and told them on 330
and told them so 7279
and told them the 19236
and told them to 90739
and told them we 4777
and told this is 62
and told this to 1269
and told tim to 77
and told tom he 96
and told tom to 359
and told two of 299
and told two or 175
and told who he 173
and told who the 71
and told why he 205
and told why it 84
and told why the 122
and told with an 325
and told with the 426
and told you as 174
and told you at 70
and told you he 856
and told you if 67
and told you in 225
and told you it 579
and told you my 281
and told you of 875
and told you so 1801
and told you the 1559
and told you to 4233
and told you we 173
and tole him to 46
and toll for the 77
and toll them to 42
and tomb are the 50
and tomb for the 85
and tomb that is 50
and tone all the 72
and tone and by 66
and tone and in 64
and tone and is 55
and tone and of 45
and tone and the 473
and tone and to 126
and tone are as 171
and tone are in 60
and tone are of 72
and tone are so 123
and tone are the 265
and tone are to 56
and tone can be 621
and tone for an 50
and tone for the 1123
and tone had the 99
and tone how it 58
and tone may be 356
and tone not of 63
and tone set by 97
and tone than by 67
and tone than he 42
and tone than in 77
and tone than of 46
and tone than the 184
and tone that he 380
and tone that is 340
and tone that it 154
and tone that the 326
and tone that we 79
and tone them up 55
and tone was the 55
and tone with the 472
and tonga and the 55
and tongs all the 56
and tongs and the 48
and tongs for the 154
and tongs with the 51
and toni and the 43
and toni had to 48
and tony and me 85
and tony and the 367
and tony are at 42
and tony are in 81
and tony are on 46
and tony are the 64
and tony for the 59
and tony got up 45
and tony had an 55
and tony had no 109
and tony had the 120
and tony had to 355
and tony out of 51
and tony sat in 226
and tony sat on 67
and tony saw at 51
and tony saw me 74
and tony saw the 88
and tony was in 266
and tony was on 78
and tony was the 138
and tony with the 45
and took aim as 256
and took aim at 5390
and took aim in 77
and took aim on 297
and took aim so 66
and took aim to 41
and took all he 197
and took all in 61
and took all my 1077
and took all of 2845
and took all the 16843
and took all to 64
and took all we 75
and took bath in 94
and took both it 82
and took both my 944
and took both of 2633
and took both the 843
and took both to 88
and took each by 224
and took each of 665
and took ease of 68
and took for an 100
and took for it 48
and took for me 52
and took for my 210
and took for the 483
and took god at 45
and took god to 214
and took her as 2812
and took her at 411
and took her by 13712
and took her in 45098
and took her on 2816
and took her ring 95
and took her so 132
and took her tea 177
and took her the 192
and took her to 38422
and took her up 6533
and took him an 68
and took him as 4466
and took him at 1055
and took him by 33138
and took him in 20934
and took him on 5553
and took him so 253
and took him the 326
and took him to 66928
and took him up 10459
and took his ax 46
and took his ba 219
and took his in 242
and took his ma 168
and took his md 80
and took his or 150
and took his ring 49
and took his tea 192
and took its king 211
and took joy in 522
and took long to 256
and took man to 108
and took meat to 43
and took men by 376
and took not so 159
and took not the 1017
and took oath as 76
and took oath of 344
and took oath on 61
and took oath to 429
and took off an 117
and took off as 2090
and took off at 5232
and took off by 229
and took off in 14581
and took off my 8707
and took off on 7311
and took off so 265
and took off the 16801
and took off to 3647
and took off up 2088
and took one as 118
and took one at 135
and took one by 111
and took one in 470
and took one of 19400
and took one on 144
and took one or 1700
and took one to 368
and took one up 342
and took our tea 229
and took out an 5937
and took out as 406
and took out at 77
and took out by 50
and took out in 96
and took out my 6538
and took out of 6490
and took out on 259
and took out the 59670
and took out to 188
and took out up 45
and took pan in 82
and took pen in 154
and took sam by 102
and took seat in 93
and took six of 305
and took six or 144
and took six to 52
and took ten of 139
and took ten or 486
and took ten to 44
and took that as 1099
and took that in 71
and took that of 1595
and took that to 357
and took that up 56
and took thee by 60
and took thee in 2856
and took thee to 71
and took them as 4454
and took them at 491
and took them by 2263
and took them in 10251
and took them on 8976
and took them so 164
and took them the 228
and took them to 56697
and took them up 8538
and took things as 760
and took things in 193
