ace three times following 93
are those which protect 379
are those which provide 2717
are those which provoke 86
are those which purport 147
are those which qualify 84
are those which question 134
are those which rational 52
are those which receive 605
are those which recount 157
are those which reduced 96
are those which reflect 1045
are those which relieve 62
are those which replace 80
are those which require 3922
are those which respect 532
are those which respond 283
are those which restore 40
are those which retired 119
are those which revolve 439
are those which satisfy 863
are those which science 60
are those which secrete 111
are those which signify 169
are those which society 134
are those which somehow 50
are those which specify 307
are those which stretch 130
are those which subsist 124
are those which subtend 42
are those which subvert 53
are those which succeed 299
are those which suffice 125
are those which suggest 589
are those which support 1182
are those which suppose 45
are those which survive 332
are those which sustain 114
are those which teachers 58
are those which testify 71
are those which together 68
are those which undergo 276
are those which usually 574
are those which utilize 348
are those whose ability 74
are those whose absence 44
are those whose answers 85
are those whose average 254
are those whose behavior 362
are those whose beliefs 165
are those whose bravery 47
are those whose careers 93
are those whose central 58
are those whose concern 99
are those whose conduct 105
are those whose content 333
are those whose courage 60
are those whose culture 54
are those whose current 71
are those whose desires 54
are those whose effects 477
are those whose efforts 85
are those whose emotions 77
are those whose failure 44
are those whose function 222
are those whose general 85
are those whose greatest 234
are those whose highest 59
are those whose history 54
are those whose incomes 323
are those whose language 118
are those whose lawless 176
are those whose location 44
