abash him bennett had 44
atoms are usually not 70
atoms are vibrating with 65
atoms can account for 52
atoms can combine with 408
atoms can vibrate with 46
atoms may collide with 62
atoms may combine with 137
atoms that collide with 83
atoms that combine with 140
atoms that compose our 77
atoms that compose them 303
atoms then combine with 139
atoms they contain and 69
atoms was carried out 80
atone for himself and 215
attic she dropped her 44
attic was crowded with 54
audit and approve all 246
audit and control and 64
audit being carried out 111
audit had revealed that 82
audit team members and 192
audit team members are 51
audit team members who 99
audit was carried out 1145
aught but courage for 200
aught but dominion and 48
aught for tempest doth 85
aught that science can 87
aught that tyranny can 40
augur who advised him 68
aunts and brothers and 88
aunts and cousins all 148
aunts and cousins and 1260
aunts and cousins are 152
aunts and cousins for 44
aunts and cousins had 215
aunts and cousins she 52
aunts and cousins that 393
aunts and cousins was 41
aunts and cousins who 579
aunts and cousins with 58
aunts and friends and 45
aunts and nephews and 234
aunts and nephews are 67
aunts and sisters and 158
aunts and sisters who 49
aunts now receive her 50
aunts with nephews and 103
author and carried out 88
author and editors are 110
author and editors who 1897
author and manager had 40
author and printer are 55
author and scholar who 63
author and subject and 227
author and subject are 131
author and subject for 66
author and subject that 115
author and subject was 49
author and subject with 72
author are correct and 126
author can account for 40
author can combine them 42
author can confirm that 54
author can confirm this 72
author can display them 73
author can express his 51
author can present his 60
author can testify that 358
author cut herself off 47
author does believe that 279
author does concede that 94
author does suggest that 161
author for himself and 55
author for revision and 51
author had assumed that 95
author had carried out 111
author had decided that 102
author had derived his 190
author had devoted all 40
author had pointed out 152
author had revised this 46
author had written and 101
author had written for 117
author had written his 144
author had written one 41
author had written that 212
author had written them 157
author had written this 95
author had written two 68
author had written with 92
author has adapted his 66
author has adopted and 55
author has adopted for 80
author has adopted that 180
author has adopted this 136
author has allowed his 137
author has applied his 95
author has applied this 132
author has arranged and 58
author has arranged for 59
author has arranged his 183
author has arranged them 44
author has assumed that 984
author has avoided all 169
author has avoided using 40
author has brought his 159
author has brought out 403
author has carried his 54
author has carried out 3611
author has claimed that 513
author has covered all 41
author has decided not 98
author has decided that 313
author has derived his 136
author has devised and 88
author has devised for 73
author has devoted his 265
author has devoted one 47
author has divided his 388
author has divided this 83
author has enabled him 101
author has entered with 51
author has focused his 77
author has founded his 81
author has gathered all 58
author has gathered and 55
author has gathered his 87
author has grouped his 70
author has handled his 216
author has himself had 67
author has limited his 141
author has noticed that 755
author has noticed this 95
author has offered his 47
author has omitted all 89
author has perhaps not 49
author has planned for 45
author has pointed out 5885
author has pursued his 159
author has pursued this 41
author has realized that 126
author has repeated this 56
author has revealed his 48
author has revealed that 187
author has revised and 174
author has revised his 93
author has searched for 214
author has shifted his 63
author has striven for 53
author has studied and 137
author has studied his 130
author has studied one 53
author has studied this 135
author has studied with 54
author has visited all 64
author has visited and 77
author has visited this 46
author has written all 50
author has written and 303
author has written but 92
author has written for 341
author has written his 226
author has written one 175
author has written out 216
author has written that 649
author has written them 62
author has written this 610
author has written two 174
author has written with 425
author may beautify his 44
author may believe that 136
author may perhaps say 48
author may present his 41
author may publish his 52
author that mentions this 42
author then asserts that 66
author then pointed out 61
author then relates how 57
author then remarks that 88
author this violence hath 185
author thus abounding with 55
author thus implies that 40
author was advised that 158
author was assured that 287
author was careful not 78
author was carried out 66
author was certain that 204
author was charged with 365
author was content with 73
author was counsel for 113
author was crowned with 62
author was deluged with 43
author was endowed with 72
author was familiar with 1632
author was himself not 45
author was himself one 57
author was honored with 43
author was indulging his 41
author was pointed out 67
author was praised for 85
author was preparing for 67
