a backboard and hoop 104
a structure with only 347
a structure with other 73
a structure with rising 100
a structure with some 244
a structure with such 207
a structure with these 65
a structure with three 1405
a structure with very 127
a structure with well 50
a structure you have 79
a stylishly cut suit 70
a styrofoam cup from 135
a styrofoam cup full 145
a styrofoam cup half 46
a styrofoam meat tray 84
a subaltern and three 59
a subaltern any more 57
a sublimity and daring 120
a sublimity that other 48
a submarine and were 56
a submarine had been 923
a submarine had just 41
a submarine had sunk 155
a submarine has been 178
a submarine may have 62
a submarine out there 231
a submarine war zone 82
a submarine was made 66
a submarine was seen 163
a submarine was sunk 71
a submarine was used 40
a submarine with depth 97
a submerged arc weld 155
a submission being made 69
a submission had been 51
a submission has been 232
a submission that there 257
a submission was made 297
a subscript and once 63
a subscript has been 58
a subsidiary and more 55
a subsidiary and such 42
a subsidiary for three 42
a subsidiary had been 52
a subsidiary has been 314
a subsidiary may also 62
a subsidiary may have 128
a subsidiary that owns 51
a subsidiary that will 75
a substance and also 93
a substance and form 469
a substance and from 59
a substance and have 47
a substance and life 68
a substance and none 45
a substance and some 91
a substance and such 140
a substance and their 66
a substance and those 70
a substance and what 207
a substance are held 45
a substance are made 63
a substance are more 97
a substance are moving 107
a substance are said 43
a substance are those 172
a substance are very 49
a substance but also 119
a substance but only 295
a substance can also 183
a substance can give 55
a substance can have 375
a substance can only 371
a substance can pass 75
a substance can take 53
a substance can vary 45
a substance far more 291
a substance for food 40
a substance for making 55
a substance for other 54
a substance for such 51
a substance for their 59
a substance goes from 109
a substance goes into 113
a substance had been 252
a substance has acid 41
a substance has been 2528
a substance has many 48
a substance has more 167
a substance has need 183
a substance has only 52
a substance may also 170
a substance may have 487
a substance may pass 55
a substance may show 60
a substance may vary 121
a substance not only 204
a substance not very 53
a substance one unit 64
a substance per unit 2440
a substance put into 57
a substance set free 64
a substance that acts 1012
a substance that adds 58
a substance that aids 265
a substance that also 140
a substance that bears 48
a substance that brings 133
a substance that gave 132
a substance that gets 49
a substance that have 45
a substance that leads 99
a substance that lies 81
a substance that made 179
a substance that most 128
a substance that must 394
a substance that nothing 59
a substance that only 113
a substance that other 54
a substance that puts 49
a substance that sets 99
a substance that some 58
a substance that when 338
a substance that will 4145
a substance that your 47
a substance they call 67
a substance was made 59
a substance was used 54
a substance with great 41
a substance with high 221
a substance with many 133
a substance with more 180
a substance with only 125
a substance with other 66
a substance with some 128
a substance with such 287
a substance with these 48
a substance with three 112
a substance with very 255
a substance you have 45
a substance you must 40
a substrate and also 52
a substrate and form 44
a substrate but also 75
a substrate can also 58
a substrate for acid 147
a substrate for cell 504
a substrate for high 114
a substrate for many 181
a substrate for more 172
a substrate for other 207
a substrate for single 140
a substrate for soil 46
a substrate for some 140
a substrate for such 52
a substrate for their 170
a substrate for these 196
a substrate for yeast 85
a substrate has been 311
a substrate not only 55
a substrate that will 108
a substrate with high 109
a subsystem for data 55
a subsystem has been 77
a subsystem that uses 50
a subversion can take 42
a succession and such 40
a succession for ever 48
a succession has been 80
a succession not only 83
a succession tax upon 368
a succession that will 62
a succession too slow 42
a successor and heir 53
a successor can take 47
a successor for some 56
a successor for such 75
a successor for their 51
a successor for your 60
a successor had been 1363
a successor has been 1543
a successor not only 61
a successor that will 47
a successor they were 41
a successor was duly 41
a successor was left 110
a successor was made 106
a successor was ready 53
a successor was sent 85
a successor was what 53
a successor who must 67
a successor who will 724
a successor with whom 64
a suggested age range 103
a suggestion and less 52
a suggestion and more 101
a suggestion and nothing 59
a suggestion and when 40
a suggestion being made 131
a suggestion can only 120
a suggestion for bringing 60
a suggestion for dealing 100
a suggestion for giving 40
a suggestion for making 280
a suggestion for more 152
a suggestion for other 115
a suggestion for some 439
a suggestion for such 255
a suggestion for taking 66
a suggestion for their 351
a suggestion for those 272
a suggestion for what 574
a suggestion for your 413
a suggestion had been 1246
a suggestion had come 64
a suggestion has also 48
a suggestion has been 2852
a suggestion has come 58
a suggestion may have 137
a suggestion may seem 194
a suggestion may very 55
a suggestion may well 61
a suggestion not only 220
a suggestion put forth 149
a suggestion set forth 56
a suggestion she made 62
a suggestion that also 44
a suggestion that brings 63
a suggestion that came 312
a suggestion that drew 41
a suggestion that during 62
a suggestion that early 113
a suggestion that even 773
a suggestion that fell 49
a suggestion that fits 73
a suggestion that from 57
a suggestion that gave 80
a suggestion that great 44
a suggestion that here 62
a suggestion that high 94
a suggestion that india 60
a suggestion that john 76
a suggestion that just 53
a suggestion that leads 41
a suggestion that left 96
a suggestion that life 166
a suggestion that lord 78
a suggestion that made 205
a suggestion that many 220
a suggestion that mary 55
a suggestion that more 279
a suggestion that most 266
a suggestion that much 132
a suggestion that must 214
a suggestion that none 55
a suggestion that nothing 70
a suggestion that once 45
a suggestion that only 284
a suggestion that other 233
a suggestion that part 161
a suggestion that rose 41
a suggestion that runs 43
a suggestion that sent 48
a suggestion that some 1820
a suggestion that such 989
a suggestion that their 520
a suggestion that there 3624
a suggestion that these 1190
a suggestion that those 441
a suggestion that three 96
a suggestion that time 77
a suggestion that went 62
a suggestion that what 855
a suggestion that when 402
a suggestion that will 1051
a suggestion that young 55
a suggestion that your 153
a suggestion was also 71
a suggestion was even 61
a suggestion was ever 153
a suggestion was made 8706
a suggestion was sure 47
a suggestion you have 47
a suggestion you made 74
a sumptuous and well 231
a sumptuous fur coat 47
a sumptuous meal from 49
a sumptuous meal when 41
a sunscreen and take 63
a sunstroke and died 119
a sunstroke and went 44
a supernova has been 55
a supernova was seen 58
a supporter and ally 98
a supporter not only 50
a surcharge for their 48
a surcharge has been 116
a surprised and angry 145
a surprised and even 46
a surprised and hurt 185
a surrender being made 53
a surrender had been 420
a surrender has been 124
a surrender not only 67
a surrender that will 55
a surrender was made 447
a surrogate for cash 58
a surrogate for cost 263
a surrogate for health 102
a surrogate for high 99
a surrogate for life 229
a surrogate for lost 93
a surrogate for love 70
a surrogate for many 153
a surrogate for more 571
a surrogate for other 916
a surrogate for race 171
a surrogate for risk 180
a surrogate for soil 59
a surrogate for some 391
a surrogate for such 226
a surrogate for their 317
a surrogate for these 155
a surrogate for those 191
a surrogate for time 226
a surrogate for true 93
a surrogate for wealth 114
a surrogate for what 282
a surrogate for your 73
a surrogate has been 90
a surrogate not only 49
a surrogate who will 68
