ab and ac represent 43
as with the advantage 87
as with the advertising 67
as with the advocates 143
as with the affections 46
as with the aggregate 147
as with the agreement 74
as with the albatross 49
as with the alcoholic 74
as with the algebraic 43
as with the allocation 127
as with the alternate 70
as with the alternating 144
as with the ambiguous 43
as with the americans 748
as with the amplitude 135
as with the analogous 188
as with the ancestors 91
as with the ancestral 90
as with the anonymous 195
as with the apparatus 68
as with the appearance 449
as with the arbitrary 48
as with the architect 86
as with the argentine 118
as with the arguments 208
as with the arithmetic 115
as with the artificial 128
as with the artillery 55
as with the aspiration 108
as with the associated 242
as with the association 160
as with the assumption 312
as with the assurance 94
as with the attempted 105
as with the attitudes 108
as with the attraction 46
as with the australian 575
as with the automatic 170
as with the available 119
as with the avoidance 56
as with the babylonian 106
as with the barbarians 179
as with the barrister 127
as with the behavioral 58
as with the biological 327
as with the brightest 79
as with the buddhists 173
as with the bulgarians 59
as with the butterfly 60
as with the byzantine 169
as with the california 158
as with the cambridge 60
as with the candidate 45
as with the canonical 60
as with the capillary 45
as with the ceremonial 105
as with the certainty 126
as with the challenges 114
as with the character 854
as with the chemistry 41
as with the chlorides 58
as with the christians 1159
as with the christmas 136
as with the churchmen 41
as with the cigarette 53
as with the civilized 201
as with the classical 1339
as with the classroom 45
as with the cognitive 252
as with the collection 395
as with the commander 43
as with the commercial 388
as with the commission 209
as with the committee 116
as with the commodity 110
as with the communist 491
as with the community 4997
as with the companies 51
as with the completion 72
as with the complexion 66
as with the component 44
as with the composite 56
as with the conception 129
as with the conclusion 195
as with the condenser 68
as with the conditions 1307
as with the conductor 64
as with the conflicting 77
as with the conflicts 56
as with the connection 155
as with the continued 305
as with the convention 217
as with the conversion 331
as with the conviction 105
as with the corinthians 61
as with the corporate 123
as with the corruption 67
as with the countries 248
as with the craftsman 42
as with the criticism 78
as with the crocodile 131
as with the customary 108
as with the customers 70
as with the daughters 133
as with the decencies 43
as with the defensive 71
as with the definition 503
as with the democrats 150
as with the dendrites 44
as with the departure 67
as with the dependent 111
as with the deposition 40
as with the depressed 82
as with the depression 85
as with the derivation 51
as with the developed 155
as with the different 1692
as with the difficult 75
as with the dimensions 53
as with the dinosaurs 89
as with the directions 42
as with the directive 101
as with the directors 54
as with the discharge 81
as with the disciples 656
as with the discourse 82
as with the discovery 766
as with the discussion 895
as with the diversity 71
as with the doctrines 210
as with the documents 56
as with the dominance 45
as with the dominican 40
as with the eccentric 62
as with the economics 88
as with the effective 114
as with the efficient 55
as with the eighteenth 112
as with the elaborate 73
as with the electoral 52
as with the electrons 54
as with the eloquence 48
as with the emergence 437
as with the empirical 124
as with the employees 94
as with the employers 116
as with the englishman 92
as with the enjoyment 64
as with the epicureans 133
as with the equipment 193
as with the estimated 124
as with the estimates 76
as with the estimation 73
as with the eucharist 92
as with the evaluation 173
as with the excellent 74
as with the exceptions 49
as with the excessive 63
as with the executive 448
as with the exercises 61
as with the exhausted 81
as with the exhibition 42
as with the existence 342
as with the expedition 62
as with the expression 298
as with the exquisite 43
as with the extensive 125
as with the extinction 56
as with the extremely 85
as with the federation 46
as with the fertility 99
as with the filipinos 50
as with the followers 311
as with the foundation 85
as with the fragrance 57
as with the framework 45
as with the frankness 40
as with the frenchman 81
as with the frequency 180
as with the freshness 177
as with the functional 187
as with the furniture 76
as with the generally 47
as with the generation 174
as with the gentleman 78
as with the gentlemen 66
as with the geographic 42
as with the geological 96
as with the governors 40
as with the graphical 63
as with the happiness 58
as with the hierarchy 72
as with the himalayas 43
as with the histories 40
as with the holocaust 194
as with the hospitals 52
as with the household 120
as with the housewife 46
as with the huguenots 43
as with the hydraulic 209
as with the hypothesis 143
as with the imaginary 59
as with the important 276
as with the imposition 233
as with the impression 73
as with the inability 82
as with the inanimate 110
as with the incidence 78
as with the incidents 66
as with the increasingly 107
as with the indonesian 109
as with the inductive 54
as with the industrial 446
as with the influence 283
as with the inherited 46
as with the injunction 49
as with the instances 127
as with the institute 65
as with the insurance 76
as with the integrity 53
as with the intellect 201
as with the intensity 214
as with the intentions 59
as with the interests 390
as with the interplay 54
as with the interview 62
as with the intrinsic 128
as with the inventory 93
as with the invisible 63
as with the invitation 52
as with the irrigation 40
as with the knowledge 536
as with the landscape 166
as with the lascivious 57
as with the leadership 195
as with the legendary 93
as with the liberation 73
as with the machinery 207
as with the macintosh 42
as with the magnitude 113
as with the mainstream 124
as with the masculine 162
as with the maxillary 109
as with the mechanics 78
as with the mechanism 72
as with the merchants 133
as with the methodists 85
as with the microcosm 266
as with the ministers 101
as with the missionary 96
as with the modernist 52
as with the molecular 81
as with the momentary 78
as with the mountains 111
as with the movements 362
as with the multitude 110
as with the municipal 81
as with the mysteries 53
as with the mysterious 281
as with the narrative 335
as with the necessary 249
as with the necessity 178
as with the neighboring 251
as with the newspaper 292
as with the nineteenth 351
as with the normative 63
as with the numerical 88
as with the objective 496
as with the obligation 52
as with the occasional 188
as with the occupation 64
as with the operations 140
as with the opposition 206
as with the oppressed 44
as with the oppression 45
as with the orchestra 155
as with the organisms 43
