abalone and sea urchin 136
assumed that the quoted 49
assumed that the rabbis 41
assumed that the radiant 133
assumed that the radiating 113
assumed that the radius 614
assumed that the random 2509
assumed that the reaction 2658
assumed that the reactor 390
assumed that the readers 789
assumed that the reality 206
assumed that the reasoning 64
assumed that the reasons 322
assumed that the rebels 138
assumed that the recall 55
assumed that the recent 286
assumed that the recoil 118
assumed that the record 577
assumed that the reducing 53
assumed that the reflex 148
assumed that the reform 149
assumed that the regime 176
assumed that the regions 168
assumed that the release 332
assumed that the relief 117
assumed that the remark 74
assumed that the remedy 101
assumed that the remote 93
assumed that the rental 170
assumed that the repair 245
assumed that the report 388
assumed that the result 1141
assumed that the retail 115
assumed that the retina 237
assumed that the retreat 41
assumed that the return 1200
assumed that the review 75
assumed that the revolt 63
assumed that the reward 106
assumed that the rights 485
assumed that the ritual 91
assumed that the rivets 106
assumed that the robots 52
assumed that the rocket 102
assumed that the romans 283
assumed that the rotating 141
assumed that the rubber 75
assumed that the rulers 239
assumed that the runoff 58
assumed that the russian 1148
assumed that the sacred 73
assumed that the safety 158
assumed that the salary 83
assumed that the sample 2446
assumed that the sampling 1240
assumed that the savage 72
assumed that the scalar 186
assumed that the scales 136
assumed that the scanning 96
assumed that the schema 41
assumed that the scheme 239
assumed that the school 2255
assumed that the scores 333
assumed that the screen 320
assumed that the scribe 91
assumed that the script 67
assumed that the second 5432
assumed that the secret 368
assumed that the section 457
assumed that the sector 203
assumed that the seller 548
assumed that the senate 447
assumed that the sender 275
assumed that the senses 88
assumed that the sensor 410
assumed that the serbian 43
assumed that the series 534
assumed that the serious 83
assumed that the server 200
assumed that the session 107
assumed that the settling 51
assumed that the seventh 59
assumed that the severe 82
assumed that the sewage 91
assumed that the sexual 363
assumed that the shadow 82
assumed that the shapes 110
assumed that the shared 135
assumed that the shares 247
assumed that the shells 59
assumed that the shield 69
assumed that the shifts 59
assumed that the shipping 98
assumed that the shocks 66
assumed that the shooting 114
assumed that the signal 3120
assumed that the silent 41
assumed that the silica 183
assumed that the silver 259
assumed that the simple 892
assumed that the singular 47
assumed that the sister 44
assumed that the skills 182
assumed that the slaves 199
assumed that the slight 113
assumed that the slopes 177
assumed that the slower 68
assumed that the sludge 64
assumed that the slurry 44
assumed that the sodium 349
assumed that the solids 136
assumed that the solute 773
assumed that the sounds 103
assumed that the source 2603
assumed that the soviet 5836
assumed that the spaces 79
assumed that the spatial 1222
assumed that the speaker 1639
assumed that the special 474
assumed that the speech 334
assumed that the speeds 66
assumed that the spelling 75
assumed that the sphere 309
assumed that the spinal 75
assumed that the spinning 104
assumed that the spiral 145
assumed that the spirit 535
assumed that the spores 70
assumed that the spouse 110
assumed that the spreading 95
assumed that the square 322
assumed that the stable 238
assumed that the stages 120
assumed that the standing 71
assumed that the staple 44
assumed that the starting 783
assumed that the stated 215
assumed that the states 1249
assumed that the static 787
assumed that the station 287
assumed that the stator 358
assumed that the statue 76
assumed that the status 1073
assumed that the sticking 50
assumed that the stocks 115
assumed that the stones 102
assumed that the stopping 58
assumed that the stored 98
assumed that the stores 68
assumed that the strain 705
assumed that the strange 99
assumed that the strata 207
assumed that the streams 76
assumed that the street 123
assumed that the strength 1348
assumed that the stress 4310
assumed that the strict 67
assumed that the strike 181
assumed that the striking 83
assumed that the stroke 87
assumed that the suction 73
assumed that the sudden 218
assumed that the suffix 45
assumed that the sulfur 248
assumed that the sultan 62
assumed that the summer 58
assumed that the summit 42
assumed that the supply 4111
assumed that the surgeon 164
assumed that the survey 243
assumed that the swelling 171
assumed that the switch 532
assumed that the symbol 155
assumed that the syntax 113
assumed that the system 13568
assumed that the tables 46
assumed that the talent 50
assumed that the tangent 164
assumed that the target 2908
assumed that the tariff 380
assumed that the tastes 48
assumed that the teacher 3441
assumed that the temple 283
assumed that the tenant 418
assumed that the tension 359
assumed that the tensor 63
assumed that the theories 116
assumed that the thermal 2308
assumed that the thieves 45
assumed that the thought 166
assumed that the thyroid 216
assumed that the timber 122
assumed that the tissue 497
assumed that the titles 53
assumed that the tories 43
assumed that the torque 465
assumed that the tracer 174
assumed that the traces 40
assumed that the tracks 53
assumed that the trader 93
assumed that the trailing 60
assumed that the training 933
assumed that the trains 42
assumed that the traits 96
assumed that the trapping 43
assumed that the travel 315
assumed that the trends 149
assumed that the triangle 61
assumed that the tribal 168
assumed that the tribes 116
assumed that the triple 51
assumed that the troops 192
assumed that the tunnel 126
assumed that the twelve 183
assumed that the twenty 119
assumed that the unique 149
assumed that the united 11464
assumed that the unjust 54
assumed that the uplift 88
assumed that the uprising 45
assumed that the uptake 130
assumed that the upward 166
assumed that the useful 165
assumed that the uterus 136
assumed that the vacuum 144
assumed that the valley 64
assumed that the values 2727
assumed that the valves 66
assumed that the various 4827
assumed that the vector 967
assumed that the vendor 164
assumed that the venous 45
assumed that the verbal 154
