abs routine so that your 63
are defined in this book 733
are defined in this case 80
are defined in this file 104
are defined in this text 80
are defined in this work 75
are defined in two ways 280
are defined so that their 111
are defined so that when 42
are defined to mean only 93
are deluded if they think 53
are denoted by and have 88
are denoted by one word 53
are denoted by this single 49
are denoted by this term 52
are denoted in this book 50
are depending on each other 131
are depends on how much 231
are depends on how well 110
are derived by him from 53
are derived in each case 70
are derived in two ways 84
are derived the one from 65
are derived the two great 42
are derived to him from 49
are derived to them from 59
are deserving of far more 138
are deserving of our most 87
are desired to pay their 120
are desired to use their 59
are desires of any evil 53
are deviated to one side 59
are devoted to all other 46
are devoted to doing good 50
are devoted to each other 1629
are devoted to his life 44
are devoted to his work 111
are devoted to that work 46
are devoted to this crop 215
are devoted to this form 55
are devoted to this great 89
are devoted to this kind 81
are devoted to this part 40
are devoted to this task 338
are devoted to this theme 348
are devoted to this type 96
are devoted to this very 102
are devoted to this work 191
are diabetic or who have 58
are diagonal to each other 91
are distant in both time 45
are divided by age into 72
are divided by each other 80
are divided by him into 268
are divided by law into 117
are divided by lot into 172
are divided by them into 133
are divided by two rows 42
are divided in two main 200
are divided in two sets 42
are divided in two ways 71
are divided on each side 132
are divided on how best 48
are divided on how much 107
are divided on one side 46
are divided so that there 56
are divided up and sold 58
are donated by one atom 55
are doubled on each side 43
are doubles of each other 111
are dragged up and down 104
are drained of all their 41
are dressed as they were 46
are dressed by men till 250
are dressed in all their 113
are drilled on each side 86
are eatables of any kind 59
are editions of this book 102
are effaced in that part 62
are effects of our past 63
are elderly or who have 249
are elected at one time 118
are elected by and from 585
are elected by that body 53
are elected do not tend 43
are elected in each town 53
are eminent in both these 52
are employing in this book 47
are emptied of all meaning 160
are enabled by that name 86
are enabled by this means 72
are enabled to act upon 161
are enabled to bear their 45
are enabled to bring forth 194
are enabled to bring into 92
are enabled to bring their 66
are enabled to buy more 46
are enabled to earn their 93
are enabled to get into 84
are enabled to get their 65
are enabled to lay down 215
are enabled to lay hold 135
are enabled to pay their 138
are enabled to put their 69
are enabled to say what 53
are enabled to see into 56
are enabled to see more 285
are enabled to see some 46
are enabled to see their 98
are enabled to see what 303
are enabled to use their 85
are encoded in two reading 61
are endeared to each other 41
are endured in this life 56
are enemies of all wars 51
are enemies of each other 300
are enemies to all holy 57
are enemies to each other 401
are engraved on its face 122
are engraved on one side 113
are enjoyed by all ages 53
are enjoyed by all other 120
are enjoyed by any other 212
are enjoyed by its other 84
are enjoyed in this life 67
are entered in each cell 50
are entered in this book 312
are entered on one line 50
are entered on one page 52
are entered on one side 137
are entered on this card 43
are entered on this form 95
are entries in his diary 51
are equally if not even 48
are equally if not more 3408
are equally so with those 75
are equated to each other 208
are erected on each side 146
