act all appeals to rome 89
are you fighting so hard 63
are you indeed to have 54
are you laughing so hard 55
are you laughing so much 124
are you likely to come 125
are you likely to face 107
are you likely to feel 138
are you likely to find 1040
are you likely to gain 54
are you likely to give 69
are you likely to have 776
are you likely to know 73
are you likely to learn 59
are you likely to lose 69
are you likely to make 162
are you likely to meet 93
are you likely to need 176
are you likely to react 52
are you likely to take 146
are you likely to think 44
are you likely to want 72
are you managing to keep 43
are you offering to help 41
are you planning on coming 89
are you planning on giving 49
are you planning on having 85
are you planning on leaving 135
are you planning on making 74
are you planning on moving 55
are you planning on taking 123
are you planning on wearing 44
are you planning to call 54
are you planning to come 243
are you planning to feed 63
are you planning to find 61
are you planning to give 165
are you planning to have 406
are you planning to hold 53
are you planning to keep 195
are you planning to kill 119
are you planning to leave 693
are you planning to live 206
are you planning to make 358
are you planning to meet 56
are you planning to move 190
are you planning to open 51
are you planning to sell 69
are you planning to send 94
are you planning to stay 1411
are you planning to stop 60
are you planning to take 636
are you planning to talk 58
are you planning to teach 50
are you planning to tell 231
are you planning to walk 210
are you planning to work 114
are you pleased to come 48
are you puzzling in your 61
are you rattling in there 91
are you reasoning in your 63
are you screwing up your 46
are you serious in your 119
are you sleeping in your 62
are you spending on your 42
are you spending so much 838
are you standing on your 110
are you standing up there 111
are you starting to feel 42
are you stopping at here 125
are you studying so hard 85
are you stupid or what 48
are you watching me like 50
are you watching the news 51
are you worrying so much 118
are you worrying the poor 40
arm and across the back 126
arm and caught the blow 76
arm and closed my eyes 72
arm and closed the door 124
arm and draped it over 203
arm and forearm as well 42
arm and guided me back 101
arm and guided me down 42
arm and guided me into 89
arm and hauled me along 67
arm and helped me down 51
arm and jerked me back 60
arm and jerked me from 44
arm and joined the other 64
arm and looked up into 433
arm and opened the door 649
arm and placed it over 69
arm and pulled it away 88
arm and pulled it back 93
arm and pulled it down 180
arm and pulled me along 347
arm and pulled me away 329
arm and pulled me back 1227
arm and pulled me down 634
arm and pulled me from 56
arm and pulled me into 587
arm and pulled me onto 42
arm and pulled me over 315
arm and pushed it away 46
arm and pushed me down 42
arm and pushed me into 125
arm and raised the other 51
arm and settle to burn 51
arm and smiled up into 144
arm and struck the rock 90
arm and thought it best 45
arm and through my hand 117
arm and tucked it into 47
arm and turned it over 87
arm and turned to face 687
arm and turned to find 170
arm and turned to leave 99
arm and turned to look 351
arm and turned to walk 61
arm and walked me away 46
arm and walked me down 94
arm and walked me over 157
arm and yanked me back 70
arm and yanked me into 42
arm lay across the back 97
arm long enough to reach 194
arm out across the snow 97
arm was around my neck 212
arm was around the girl 127
arm was broken in three 130
arm was lifted in their 46
arm was linked in mine 79
arm was needed to curb 55
arm was starting to hurt 50
art all manner of good 42
art and design as well 92
art and finish in these 92
art and nature as well 60
art and ritual in their 47
art and taught it also 73
art and thought as well 70
art and wisdom to fill 44
art are always at hand 163
art are likely to have 40
art can hardly be over 96
art can hardly be said 69
art had breathed so wild 68
art new chains to hold 40
art nor tinkling of piano 60
art not beyond the moon 58
art than merely to make 73
art that appears to have 47
art that enrich so many 96
art that exists in time 112
art that hermit of whom 74
art that seemed to have 80
art thou hidden by those 46
art thou misled to think 53
art was thought to have 49
ash hang around the lake 50
ask and answer in turn 133
ask and answer the same 103
ask any person to take 60
ask each member in turn 175
ask each member of your 122
ask each person in turn 219
ask each person to draw 48
ask each person to find 51
ask each person to give 108
ask each person to list 53
ask each person to make 83
ask each person to name 41
ask each person to rate 46
ask each person to take 127
ask each person to talk 40
ask each person to tell 125
ask each person to think 86
ask each player in turn 139
ask for advice on what 361
ask for advice or help 580
ask for better or more 105
ask for copies of their 144
ask for copies of these 65
ask for copies of your 86
ask for enough to make 80
