if an adult sought death 50
it is often shared with 51
it is often simply not 94
it is often slower than 41
it is often something that 130
it is often stated that 10492
it is often striking how 66
it is often subtle and 93
it is often sudden and 48
it is often taught that 192
it is often tedious and 92
it is often tempting for 143
it is often thicker than 50
it is often thought that 8662
it is often through our 59
it is often through this 57
it is often treated with 247
it is often unclear how 696
it is often unclear who 297
it is often unclear why 84
it is often united with 79
it is often unsafe for 45
it is often unwise for 48
it is often useful and 326
it is often useful for 1345
it is often viewed with 106
it is often violent and 44
it is often without any 54
it is passing before him 196
it is passing strange how 94
it is passing strange that 3372
it is passing through and 82
it is passing through its 255
it is passing through one 66
it is passing through them 49
it is passing through this 62
it is plain beyond all 159
it is plain enough how 96
it is plain enough now 102
it is plain enough that 10571
it is plain enough they 106
it is plain enough why 76
it is power itself that 48
it is proof enough that 533
it is quiet enough for 70
it is quiet except for 51
it is quite absurd and 69
it is quite absurd for 161
it is quite absurd that 93
it is quite agreed that 143
it is quite another and 166
it is quite another for 1716
it is quite another not 84
it is quite another that 144
it is quite beyond any 49
it is quite beyond him 70
it is quite beyond his 151
it is quite beyond our 369
it is quite beyond that 40
it is quite bright and 47
it is quite bright out 46
it is quite clearly not 171
it is quite common and 495
it is quite common for 34007
it is quite common not 58
it is quite common now 140
it is quite common that 2856
it is quite common with 84
it is quite costly and 41
it is quite crucial that 46
it is quite curious how 95
it is quite curious that 121
it is quite enough for 1644
it is quite enough that 1946
it is quite filled with 69
it is quite futile for 57
it is quite ironic that 175
it is quite lawful for 152
it is quite likely and 62
it is quite likely for 118
it is quite likely his 45
it is quite likely not 87
it is quite likely she 168
it is quite likely that 166890
it is quite likely they 567
it is quite likely this 103
it is quite likely you 260
it is quite narrow and 106
it is quite normal and 290
it is quite normal for 2348
it is quite normal that 1127
it is quite obvious and 125
it is quite obvious how 243
it is quite obvious now 41
it is quite obvious that 69778
it is quite obvious they 102
it is quite obvious who 54
it is quite obvious why 344
it is quite patchy and 49
it is quite patent that 234
it is quite proper and 199
it is quite proper for 1262
it is quite proper that 2495
it is quite puzzling that 161
it is quite puzzling why 46
it is quite recent and 47
it is quite revealing that 267
it is quite seldom that 171
it is quite serious and 43
it is quite simple and 594
it is quite simple for 260
it is quite simply and 52
it is quite simply not 110
it is quite simply one 55
it is quite simply that 301
it is quite stable and 167
it is quite strange that 431
it is quite striking how 195
it is quite striking that 1230
it is quite tender and 76
it is quite unclear how 566
it is quite unclear that 415
it is quite unclear why 187
it is quite unfair and 54
it is quite unfair for 62
it is quite unique and 84
it is quite unlike all 64
it is quite unlike any 526
it is quite unlike his 45
it is quite unlike our 48
it is quite unlike that 189
it is quite unsafe for 51
it is quite untrue that 1426
it is quite useful and 74
it is quite useful for 490
it is quite without any 58
it is raining heavily and 67
it is rather absurd for 152
it is rather absurd that 91
it is rather angular and 49
it is rather better for 48
it is rather better than 268
it is rather better that 42
it is rather bitter and 41
it is rather coarse and 62
it is rather common and 59
it is rather common for 354
it is rather common that 313
it is rather costly and 46
