cabs waited at the 42
cost margin in the 228
cost margin of the 146
cost matrix in the 93
cost matrix of the 204
cost measure in the 42
cost measure is the 202
cost measure of the 191
cost member of the 46
cost methods in the 149
cost metric is the 59
cost models in the 180
cost models is the 116
cost models is to 40
cost models of the 228
cost nature of the 934
cost needed to be 160
cost object in an 258
cost object is an 74
cost object is the 700
cost occurs at the 218
cost occurs if the 50
cost occurs in the 136
cost outlay of the 77
cost output of the 47
cost passed on to 691
cost peanuts in the 96
cost placed on the 134
cost planning in the 61
cost plants in the 57
cost points on the 47
cost portion of the 1870
cost prices by the 94
cost prices in the 373
cost prices of the 1074
cost prices on the 139
cost prices to be 106
cost prices to the 180
cost proved to be 1465
cost proves to be 146
cost quoted by the 192
cost reasons it is 81
cost record is the 51
cost record of the 202
cost refers to an 71
cost refers to the 4197
cost regions of the 324
cost relate to the 78
cost relating to the 777
cost remain to be 83
cost report at the 115
cost report is the 133
cost report is to 56
cost report of the 153
cost report to the 62
cost return to the 328
cost routes to the 128
cost section of the 722
cost sector of the 53
cost seemed to be 191
cost serves as the 55
cost shared by the 430
cost shares in the 269
cost shares of the 477
cost sheets at the 122
cost sheets in the 445
cost sheets of the 637
cost sheets on the 109
cost shifting in the 55
cost shifting to the 250
cost should be an 205
cost should be as 410
cost should be at 223
cost should be in 459
cost should be no 457
cost should be of 213
cost should be on 40
cost should be so 164
cost should be the 2644
cost should be to 40
cost slopes of the 145
cost something in the 971
cost something of the 171
cost something on the 186
cost something to be 682
cost something to do 237
cost something to the 213
cost source of the 75
cost stands in the 58
cost stated in the 227
cost status of the 315
cost streams of the 117
cost survey of the 200
cost system in the 551
cost system is an 306
cost system is in 1185
cost system is the 988
cost system is to 1035
cost system it is 204
cost system of the 163
cost system on the 137
cost system to be 300
cost system to the 175
cost tended to be 81
cost theories of the 84
cost through to the 55
cost trends in the 451
cost trends of the 97
cost unless it is 299
cost values at the 83
cost values in the 334
cost values of the 622
cost values on the 67
cost values to the 159
cost varies as the 102
cost vector of the 269
cost version of the 1258
cost whether it is 78
cote gauche of the 92
coup appears to be 48
coup backed by the 339
coup failed in the 51
coup leaders in the 78
coup proved to be 169
coup seemed to be 218
coup staged by the 470
cove formed by the 585
cove lighting in the 45
cows appears to be 106
cows belonging to the 1178
cows browsing in the 119
cows browsing on the 65
cows calved in the 88
cows driven by the 66
cows driven to the 49
cows grazed in the 555
cows grazed on the 422
cows hidden in the 49
cows instead of the 99
cows killed by the 42
cows killed in the 42
cows looked up at 53
cows milked at the 50
cows milked by the 74
cows milked in the 143
cows milked on the 54
cows munching at the 45
cows needed to be 148
cows proved to be 102
cows remain in the 98
cows return to the 104
cows seemed to be 236
cows should be in 84
cows should be of 47
cows sporting in the 70
cows standing in the 430
cows standing on the 57
cows standing up to 63
cows stared at me 48
cows stayed in the 87
cows stolen by the 89
cows tended to be 72
cows wander in the 53
cozy corner by the 58
cozy corner in the 407
cozy corner of the 520
cozy corner on the 41
cozy evenings by the 54
crab appears to be 155
crab apples in the 253
crab apples on the 67
crab belonging to the 49
crab belongs to the 115
crab caught in the 108
crab common to the 120
crab swimming in the 63
crag spoken of by 254
crag toward the sea 86
cram course in the 478
cram course on the 226
cream adhering to the 172
cream appears on the 48
cream appears to be 133
cream before it is 230
cream before we go 63
cream cheese as an 50
cream cheese at the 70
cream cheese in the 845
cream cheese is the 64
cream cheese of the 67
cream cheese on it 168
cream cheese on my 82
cream cheese on the 603
cream cheese or the 51
cream cheese to be 45
cream cheese to go 56
cream cheese to the 168
cream coffee or tea 94
cream colors of the 63
cream floating in it 54
cream floating on it 48
cream floating on the 179
cream floats to the 102
cream instead of the 423
cream market in the 63
cream markings on the 69
cream melted in the 73
cream molded in the 68
cream parlor at the 174
cream parlor in the 468
cream parlor on the 374
cream parlor or the 56
cream placed in the 77
cream plants in the 43
cream proved to be 50
cream rubbed on the 52
cream seemed to be 72
cream served at the 58
cream served in the 46
cream should be as 48
cream should be at 60
cream should be of 70
cream should be the 59
cream stands in the 60
cream sundaes at the 46
cream sundaes in the 56
cream vendor at the 48
cream vendor in the 94
cream vendor on the 63
crew access to the 117
crew adrift in the 43
crew already in the 63
crew appears to be 119
crew arrive at the 94
crew arrive on the 40
crew ashore in the 69
crew before it is 57
crew belonging to the 705
crew called to the 47
crew camped on the 68
crew chiefs in the 94
crew chiefs of the 63
crew chiefs on the 85
crew cleaned up the 105
crew crowds to the 72
crew earlier in the 51
crew engaged in the 252
crew envied me my 74
crew escaping to the 118
crew hauled in the 92
crew hauled on the 73
crew hauled up the 65
crew helped me to 45
crew instead of the 92
crew joined in the 247
crew jumped to the 60
crew killed by the 117
crew killed in the 83
crew landed at the 79
crew landed in the 130
crew landed on an 40
crew landed on the 353
crew leaders in the 70
crew learned of the 113
crew looked as if 61
crew looked at me 133
crew looked at the 118
crew looked in the 47
crew looked on in 129
crew looked up at 40
crew looked up to 60
crew member as he 42
crew member at the 267
crew member by the 63
crew member in an 46
crew member in the 961
crew member is in 74
crew member is on 49
crew member is the 66
crew member is to 67
crew member of an 254
crew member of the 2232
crew member on an 196
crew member on the 1541
crew member to be 207
crew member to do 54
crew member to go 45
crew member to the 171
crew needed to be 154
crew opened up the 41
crew picked it up 71
crew picked up by 97
crew picked up the 238
crew proved to be 203
crew pulled in the 56
crew pulled on the 56
crew pulled up in 48
crew pulled up the 59
crew remain by the 51
crew report to the 44
crew return to the 122
crew rushed to the 432
crew safely to the 51
crew sailed in the 49
crew sailed on to 41
crew sailed to the 42
crew sailed up the 59
crew seemed to be 990
crew shared in the 82
crew should be as 60
crew should be in 238
crew should be on 191
crew should be so 40
crew should be the 50
crew should go on 87
crew showed up at 195
crew showed up in 79
crew showed up on 60
crew showed up to 123
crew something to do 41
crew standing at the 110
crew standing by at 40
crew standing by in 49
crew standing by the 79
crew standing by to 142
crew standing in the 97
crew standing on the 225
crew stands on the 52
crew stared at the 105
crew stayed at the 162
crew stayed in the 152
crew stayed on the 143
crew swarming on the 54
crew swimming in the 41
crew tended to be 45
crew thought of the 51
crew toiled at the 43
crew training in the 173
crew turned in to 40
crew turned on the 111
crew turned to the 86
crew turned up at 55
crew turned up to 50
crew waited at the 118
crew waited in the 81
crew waited on the 62
crew walked to the 60
crew wanted to be 101
crew wanted to do 67
crew wanted to go 224
crew worked at the 102
crew worked in the 122
crew worked on the 436
crew worked up to 65
cringing animal of the 55
cringing figure of the 69
cringing inside at the 60
cringing manner of the 51
crop acreage in the 753
crop acreage is in 88
crop acreage of the 399
crop acreage on the 135
crop already in the 51
crop appears in the 65
crop appears on the 69
crop appears to be 554
crop before it is 1020
crop begins to be 88
crop belonging to the 204
