cabal and mingle religious 153
crust has been thickened 56
crust has been uplifted 45
crust may have occurred 91
cults and other religions 69
cults and other religious 73
cunning and half doubtful 79
cunning and more dangerous 41
cunning and most covetous 59
cures and home remedies 44
cures and other miracles 152
cures for many ailments 198
cures for their ailments 392
cures for their problems 46
cures for these problems 245
cures had been effected 326
cures that were effected 42
cures they have effected 54
curling her legs underneath 150
curls that fell backward 64
curve and will therefore 47
curve for cash balances 130
curve for farm products 132
curve for most products 58
curve for single crystals 60
curve for some distance 66
curve for such products 44
curve for their products 148
curve for their services 78
curve for these materials 76
curve for these patients 42
curve for these products 53
curve had been obtained 95
curve has been achieved 65
curve has been adjusted 149
curve has been analyzed 82
curve has been attained 42
curve has been compared 64
curve has been computed 280
curve has been employed 63
curve has been extended 249
curve has been followed 129
curve has been included 125
curve has been inverted 220
curve has been modified 94
curve has been observed 372
curve has been obtained 1468
curve has been prepared 184
curve has been produced 102
curve has been proposed 114
curve has been recorded 99
curve has been replaced 102
curve has been reported 211
curve has been reversed 53
curve has been selected 111
curve has been sketched 104
curve has been verified 67
curve has four distinct 54
curve has three distinct 172
curve may bend backward 147
curve that lies entirely 71
curve was also observed 76
curve was also obtained 122
curve with those obtained 40
curve with three distinct 59
cutting and boring machines 41
cutting and gluing colorful 49
cutting and making garments 229
cutting and other purposes 47
cutting and sewing garments 73
cutting and sewing machines 331
cutting off arms supplies 55
cutting off food supplies 362
cutting off much likelier 52
cutting off open relations 58
cutting off some branches 50
cutting off their branches 41
cutting off their children 56
cutting off their financial 43
cutting off their garments 43
cutting off their genitals 56
cutting off their pigtails 123
cutting off their supplies 2079
cutting off these supplies 104
