pacified that kingdom by 103
purposes and goods of 54
purposes and helps to 46
purposes and hence is 86
purposes and hence the 157
purposes and hopes of 216
purposes and ideals in 193
purposes and ideals of 1251
purposes and ideals to 71
purposes and kinds of 184
purposes and known as 77
purposes and later to 43
purposes and lines of 45
purposes and makes it 68
purposes and makes no 40
purposes and makes the 49
purposes and meanings in 70
purposes and meanings of 525
purposes and meanings to 54
purposes and meets the 66
purposes and method of 119
purposes and might be 140
purposes and modes of 492
purposes and needs as 63
purposes and needs in 103
purposes and needs of 1257
purposes and needs to 69
purposes and norms of 62
purposes and often in 43
purposes and often to 43
purposes and others to 106
purposes and ought to 54
purposes and owned by 81
purposes and place of 60
purposes and plans as 47
purposes and plans in 157
purposes and plans of 1575
purposes and plans to 142
purposes and point of 59
purposes and power of 186
purposes and risks of 58
purposes and roles of 254
purposes and rules of 177
purposes and scope of 1355
purposes and seeking to 41
purposes and seeks to 56
purposes and seems to 53
purposes and sense of 94
purposes and serve as 219
purposes and serve to 40
purposes and shall be 700
purposes and since it 47
purposes and since the 115
purposes and steps to 47
purposes and still be 102
purposes and style of 53
purposes and tasks of 385
purposes and teaching of 141
purposes and terms of 360
purposes and themes of 68
purposes and tried to 77
purposes and types of 877
purposes and under the 1156
purposes and value of 423
purposes and views of 204
purposes and wants of 121
purposes and where it 73
purposes and where the 321
purposes and which do 52
purposes and which he 84
purposes and which in 50
purposes and which is 754
purposes and which it 52
purposes and which the 80
purposes and within the 775
purposes and works of 122
purposes and would be 479
purposes are added to 70
purposes are aimed at 55
purposes are based on 1055
purposes are bound to 96
purposes are bound up 41
purposes are equal to 65
purposes are fixed by 46
purposes are found in 961
purposes are found to 86
purposes are given by 117
purposes are given in 747
purposes are given to 80
purposes are grown in 58
purposes are known as 747
purposes are known by 49
purposes are known to 143
purposes are liable to 114
purposes are often in 58
purposes are often the 50
purposes are owned by 54
purposes are really the 50
purposes are shown as 48
purposes are shown in 863
purposes are shown on 63
purposes are still in 71
purposes are taken as 45
purposes are taken to 58
purposes are under the 64
purposes are willing to 57
purposes are within the 171
purposes are worthy of 89
purposes being found in 40
purposes but could be 114
purposes but might in 57
purposes but rather as 297
purposes but rather to 247
purposes but which is 117
purposes but would be 97
purposes can easily be 189
purposes can either of 40
purposes can never be 382
purposes can often be 203
purposes can serve as 121
purposes can still be 87
purposes for creating the 90
purposes for engaging in 624
purposes for forming the 43
purposes for learning to 42
purposes for setting up 114
purposes for teaching the 69
purposes for wanting to 62
purposes for which an 2226
purposes for which at 74
purposes for which by 77
purposes for which he 7838
purposes for which in 313
purposes for which is 40
purposes for which it 73951
purposes for which no 713
purposes for which or 117
purposes for which so 135
