macro call statement 318
moved from practical 72
moved from president 112
moved from previously 43
moved from primarily 219
moved from primitive 234
moved from princeton 248
moved from producers 95
moved from production 647
moved from protection 48
moved from provincial 143
moved from recognizing 51
moved from reflection 53
moved from residence 85
moved from revolution 63
moved from riverside 79
moved from rochester 342
moved from rotterdam 56
moved from rutherford 135
moved from salisbury 171
moved from scattered 174
moved from secondary 146
moved from secretary 117
moved from september 87
moved from sheffield 289
moved from shortstop 59
moved from somewhere 444
moved from spiritual 76
moved from springfield 717
moved from stagnation 107
moved from starboard 91
moved from stockholm 158
moved from strategic 45
moved from stuttgart 84
moved from technical 127
moved from telescope 53
moved from television 91
moved from temporary 362
moved from tennessee 907
moved from tentative 89
moved from territory 79
moved from themselves 93
moved from theological 63
moved from theoretical 131
moved from tolerance 71
moved from trafalgar 62
moved from universal 44
moved from unskilled 97
moved from vancouver 234
moved from venezuela 88
moved from vicksburg 136
moved from virtually 47
moved from voluntary 62
moved from volunteer 61
moved from warehouse 68
moved from wednesday 44
moved from whitehall 233
moved from whiteness 40
moved from wimbledon 53
moved from wisconsin 654
moved from woodstock 143
moved from worcester 279
moved from yorkshire 263
moved great distances 913
moved heavy equipment 103
moved heavy furniture 56
moved here yesterday 113
moved into abandoned 258
moved into additional 54
moved into advertising 315
moved into affluence 51
moved into afternoon 65
moved into alexandria 41
moved into alignment 486
moved into apartment 564
moved into appalachia 41
moved into argentina 64
moved into available 43
moved into baltimore 142
moved into bangladesh 49
moved into berkshire 66
moved into california 1214
moved into cambridge 58
moved into charlotte 58
moved into chemicals 75
moved into chesapeake 51
moved into chinatown 123
moved into cleveland 110
moved into commercial 1131
moved into committee 111
moved into community 281
moved into computers 110
moved into contention 116
moved into controlling 45
moved into corporate 176
moved into countries 89
moved into defensive 258
moved into depression 110
moved into different 2041
moved into discussion 68
moved into districts 61
moved into dominance 45
moved into edinburgh 61
moved into effective 53
moved into electoral 83
moved into emergency 59
moved into engagement 162
moved into executive 410
moved into factories 465
moved into fortified 118
moved into frederick 67
moved into furnished 356
moved into georgetown 45
moved into gorbachev 43
moved into graceland 183
moved into greenwich 93
moved into guatemala 97
moved into hollywood 106
moved into hospitals 163
moved into household 51
moved into hyderabad 199
moved into important 370
moved into increasingly 216
moved into indochina 298
moved into industrial 649
moved into insurance 94
moved into intensive 94
moved into inventory 66
moved into jefferson 79
moved into jerusalem 236
moved into lancaster 75
moved into leadership 828
moved into leicester 58
moved into liberated 164
moved into mainstream 1187
moved into makeshift 77
moved into managerial 603
moved into manhattan 326
moved into minnesota 175
moved into modernity 62
moved into municipal 51
moved into nashville 75
moved into neighboring 552
moved into newspaper 58
moved into nicaragua 64
moved into normative 41
moved into occupation 88
moved into operations 68
moved into opposition 1245
moved into organized 61
moved into overdrive 343
moved into ownership 45
moved into palestine 1043
moved into paragraph 57
moved into parliament 100
moved into permanent 827
moved into personnel 56
moved into political 535
moved into possession 111
moved into previously 522
moved into production 2917
moved into programming 122
moved into prominent 99
moved into protected 68
moved into provincial 44
moved into proximity 92
moved into renovated 53
moved into residence 290
moved into salisbury 111
moved into satellite 98
moved into sculpture 52
moved into secondary 241
moved into september 97
moved into shallower 140
moved into sheltered 291
moved into situations 87
moved into springfield 91
moved into strategic 208
moved into surrounding 95
moved into technical 91
moved into television 1166
moved into temperate 66
moved into temporary 1009
moved into tennessee 487
moved into territory 525
moved into uncharted 195
moved into unfamiliar 102
moved into unsettled 45
moved into unskilled 61
moved into venezuela 61
moved into virtually 98
moved into whitehall 301
moved into wholesale 66
moved into wholesaling 50
moved into wisconsin 235
moved into yorkshire 110
moved into yugoslavia 121
moved like clockwork 782
moved like fireflies 66
moved like monstrous 100
moved many americans 80
moved more carefully 281
moved more cautiously 1411
moved more gradually 107
moved more laterally 82
moved more leisurely 167
moved more naturally 86
moved most cautiously 54
moved only cautiously 54
moved only gradually 232
moved onto different 51
moved over accordingly 56
