oaks predominate in 51
over legislative or 91
over legislators in 151
over loudspeakers as 310
over loudspeakers at 422
over loudspeakers by 43
over loudspeakers in 1393
over loudspeakers on 103
over loudspeakers or 147
over loudspeakers to 787
over maharashtra as 99
over maharashtra in 72
over maharashtra to 64
over maintenance of 1215
over maintenance or 111
over maintenance to 44
over maltreatment of 43
over managership of 41
over manipulation of 312
over manufacture of 403
over manufacturing in 134
over manufacturing is 58
over manufacturing of 48
over manufacturing or 57
over manufacturing to 99
over manuscripts in 333
over manuscripts of 191
over masculinity in 50
over masturbation in 129
over masturbation is 91
over masturbation or 117
over maximization of 80
over measurements of 362
over memorization of 46
over merchandise in 118
over merchandise to 144
over metaphysics in 57
over millenniums of 52
over miscarriages of 49
over missionaries of 140
over missionaries to 117
over mississippi in 61
over mistreatment by 54
over mistreatment of 192
over mobilization of 43
over modification of 225
over momentarily to 125
over monasteries in 61
over mountainous or 93
over negligently if 48
over objectivity in 167
over observations in 75
over observations of 180
over obstructions in 178
over obstructions of 58
over obstructions on 56
over obstructions or 105
over obstructions to 100
over occasionally as 220
over occasionally at 130
over occasionally by 91
over occasionally in 243
over occasionally so 372
over occasionally to 2458
over occurrences in 54
over occurrences of 145
over organization in 83
over organization of 1059
over organization or 94
over orientations of 119
over originality of 57
over palestinians in 245
over participate in 158
over participating in 698
over particulars of 284
over pennsylvania in 80
over pennsylvania to 41
over percentages of 179
over performance as 177
over performance by 130
over performance in 529
over performance is 281
over performance of 1812
over performance on 213
over performance or 187
over periodically by 64
over periodically in 48
over periodically to 740
over permanently by 365
over permanently in 128
over permanently the 132
over permanently to 1142
over permutations of 124
over personality in 155
over philadelphia as 135
over philadelphia at 50
over philadelphia in 262
over philadelphia on 86
over photocopies of 216
over photographs in 184
over photographs of 2638
over photographs or 115
over photographs to 97
over photography in 83
over photography is 58
over politically by 67
over politically to 126
over pornography in 197
over pornography is 191
over pornography on 75
over possibility of 488
over practically as 51
over practically in 46
over practically the 14134
over practically to 107
over preeminence in 45
over preferences in 45
over prematurely to 48
over preparations of 55
over preparatory to 568
over prescription of 153
over presentation of 487
over presentation to 119
over preservation of 1345
over principally by 106
over principally to 567
over probability is 45
over probability of 191
over procurement of 158
over professedly to 43
over professional or 116
over prominences of 64
over pronunciation of 109
over propositions in 79
over propositions is 41
over propositions of 185
over propositions or 124
over propositions to 50
over prosecutions of 57
over prostitutes in 88
over prostitution in 163
over protestants in 243
over publications in 87
over publications of 68
over ratification as 181
over ratification in 471
over ratification is 109
over ratification of 7714
over ratification the 105
over receivables is 54
over reciprocity in 70
over recruitment in 91
over recruitment of 717
over recruitment to 418
over redistricting in 69
over refinements of 265
over registration in 140
over registration of 557
over relationship of 53
over relinquishing the 48
over reluctantly to 179
over remuneration of 46
over renegotiation of 44
over replacement of 325
over replications of 306
over represented as 129
over represented at 95
over represented by 342
over represented in 5307
over represented on 100
over represented the 120
over reproduction as 296
over reproduction by 102
over reproduction in 515
over reproduction is 257
over reproduction of 236
over reproduction or 90
over reproduction to 73
over republicans by 120
over republicans in 827
over republicans on 130
over reservations in 105
over reservations to 59
over restrictions in 97
over restrictions of 132
over restrictions on 1834
over restructuring of 58
over restructuring the 366
over rockefeller in 94
over romanticism in 49
over satisfaction of 229
over scholarship in 67
over selfishness in 83
over sensibility in 70
