waged war with substantial 107
wound was not immediately 260
wound was not originally 67
wound was not sufficient 105
wreaking death and destruction 397
write all this information 116
write and get acquainted 45
write and read information 332
write any new information 78
write for any particular 212
write for his instrument 44
write for his reclamation 47
write for our instruction 42
