wag has recorded in 41
with his devotees in 146
with his devotions in 45
with his devotions to 52
with his diagnosis of 767
with his dialectic of 78
with his dialogues on 63
with his digestion in 64
with his digestion or 48
with his direction as 123
with his direction of 565
with his direction or 45
with his direction to 64
with his director of 397
with his disaster at 77
with his disciple in 89
with his disciple the 63
with his disciple to 56
with his disgrace the 53
with his disguise as 99
with his dispatch of 115
with his dispatch to 78
with his displays of 185
with his disposal of 118
with his distress at 147
with his distress of 68
with his distrust of 1107
with his divinity in 58
with his divisions in 68
with his divisions of 101
with his doctrine as 253
with his doctrine he 48
with his doctrine in 105
with his doctrine of 11907
with his doctrine on 200
with his document in 221
with his dominions in 90
with his donations to 48
with his downfall the 46
with his dragoons at 48
with his dragoons in 44
with his dragoons on 127
with his dragoons to 205
with his eagerness to 1251
with his earphones on 528
with his economic or 81
with his education as 460
with his education at 327
with his education by 64
with his education he 87
with his education in 453
with his education is 42
with his education of 45
with his education or 155
with his education to 94
with his effigies in 207
with his elegance of 63
with his elements of 149
with his elevation as 45
with his elevation of 212
with his elevation to 895
with his eminence as 142
with his eminence in 58
with his eminence the 139
with his emotional or 45
with his emphases on 53
with his emphasis in 103
with his emphasis of 67
with his emphasis on 25463
with his employee to 43
with his employer as 875
with his employer at 302
with his employer by 300
with his employer he 321
with his employer if 144
with his employer in 923
with his employer is 490
with his employer of 47
with his employer on 443
with his employer or 767
with his employer so 74
with his employer the 187
with his employer to 1209
with his employes as 106
with his encomium of 56
with his endeavors in 56
with his endeavors to 196
with his engineers in 43
with his engineers to 78
with his enthusiasm as 159
with his enthusiasm at 58
with his enthusiasm in 77
with his enthusiasm of 43
with his enthusiasm to 87
with his entrails in 47
with his entrance on 52
with his entrance to 103
with his epistles to 59
with his erudition in 60
with his espousal of 601
with his estimate of 2898
with his eulogies of 94
with his evidence as 126
with his evidence at 116
with his evidence in 191
with his evidence of 123
with his evidence on 121
with his evidence to 100
with his evocation of 343
with his examples of 218
with his exclusion of 125
with his excursion to 65
with his execution at 74
with his execution by 61
with his execution in 217
with his execution of 300
with his execution on 93
with his exegesis of 211
with his exercise in 53
with his exercise of 735
with his exertions as 81
with his exertions by 155
with his exertions he 48
with his exertions in 410
with his exertions on 45
with his exertions to 148
with his expansion of 136
with his expenses in 58
with his expenses of 56
with his exploits as 213
with his exploits at 116
with his exploits in 363
with his exploits on 87
with his exposure in 40
with his exposure of 316
with his exposure to 558
with his expulsion in 62
with his expulsion of 81
with his extension of 232
with his external or 40
with his eyebrows in 63
with his eyebrows to 69
with his eyebrows up 472
with his eyeglass in 74
with his eyesight or 61
with his facility in 302
with his facility of 84
with his failures as 130
with his failures in 105
with his failures to 55
with his farewell to 130
with his felicity of 100
with his fidelity as 45
with his fidelity in 79
with his fidelity to 483
with his finances in 123
with his fineness of 68
with his fingernail as 45
with his fingernail at 74
with his fingernail in 76
with his fingernail on 120
with his fingernail to 101
with his fingertips as 1398
with his fingertips at 118
with his fingertips he 183
with his fingertips in 240
with his fingertips on 419
with his fingertips or 57
with his fingertips so 114
with his fingertips the 313
with his fingertips to 357
with his firmness in 41
with his firmness of 56
with his flagship in 57
with his flagship the 146
with his flagship to 53
with his flippers in 65
with his flotilla in 56
with his flotilla of 305
with his flotilla to 160
with his flotilla up 45
with his flourish of 61
with his fondness of 40
with his forebears in 61
with his foreboding of 61
with his forecast of 181
with his forefeet as 103
with his forefeet at 85
with his forefeet in 132
with his forefeet on 266
with his forefinger as 976
with his forefinger at 419
with his forefinger by 45
with his forefinger he 265
with his forefinger in 478
with his forefinger on 563
with his forefinger so 117
with his forefinger the 696
with his forefinger to 1292
with his forefinger up 40
with his forefoot on 57
with his forelegs as 95
with his forelegs in 111
with his forelegs on 138
with his forepaws as 100
with his forepaws in 64
with his forepaws on 460
with his forepaws to 102
