waddling off through the 48
writer has thought it 748
writer has thought of 136
writer has traced the 192
writer has treated it 73
writer has treated of 89
writer has treated the 378
writer has turned to 97
writer has wished to 86
writer has worked in 127
writer has worked on 145
writer has worked up 44
writer long before he 129
writer long before the 69
writer long enough to 50
writer may allude to 50
writer may become the 62
writer may choose the 62
writer may choose to 846
writer may decide to 312
writer may employ the 50
writer may expect to 47
writer may happen to 58
writer may intend to 45
writer may prefer to 114
writer may recall an 65
writer may resort to 45
writer may return to 43
writer may simply be 58
writer may strive to 41
writer near enough to 49
writer not likely to 111
writer now before us 140
writer now extant or 53
writer now wishes to 69
writer she wanted to 59
writer than assist the 89
writer that should be 58
writer then landed at 43
writer then passes on 40
writer then passes to 54
writer then refers to 229
writer then turned to 64
writer thus refers to 133
writer thus states the 73
writer was afraid of 40
writer was afraid to 41
writer was alluding to 72
writer was always in 47
writer was always to 53
writer was amazed at 111
writer was amazed to 108
writer was amused to 42
writer was anxious to 313
writer was called by 59
writer was called in 268
writer was called on 146
writer was called to 509
writer was caught in 43
writer was chosen to 59
writer was closer to 40
writer was driven to 53
writer was engaged as 56
writer was engaged by 49
writer was engaged in 710
writer was engaged on 88
writer was engaged to 145
writer was forced to 828
writer was guided by 137
writer was guilty of 102
writer was intent on 58
writer was likely to 212
writer was marked by 59
writer was master of 56
writer was misled by 76
writer was pastor of 45
writer was placed in 145
writer was pleased to 383
writer was quoted as 98
writer was shaken by 55
writer was shooting in 97
writer was simply to 41
writer was something of 69
writer was standing in 55
writer was striving to 41
writer was struck by 515
writer was studying the 43
writer was taught to 54
writer was thought to 91
writer was unable to 4272
writer was valued by 78
writer was visiting the 79
writer who admits the 45
writer who adopts the 143
writer who agrees to 44
writer who appeals to 192
writer who appears in 151
writer who appears to 755
writer who became an 150
writer who became the 182
writer who begins by 61
writer who begins to 85
writer who belongs to 386
writer who called the 72
writer who claims the 100
writer who claims to 462
writer who coined the 168
writer who covers the 56
writer who created it 53
writer who created the 276
writer who creates the 86
writer who denied the 58
writer who denies the 112
writer who dreamed of 50
writer who dwells on 48
writer who edited the 105
writer who elects to 42
writer who engaged in 44
writer who engages in 77
writer who enjoys the 94
writer who enters the 42
writer who essays to 71
writer who excels in 73
writer who failed to 267
writer who fought in 51
writer who helped me 46
writer who helped to 180
writer who joined the 186
writer who lacked the 48
writer who looked at 57
writer who needed to 111
writer who offers the 45
writer who paints the 44
writer who penned it 47
writer who penned the 154
writer who places the 83
writer who played an 96
writer who quoted the 43
writer who quotes it 55
writer who quotes the 71
writer who refers to 564
writer who relied on 91
writer who relies on 134
writer who revels in 65
writer who seemed to 546
writer who senses the 42
writer who served as 521
writer who served in 120
writer who served on 42
writer who serves as 144
writer who shaped the 43
writer who shared the 58
writer who shares the 56
writer who should be 383
writer who should so 61
writer who showed so 134
writer who showed the 60
writer who sneers at 43
writer who sought to 650
writer who stands as 203
writer who stands at 92
writer who stands in 81
writer who stayed in 46
writer who sticks to 99
writer who strove to 84
writer who struck the 70
writer who summed up 59
writer who taught at 64
writer who taught the 49
writer who teaches at 125
writer who tended to 74
writer who thought he 104
writer who thought it 86
writer who thought of 105
writer who thought so 64
writer who thought the 77
writer who thrives on 42
writer who toured the 49
writer who traced the 43
writer who treated of 45
writer who treated the 107
writer who turned the 47
writer who turned to 145
writer who unites the 128
writer who viewed the 45
writer who wanted to 1309
writer who wished to 966
writer who wishes to 3153
writer who worked as 284
writer who worked at 113
writer who worked in 232
writer who worked on 192
writer who writes as 58
writer who writes in 519
writer who writes of 70
writer who writes on 83
writer who writes the 117
writer who writes to 88
writer with access to 139
writer with copies of 50
writer with imposing on 49
writer with plenty of 52
writer with regard to 674
writer with something of 87
writer with something to 173
writer you should be 78
writes all manner of 138
writes and argues in 48
writes and teaches at 44
writes and teaches in 323
writes and teaches on 103
writes her letter to 86
writes her novels in 80
writes his answer in 79
writes his answer on 115
writes his answer to 79
writes his brother in 67
writes his friend the 40
writes his gospel in 64
writes his gospel to 47
writes his letter in 62
writes his letter of 122
writes his letter on 49
writes his letter to 433
writes his novels as 43
writes his novels in 100
writes his opinion on 43
writes his report in 57
writes his report on 44
writes his report to 50
writes his version of 97
writes its output to 589
writes its record on 82
writes its result to 57
writes new values on 73
writes not always of 129
writes not merely as 49
writes off copies of 48
writes one critic of 59
writes one letter to 53
writes one member of 40
writes that around the 56
writes that before he 42
writes that before the 326
writes that belief in 42
writes that christ is 125
writes that instead of 139
writes that neither the 42
writes that through the 217
writes that unlike the 43
writes that whereas the 55
writes that without the 76
writes this letter as 40
writes this letter in 90
writes this letter is 76
writes this letter to 534
writes this number on 56
writes this purely in 40
writes with horror of 79
writes with intent to 118
writes with regard to 1576
writes with something of 113
writhed and cursed at 84
writhed and foamed at 41
writhed and gnawed the 162
writhed and kicked in 57
writhed and moaned as 191
