waded and splashed in 54
world and thousands of 289
world and threatened the 91
world and threatened to 272
world and traveled to 43
world and universe as 167
world and universe in 171
world and universe is 76
world and universe of 115
world and universe to 40
world and universe we 52
world and whatever is 329
world and whatever it 243
world and whatever the 45
world and whatever we 60
world and wondered if 91
world and yourself by 42
world and yourself in 83
world are absorbed in 67
world are accepted as 192
world are achieved by 48
world are actually the 58
world are actuated by 56
world are addicted to 71
world are adequate to 71
world are affected by 850
world are affected in 47
world are ambitious of 90
world are amenable to 41
world are animated by 69
world are apparent in 47
world are ascribed to 114
world are assigned to 56
world are attached to 46
world are attempting to 569
world are attempts to 45
world are attended by 52
world are balanced by 51
world are beautiful by 47
world are believed to 941
world are captured in 51
world are centered on 70
world are challenging the 47
world are children of 95
world are combined in 73
world are compared in 57
world are compared to 167
world are composed of 667
world are confined to 240
world are conscious of 122
world are consumed in 47
world are continuing to 130
world are contrary to 69
world are converging on 95
world are conveyed to 69
world are cottages to 42
world are creatures of 93
world are declared to 46
world are depicted as 133
world are depicted in 87
world are deprived of 156
world are designed by 46
world are designed to 535
world are destined to 389
world are developing the 51
world are dictated by 46
world are directed by 103
world are directed to 139
world are directly or 69
world are disposed to 194
world are effected by 230
world are elements of 55
world are eligible to 66
world are embedded in 175
world are embodied in 151
world are employed in 651
